block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,16.466667,29640,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.961111,35930,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.965555,32338,
1,cube0,16.566668,29820,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.225000,31005,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.206667,30972,
2,cube0,16.598888,29878,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.637222,31747,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.191111,30944,
3,cube0,15.932777,28679,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.265556,31078,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.164444,30896,
4,cube0,15.279445,27503,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.882223,35788,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.918333,32253,
5,cube0,15.612778,28103,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.094444,30770,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.111111,30800,
6,cube0,15.778334,28401,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.076666,30738,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.075556,30736,
7,cube0,16.038889,28870,1.367248,0.683624,5.468991,5.468991,0.000000,1.367248,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.043333,30678,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.080000,30744,
8,cube0,5.746666,10344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.045000,30681,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.065001,30717,
9,cube0,7.252778,13055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.028334,30651,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.017778,30632,
10,cube0,7.080555,12745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.968334,30543,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.016111,30629,
11,cube0,6.927778,12470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.965000,30537,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.997778,30596,
12,cube0,6.868889,12364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.945555,30502,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.990555,30583,
13,cube0,6.950000,12510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.941668,30495,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.994444,30590,
14,cube0,7.343333,13218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.944445,30500,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.995556,30592,
15,cube0,7.418889,13354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.943333,30498,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.945000,30501,
16,cube0,7.590556,13663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.910555,30439,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.922777,30461,
17,cube0,7.241111,13034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.925556,30466,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.911112,30440,
18,cube0,7.216111,12989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.920555,30457,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.910555,30439,
19,cube0,7.407222,13333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.907223,30433,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.910000,30438,
