block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,16.466667,29640,1,129,11,512,10,514,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.961111,35930,2,50,360,5,361,5,3.846154,98.632011,92.337166,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.965555,32338,1,2,39,1,37,0,33.333332,98.701302,96.250000,
1,cube0,16.566668,29820,2,128,3,522,2,520,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.225000,31005,2,34,97,3,95,1,5.555555,97.959183,83.620689,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.206667,30972,1,2,31,8,30,6,33.333332,81.333336,79.487183,
2,cube0,16.598888,29878,2,128,10,510,12,515,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.637222,31747,2,34,98,3,98,3,5.555555,97.029701,83.193275,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.191111,30944,1,2,35,0,35,2,33.333332,97.222221,94.666664,
3,cube0,15.932777,28679,2,128,10,512,12,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.265556,31078,2,34,102,0,102,1,5.555555,99.512192,85.477180,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.164444,30896,1,2,37,1,32,0,33.333332,98.571426,95.890411,
4,cube0,15.279445,27503,1,129,13,512,9,513,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.882223,35788,2,50,358,0,365,1,3.846154,99.861877,93.427834,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.918333,32253,1,2,36,1,43,0,33.333332,98.750000,96.385544,
5,cube0,15.612778,28103,2,128,11,513,11,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.094444,30770,2,34,107,0,97,1,5.555555,99.512192,85.477180,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.111111,30800,1,2,39,3,32,1,33.333332,94.666664,92.307693,
6,cube0,15.778334,28401,2,128,9,513,13,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.076666,30738,2,34,97,1,108,0,5.555555,99.514565,85.537193,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.075556,30736,1,2,36,0,39,1,33.333332,98.684212,96.202530,
7,cube0,16.038889,28870,2,128,3,521,3,520,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.043333,30678,2,34,107,1,105,0,5.555555,99.530518,85.943771,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.080000,30744,1,2,38,1,37,2,33.333332,96.153847,93.827164,
8,cube0,5.746666,10344,1,65,3,1,2,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.045000,30681,1,2,50,1,50,0,33.333332,99.009903,97.115387,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.065001,30717,1,2,49,0,49,1,33.333332,98.989899,97.058823,
9,cube0,7.252778,13055,2,64,2,0,3,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.028334,30651,1,2,51,0,49,1,33.333332,99.009903,97.115387,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.017778,30632,1,2,58,0,43,2,33.333332,98.058250,96.226418,
10,cube0,7.080555,12745,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.968334,30543,1,2,45,0,57,1,33.333332,99.029129,97.169815,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.016111,30629,1,2,50,1,51,0,33.333332,99.019608,97.142860,
11,cube0,6.927778,12470,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.965000,30537,1,2,53,0,52,1,33.333332,99.056602,97.247704,
