block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,24.397223,43915,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,26.855000,48339,34.271988,27.359213,0.002880,0.001920,
0,vector1,NA,NA,26.877222,48379,17.189760,15.715034,0.002880,0.001920,
1,cube0,25.918333,46653,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,26.825001,48285,34.271988,27.359213,0.002880,0.001920,
1,vector1,NA,NA,26.858889,48346,17.189760,15.715034,0.002880,0.001920,
2,cube0,26.087778,46958,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,26.815556,48268,34.271988,27.359213,0.002880,0.001920,
2,vector1,NA,NA,26.843334,48318,17.189760,15.715034,0.002880,0.001920,
3,cube0,26.472221,47650,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,26.801111,48242,34.271988,27.359213,0.002880,0.001920,
3,vector1,NA,NA,26.786667,48216,17.189760,15.715034,0.002880,0.001920,
4,cube0,23.440556,42193,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,26.748333,48147,34.271988,27.359213,0.002880,0.001920,
4,vector1,NA,NA,26.754999,48159,17.189760,15.715034,0.002880,0.001920,
5,cube0,24.019444,43235,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,26.730556,48115,34.271988,27.359213,0.002880,0.001920,
5,vector1,NA,NA,26.752777,48155,17.189760,15.715034,0.002880,0.001920,
6,cube0,22.453333,40416,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,26.718334,48093,34.271988,27.359213,0.002880,0.001920,
6,vector1,NA,NA,26.692778,48047,17.189760,15.715034,0.002880,0.001920,
7,cube0,22.837223,41107,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,26.676111,48017,34.271988,27.359213,0.002880,0.001920,
7,vector1,NA,NA,26.667223,48001,17.189760,15.715034,0.002880,0.001920,
8,cube0,23.185556,41734,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,26.650000,47970,34.271988,27.359213,0.002880,0.001920,
8,vector1,NA,NA,26.645555,47962,17.189760,15.715034,0.002880,0.001920,
9,cube0,23.232779,41819,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,26.626667,47928,34.271988,27.359213,0.002880,0.001920,
9,vector1,NA,NA,26.659445,47987,17.189760,15.715034,0.002880,0.001920,
10,cube0,24.107222,43393,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,26.652222,47974,34.271988,27.359213,0.002880,0.001920,
10,vector1,NA,NA,26.666666,48000,17.189760,15.715034,0.002880,0.001920,
11,cube0,25.011110,45020,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,26.637222,47947,34.271988,27.359213,0.002880,0.001920,
11,vector1,NA,NA,26.612223,47902,17.189760,15.715034,0.002880,0.001920,
12,cube0,24.341667,43815,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,26.607779,47894,34.271988,27.359213,0.002880,0.001920,
12,vector1,NA,NA,26.598333,47877,17.189760,15.715034,0.002880,0.001920,
13,cube0,25.692778,46247,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,26.611111,47900,34.271988,27.359213,0.002880,0.001920,
13,vector1,NA,NA,26.606667,47892,17.189760,15.715034,0.002880,0.001920,
14,cube0,25.191668,45345,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,26.588888,47860,34.271988,27.359213,0.002880,0.001920,
14,vector1,NA,NA,26.584444,47852,17.189760,15.715034,0.002880,0.001920,
15,cube0,25.463333,45834,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,26.599445,47879,34.271988,27.359213,0.002880,0.001920,
15,vector1,NA,NA,26.601110,47882,17.189760,15.715034,0.002880,0.001920,
16,cube0,26.241667,47235,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,26.600000,47880,34.271988,27.359213,0.002880,0.001920,
16,vector1,NA,NA,26.600555,47881,17.189760,15.715034,0.002880,0.001920,
17,cube0,25.736666,46326,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,26.579445,47843,34.271988,27.359213,0.002880,0.001920,
17,vector1,NA,NA,26.553333,47796,17.189760,15.715034,0.002880,0.001920,
18,cube0,26.170000,47106,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,26.549444,47789,34.271988,27.359213,0.002880,0.001920,
18,vector1,NA,NA,26.562222,47812,17.189760,15.715034,0.002880,0.001920,
19,cube0,25.971666,46749,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,26.509445,47717,34.271988,27.359213,0.002880,0.001920,
19,vector1,NA,NA,26.556667,47802,17.189760,15.715034,0.002880,0.001920,
