block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,24.397223,43915,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.855000,48339,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.877222,48379,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
1,cube0,25.918333,46653,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.825001,48285,0.217097,0.096111,0.000000,0.001380,0.000000,0.072455,185920,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.858889,48346,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
2,cube0,26.087778,46958,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.815556,48268,0.217097,0.096111,0.000000,0.001380,0.000000,0.072455,185920,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.843334,48318,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
3,cube0,26.472221,47650,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.801111,48242,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.786667,48216,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
4,cube0,23.440556,42193,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.748333,48147,0.217097,0.096111,0.000000,0.001380,0.000000,0.072455,185920,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.754999,48159,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
5,cube0,24.019444,43235,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.730556,48115,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.752777,48155,0.144104,0.057133,0.000000,0.001201,0.000000,0.057724,101984,
6,cube0,22.453333,40416,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.718334,48093,0.216989,0.096057,0.000000,0.001380,0.000000,0.072419,185920,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.692778,48047,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
7,cube0,22.837223,41107,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.676111,48017,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.667223,48001,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
8,cube0,23.185556,41734,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.650000,47970,0.217097,0.096111,0.000000,0.001380,0.000000,0.072455,185920,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.645555,47962,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
9,cube0,23.232779,41819,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.626667,47928,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.659445,47987,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
10,cube0,24.107222,43393,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.652222,47974,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.666666,48000,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
11,cube0,25.011110,45020,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.637222,47947,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.612223,47902,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
12,cube0,24.341667,43815,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.607779,47894,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.598333,47877,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
13,cube0,25.692778,46247,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.611111,47900,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.606667,47892,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
14,cube0,25.191668,45345,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.588888,47860,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.584444,47852,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
15,cube0,25.463333,45834,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.599445,47879,0.216882,0.096022,0.000000,0.001362,0.000000,0.072384,185920,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.601110,47882,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
16,cube0,26.241667,47235,0.058136,0.058136,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.600000,47880,0.217097,0.096111,0.000000,0.001380,0.000000,0.072455,185920,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.600555,47881,0.143889,0.057043,0.000000,0.001201,0.000000,0.057652,101984,
