block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,20.951666,37713,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.822222,46480,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.785555,46414,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
1,cube0,22.503334,40506,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.809999,46458,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.758888,46366,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
2,cube0,24.601667,44283,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.777222,46399,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.726667,46308,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
3,cube0,25.015556,45028,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.750555,46351,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.698334,46257,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
4,cube0,22.008888,39616,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.724445,46304,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.674444,46214,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
5,cube0,22.848333,41127,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.685556,46234,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.633333,46140,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
6,cube0,24.582222,44248,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.664444,46196,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.610001,46098,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
7,cube0,24.517778,44132,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.631666,46137,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.593889,46069,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
8,cube0,21.434444,38582,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.583334,46050,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.582777,46049,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
9,cube0,21.212778,38183,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.548334,45987,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.546112,45983,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
10,cube0,24.447222,44005,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.551111,45992,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.561666,46011,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
11,cube0,22.673334,40812,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.538889,45970,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.539444,45971,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
12,cube0,22.922777,41261,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.527222,45949,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.528334,45951,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
13,cube0,23.525000,42345,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.524445,45944,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.510000,45918,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
14,cube0,23.280001,41904,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.513889,45925,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.497778,45896,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
15,cube0,23.472221,42250,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.507223,45913,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.492777,45887,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
16,cube0,24.616112,44309,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.524445,45944,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.487778,45878,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
17,cube0,25.093334,45168,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.506666,45912,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.472778,45851,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
18,cube0,25.294445,45530,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.488333,45879,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.454445,45818,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
19,cube0,24.886667,44796,0.062146,0.062146,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.481112,45866,0.231839,0.102644,0.000000,0.001456,0.000000,0.077375,185920,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.446667,45804,0.153812,0.060977,0.000000,0.001284,0.000000,0.061628,101984,
