block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,20.951666,37713,0.242337,0.248199,0.066092,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,25.822222,46480,0.053410,0.032874,0.012490,0.008046,0.000000,0.064023,0.011916,0.072893,
0,vector1,NA,NA,NA,NA,NA,NA,25.785555,46414,0.026705,0.016437,0.006245,0.004023,0.000000,0.040556,0.005958,0.072931,
1,cube0,22.503334,40506,0.220843,0.226705,0.068659,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,25.809999,46458,0.053410,0.032874,0.012490,0.008046,0.000000,0.052510,0.011916,0.072912,
1,vector1,NA,NA,NA,NA,NA,NA,25.758888,46366,0.026705,0.016437,0.006245,0.004023,0.000000,0.038736,0.005958,0.072912,
2,cube0,24.601667,44283,0.238640,0.244502,0.063123,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,25.777222,46399,0.053410,0.032874,0.012490,0.008046,0.000000,0.081437,0.011916,0.072912,
2,vector1,NA,NA,NA,NA,NA,NA,25.726667,46308,0.026705,0.016437,0.006245,0.004023,0.000000,0.036437,0.005958,0.072893,
3,cube0,25.015556,45028,0.224981,0.230843,0.054770,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,25.750555,46351,0.053410,0.032874,0.012490,0.008046,0.000000,0.085900,0.011916,0.072931,
3,vector1,NA,NA,NA,NA,NA,NA,25.698334,46257,0.026705,0.016437,0.006245,0.004023,0.000000,0.033046,0.005958,0.072931,
4,cube0,22.008888,39616,0.231437,0.237299,0.064943,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,25.724445,46304,0.053410,0.032874,0.012490,0.008046,0.000000,0.054310,0.011916,0.072912,
4,vector1,NA,NA,NA,NA,NA,NA,25.674444,46214,0.026705,0.016437,0.006245,0.004023,0.000000,0.033448,0.005958,0.072912,
5,cube0,22.848333,41127,0.237241,0.243103,0.062088,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,25.685556,46234,0.053410,0.032874,0.012490,0.008046,0.000000,0.057797,0.011916,0.072912,
5,vector1,NA,NA,NA,NA,NA,NA,25.633333,46140,0.026705,0.016437,0.006245,0.004023,0.000000,0.040153,0.005958,0.072931,
6,cube0,24.582222,44248,0.237701,0.243563,0.068046,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,25.664444,46196,0.053410,0.032874,0.012490,0.008046,0.000000,0.077452,0.011916,0.072912,
6,vector1,NA,NA,NA,NA,NA,NA,25.610001,46098,0.026705,0.016437,0.006245,0.004023,0.000000,0.041303,0.005958,0.072912,
7,cube0,24.517778,44132,0.228295,0.233851,0.060096,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,25.631666,46137,0.053410,0.032874,0.012490,0.008046,0.000000,0.086149,0.011916,0.072893,
7,vector1,NA,NA,NA,NA,NA,NA,25.593889,46069,0.026705,0.016437,0.006245,0.004023,0.000000,0.036456,0.005958,0.072912,
8,cube0,21.434444,38582,0.232605,0.238467,0.062759,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,25.583334,46050,0.053410,0.032874,0.012490,0.008046,0.000000,0.060287,0.011916,0.072912,
8,vector1,NA,NA,NA,NA,NA,NA,25.582777,46049,0.026705,0.016437,0.006245,0.004023,0.000000,0.039617,0.005958,0.072931,
9,cube0,21.212778,38183,0.221303,0.227165,0.059789,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,25.548334,45987,0.053410,0.032874,0.012490,0.008046,0.000000,0.055824,0.011916,0.072912,
9,vector1,NA,NA,NA,NA,NA,NA,25.546112,45983,0.026705,0.016437,0.006245,0.004023,0.000000,0.040096,0.005958,0.072912,
10,cube0,24.447222,44005,0.226015,0.231877,0.066034,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,25.551111,45992,0.053410,0.032874,0.012490,0.008046,0.000000,0.075690,0.011916,0.072912,
10,vector1,NA,NA,NA,NA,NA,NA,25.561666,46011,0.026705,0.016437,0.006245,0.004023,0.000000,0.029674,0.005958,0.072893,
11,cube0,22.673334,40812,0.230307,0.236169,0.069962,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,25.538889,45970,0.053410,0.032874,0.012490,0.008046,0.000000,0.057969,0.011916,0.072912,
11,vector1,NA,NA,NA,NA,NA,NA,25.539444,45971,0.026705,0.016437,0.006245,0.004023,0.000000,0.042625,0.005958,0.072931,
12,cube0,22.922777,41261,0.217126,0.222989,0.056398,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,25.527222,45949,0.053410,0.032874,0.012490,0.008046,0.000000,0.053238,0.011916,0.072912,
12,vector1,NA,NA,NA,NA,NA,NA,25.528334,45951,0.026705,0.016437,0.006245,0.004023,0.000000,0.036801,0.005958,0.072912,
13,cube0,23.525000,42345,0.241877,0.247739,0.065900,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,25.524445,45944,0.053410,0.032874,0.012490,0.008046,0.000000,0.069655,0.011916,0.072931,
13,vector1,NA,NA,NA,NA,NA,NA,25.510000,45918,0.026705,0.016437,0.006245,0.004023,0.000000,0.030460,0.005958,0.072931,
14,cube0,23.280001,41904,0.230996,0.236858,0.064387,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,25.513889,45925,0.053410,0.032874,0.012490,0.008046,0.000000,0.067031,0.011916,0.072931,
14,vector1,NA,NA,NA,NA,NA,NA,25.497778,45896,0.026705,0.016437,0.006245,0.004023,0.000000,0.036092,0.005958,0.072912,
15,cube0,23.472221,42250,0.211418,0.217280,0.061782,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,25.507223,45913,0.053410,0.032874,0.012490,0.008046,0.000000,0.069808,0.011916,0.072893,
15,vector1,NA,NA,NA,NA,NA,NA,25.492777,45887,0.026705,0.016437,0.006245,0.004023,0.000000,0.032931,0.005958,0.072912,
16,cube0,24.616112,44309,0.218084,0.223946,0.060115,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,25.524445,45944,0.053410,0.032874,0.012490,0.008046,0.000000,0.087739,0.011916,0.072931,
16,vector1,NA,NA,NA,NA,NA,NA,25.487778,45878,0.026705,0.016437,0.006245,0.004023,0.000000,0.040287,0.005958,0.072912,
17,cube0,25.093334,45168,0.244425,0.250287,0.060460,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,25.506666,45912,0.053410,0.032874,0.012490,0.008046,0.000000,0.073985,0.011916,0.072912,
17,vector1,NA,NA,NA,NA,NA,NA,25.472778,45851,0.026705,0.016437,0.006245,0.004023,0.000000,0.040900,0.005958,0.072912,
18,cube0,25.294445,45530,0.242280,0.248142,0.065594,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,25.488333,45879,0.053410,0.032874,0.012490,0.008046,0.000000,0.083831,0.011916,0.072912,
18,vector1,NA,NA,NA,NA,NA,NA,25.454445,45818,0.026705,0.016437,0.006245,0.004023,0.000000,0.030498,0.005958,0.072893,
19,cube0,24.886667,44796,0.225000,0.230556,0.061494,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,25.481112,45866,0.053410,0.032874,0.012490,0.008046,0.000000,0.075268,0.011916,0.072912,
19,vector1,NA,NA,NA,NA,NA,NA,25.446667,45804,0.026705,0.016437,0.006245,0.004023,0.000000,0.043429,0.005958,0.072893,
