block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,15.484445,27872,0.103081,0.107677,0.083737,0.001793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,19.636110,35345,0.008485,0.002904,0.000278,0.005303,0.000000,0.030960,0.001490,0.120404,
0,vector1,NA,NA,NA,NA,NA,NA,17.760555,31969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000505,0.000000,0.096313,
1,cube0,16.420555,29557,0.102273,0.106111,0.070581,0.001793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,17.196667,30954,0.008485,0.002904,0.000278,0.005303,0.000000,0.022071,0.000000,0.120328,
1,vector1,NA,NA,NA,NA,NA,NA,17.002777,30605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000505,0.000000,0.096237,
2,cube0,15.691667,28245,0.103131,0.107576,0.076035,0.001793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,17.000000,30600,0.008485,0.002904,0.000278,0.005303,0.000000,0.016490,0.000000,0.120429,
2,vector1,NA,NA,NA,NA,NA,NA,16.959999,30528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000530,0.000000,0.096364,
3,cube0,16.282778,29309,0.104646,0.110076,0.070025,0.001793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,17.124445,30824,0.008485,0.002904,0.000278,0.005303,0.000000,0.023030,0.000000,0.116566,
3,vector1,NA,NA,NA,NA,NA,NA,16.938889,30490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000505,0.000000,0.096389,
4,cube0,15.078889,27142,0.172626,0.177399,0.102374,0.001793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,19.496111,35093,0.008485,0.002904,0.000278,0.005303,0.000000,0.037475,0.001843,0.114066,
4,vector1,NA,NA,NA,NA,NA,NA,17.637222,31747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000530,0.000000,0.096288,
5,cube0,15.046667,27084,0.163939,0.169495,0.087778,0.001793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
