block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,15.484445,27872,0.237778,0.010808,0.683889,0.031086,2.061111,0.093687,1.286667,0.058485,25.200722,2.528333,0.114924,12.070235,0.000000,7.294445,0.331566,0.168333,0.431111,0.000000,0.000000,0.000000,0.000000,0.091667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.617222,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.636110,35345,4.223889,0.191995,3.043333,0.138333,25.186718,0.543333,0.024697,44.100121,0.068646,8.185555,0.372071,0.322778,0.683333,0.000000,0.000000,0.000000,0.002778,2.485000,1.886111,NA,7.141111,0.357778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.760555,31969,2.204444,0.100202,2.820000,0.128182,0.084546,0.101111,0.004596,9.431944,0.109971,7.816667,0.355303,0.190000,0.376667,0.000000,0.000000,0.000000,0.000000,0.453333,2.250000,NA,3.975000,1.206667,
1,cube0,16.420555,29557,0.237778,0.010808,0.702778,0.031944,2.043333,0.092879,2.227222,0.101237,14.558460,2.500556,0.113662,12.204319,0.000000,7.822778,0.355581,0.168333,0.438333,0.000000,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.941667,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.196667,30954,3.008889,0.136768,2.443333,0.111061,6.391439,0.431111,0.019596,37.882744,0.081505,9.968333,0.453106,0.283889,0.590556,0.000000,0.000000,0.000000,0.000000,1.359444,0.765000,NA,3.695555,0.308333,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.002777,30605,2.204444,0.100202,2.892778,0.131490,0.082419,0.122778,0.005581,7.767483,0.117910,7.737222,0.351692,0.177222,0.353889,0.000000,0.000000,0.000000,0.000000,0.737222,0.868333,NA,3.466111,1.107222,
2,cube0,15.691667,28245,0.237778,0.010808,0.698889,0.031768,2.062222,0.093737,1.792222,0.081465,18.092024,2.541667,0.115530,12.006915,0.000000,9.468333,0.430379,0.167778,0.446111,0.000000,0.000000,0.000000,0.000000,0.116111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.616111,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.000000,30600,3.015556,0.137071,3.326667,0.151212,4.694314,0.407778,0.018535,40.050423,0.072862,3.677222,0.167146,0.285000,0.596667,0.000000,0.000000,0.000000,0.000000,1.412778,2.186667,NA,8.270555,0.488333,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.959999,30528,2.204444,0.100202,2.857778,0.129899,0.083428,0.131111,0.005960,7.273787,0.115097,7.179444,0.326338,0.176111,0.361111,0.000000,0.000000,0.000000,0.000000,1.823889,1.350000,NA,3.394444,1.477778,
3,cube0,16.282778,29309,0.237778,0.010808,0.692778,0.031490,2.095556,0.095253,3.158333,0.143561,10.266468,2.568333,0.116742,11.882249,0.000000,6.622778,0.301035,0.167222,0.453889,0.000000,0.000000,0.000000,0.000000,0.120556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.427778,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.124445,30824,3.008889,0.136768,2.810555,0.127753,5.556345,0.416667,0.018939,39.196018,0.077002,8.805555,0.400253,0.284444,0.603889,0.000000,0.000000,0.000000,0.000000,1.070556,0.854444,NA,4.783333,0.390000,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.938889,30490,2.204444,0.100202,2.077778,0.094444,0.114747,0.131111,0.005960,7.273787,0.110787,9.846666,0.447576,0.177778,0.367222,0.000000,0.000000,0.000000,0.000000,0.835000,0.673889,NA,9.538333,1.750000,
4,cube0,15.078889,27142,0.237778,0.010808,0.672778,0.030581,3.591111,0.163232,1.477222,0.067146,21.949932,4.047222,0.183965,7.540376,0.000000,10.438889,0.474495,0.172222,0.477222,0.000000,0.000000,0.000000,0.000000,0.104444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.390000,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.496111,35093,4.217222,0.191692,2.359444,0.107247,32.487129,1.414444,0.064293,16.940268,0.066895,7.495000,0.340682,0.328889,0.725000,0.000000,0.000000,0.000000,0.000000,1.619444,1.858333,NA,6.812778,1.678889,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.637222,31747,2.204444,0.100202,2.681111,0.121869,0.088925,0.112778,0.005126,8.456225,0.106021,4.810000,0.218636,0.198889,0.416667,0.000000,0.000000,0.000000,0.000000,3.590000,1.588333,NA,6.077778,2.793889,
5,cube0,15.046667,27084,0.237778,0.010808,0.675000,0.030682,3.400000,0.154545,2.042222,0.092828,15.877276,3.880556,0.176389,7.864228,0.000000,11.837778,0.538081,0.172778,0.483889,0.000000,0.000000,0.000000,0.000000,0.139444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.255556,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.901667,30423,3.008889,0.136768,2.205555,0.100253,7.080492,0.450000,0.020455,36.292610,0.076108,6.328333,0.287652,0.288889,0.632778,0.000000,0.000000,0.000000,0.000000,2.542778,1.833333,NA,4.977778,0.380556,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.886110,30395,2.204444,0.100202,1.648889,0.074949,0.144593,0.127778,0.005808,7.463538,0.114514,5.736111,0.260732,0.185000,0.394444,0.000000,0.000000,0.000000,0.000000,3.500556,1.680556,NA,5.207222,1.316667,
6,cube0,15.341666,27615,0.237778,0.010808,0.672778,0.030581,3.803889,0.172904,1.903333,0.086515,17.035864,4.268333,0.194015,7.149765,0.000000,12.463889,0.566540,0.171667,0.491667,0.000000,0.000000,0.000000,0.000000,0.127222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.277222,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.855556,30340,3.008889,0.136768,2.281111,0.103687,6.845970,1.144444,0.052020,14.270393,0.074002,6.351111,0.288687,0.291667,0.637778,0.000000,0.000000,0.000000,0.000000,0.830556,1.718333,NA,5.209445,0.980000,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.862778,30353,2.204444,0.100202,1.802222,0.081919,0.132291,0.137222,0.006237,6.949853,0.107817,5.781667,0.262803,0.185556,0.400556,0.000000,0.000000,0.000000,0.000000,2.754444,1.691111,NA,4.877222,2.013889,
7,cube0,15.317778,27572,0.237778,0.010808,0.675000,0.030682,3.310555,0.150480,1.132778,0.051490,28.624258,3.760000,0.170909,8.116378,0.000000,7.954444,0.361566,0.171111,0.499444,0.000000,0.000000,0.000000,0.000000,0.123333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.963333,NA,NA,
