block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,15.484445,27872,8.779783,6.155334,5.517667,2.719309,22,0.031086,14,0.093687,18,0.058485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.331566,34.000000,0.718765,0.000000,0.000000,32.000000,0.644522,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.636110,35345,1.059266,3.388596,3.873434,1.085616,12,0.138333,5,0.024697,91.875000,25.750000,NA,NA,NA,NA,NA,NA,NA,NA,80.375000,1.539851,25.125000,0.567059,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.760555,31969,0.042160,0.010540,0.442678,0.068510,2,0.128182,2,0.004596,10.500000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004790,1.000000,0.022569,
1,cube0,16.420555,29557,8.779783,6.155334,5.517667,2.719309,22,0.031944,14,0.092879,18,0.101237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.331566,34.000000,0.718765,0.000000,0.000000,32.000000,0.644522,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.196667,30954,0.721987,0.690367,1.106695,0.748337,4,0.111061,4,0.019596,26.250000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.313718,17.125000,0.386503,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.002777,30605,0.042160,0.010540,0.395248,0.068510,2,0.131490,2,0.005581,9.375000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004790,1.000000,0.022569,
2,cube0,15.691667,28245,8.779783,6.155334,5.517667,2.719309,22,0.031768,14,0.093737,18,0.081465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.331566,34.000000,0.718765,0.000000,0.000000,32.000000,0.644522,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.000000,30600,0.721987,0.690367,1.143585,0.748337,4,0.151212,4,0.018535,27.125000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.313718,17.125000,0.386503,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.959999,30528,0.042160,0.010540,0.389978,0.068510,2,0.129899,2,0.005960,9.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004790,1.000000,0.022569,
3,cube0,16.282778,29309,8.779783,6.155334,5.517667,2.719309,22,0.031490,14,0.095253,18,0.143561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.331566,34.000000,0.718765,0.000000,0.000000,32.000000,0.644522,NA,NA,NA,NA,
