block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,14.501111,26102,0.131917,0.135806,0.091111,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,18.441111,33194,0.009333,0.003194,0.000306,0.005833,0.000000,0.034611,0.002639,0.132444,
0,vector1,NA,NA,NA,NA,NA,NA,16.585556,29854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.105944,
1,cube0,15.065556,27118,0.123194,0.127639,0.088667,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,15.897223,28615,0.009333,0.003194,0.000306,0.005833,0.000000,0.018556,0.000000,0.125333,
1,vector1,NA,NA,NA,NA,NA,NA,15.656667,28182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000583,0.000000,0.105861,
2,cube0,12.970555,23347,0.182806,0.187417,0.082500,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,15.606667,28092,0.009333,0.003194,0.000306,0.005833,0.000000,0.021722,0.000000,0.132472,
2,vector1,NA,NA,NA,NA,NA,NA,15.632778,28139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.106028,
3,cube0,13.804444,24848,0.153694,0.158639,0.089972,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,15.584444,28052,0.009333,0.003194,0.000306,0.005833,0.000000,0.018833,0.000000,0.132472,
3,vector1,NA,NA,NA,NA,NA,NA,15.608889,28096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000583,0.000000,0.106000,
4,cube0,14.067223,25321,0.180444,0.184250,0.108944,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,18.303333,32946,0.009333,0.003194,0.000306,0.005833,0.000000,0.038417,0.002750,0.132444,
4,vector1,NA,NA,NA,NA,NA,NA,16.396667,29514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000639,0.000000,0.105861,
5,cube0,14.114445,25406,0.150972,0.155500,0.098611,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,15.552222,27994,0.009333,0.003194,0.000306,0.005833,0.000000,0.018917,0.000000,0.132361,
5,vector1,NA,NA,NA,NA,NA,NA,15.530556,27955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000389,0.000000,0.105667,
6,cube0,14.075556,25336,0.147167,0.151639,0.100389,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,15.527778,27950,0.009333,0.003194,0.000306,0.005833,0.000000,0.019167,0.000000,0.128000,
6,vector1,NA,NA,NA,NA,NA,NA,15.501111,27902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000389,0.000000,0.101083,
7,cube0,13.580556,24445,0.241694,0.246306,0.146528,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
