block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,99.195000,178551,43.759769,12.033937,12.039278,43.773659,1283,0.167122,30,0.132508,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.625000,5121.625000,1408.000000,4.558310,6.500000,0.027857,0.000000,0.000000,5120.000000,20.905680,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.762222,183172,0.615372,17.914156,17.920565,0.630329,387,0.223168,8,0.009354,2096.750000,73.750000,NA,NA,NA,NA,NA,NA,NA,NA,2096.000000,8.140578,72.000000,0.329428,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.727219,183109,0.615372,13.503991,13.510401,0.630329,291,0.173584,8,0.009700,1580.750000,73.750000,NA,NA,NA,NA,NA,NA,NA,NA,1580.000000,6.136505,72.000000,0.329428,
1,cube0,99.312775,178763,43.759769,12.580934,12.586275,43.773659,1283,0.167272,34,0.139064,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472.625000,5121.625000,1472.000000,4.765505,6.500000,0.027857,0.000000,0.000000,5120.000000,20.905680,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.760002,183168,0.888870,17.914156,17.920565,0.903827,387,0.219825,10,0.014439,2096.750000,105.750000,NA,NA,NA,NA,NA,NA,NA,NA,2096.000000,8.140578,104.000000,0.475841,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.825554,183286,0.888870,13.503991,13.510401,0.903827,291,0.170741,10,0.012157,1580.750000,105.750000,NA,NA,NA,NA,NA,NA,NA,NA,1580.000000,6.136505,104.000000,0.475841,
2,cube0,99.455002,179019,43.759769,12.033937,12.039278,43.773659,1283,0.167122,30,0.130586,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.625000,5121.625000,1408.000000,4.558310,6.500000,0.027857,0.000000,0.000000,5120.000000,20.905680,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.809448,179657,0.546997,17.640657,17.647066,0.561954,385,0.219219,7,0.010601,2064.750000,65.750000,NA,NA,NA,NA,NA,NA,NA,NA,2064.000000,8.016294,64.000000,0.292825,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.871109,179768,0.546997,13.230493,13.236902,0.561954,289,0.176291,7,0.008273,1548.750000,65.750000,NA,NA,NA,NA,NA,NA,NA,NA,1548.000000,6.012221,64.000000,0.292825,
3,cube0,99.202774,178565,43.759769,12.033937,12.039278,43.773659,1283,0.166822,30,0.148148,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.625000,5121.625000,1408.000000,4.558310,6.500000,0.027857,0.000000,0.000000,5120.000000,20.905680,NA,NA,NA,NA,
