block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,99.195000,178551,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,101.762222,183172,109.995560,82.684166,0.001335,0.087739,
0,vector1,NA,NA,101.727219,183109,83.406372,63.154663,0.001335,0.083465,
1,cube0,99.312775,178763,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,101.760002,183168,109.995560,82.957664,0.001335,0.087739,
1,vector1,NA,NA,101.825554,183286,83.406372,63.428162,0.001335,0.083465,
2,cube0,99.455002,179019,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,99.809448,179657,108.425079,80.682076,0.001335,0.087739,
2,vector1,NA,NA,99.871109,179768,81.835892,61.152565,0.001335,0.083465,
3,cube0,99.202774,178565,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,107.923332,194262,100.393196,78.085968,0.001335,0.085602,
3,vector1,NA,NA,108.143333,194658,59.490211,47.883614,0.001335,0.079192,
4,cube0,99.211670,178581,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,106.041664,190875,98.822716,76.357376,0.001335,0.085602,
4,vector1,NA,NA,105.963890,190735,57.919727,46.155018,0.001335,0.079192,
5,cube0,99.186668,178536,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,101.771111,183188,95.681755,72.079689,0.001335,0.085602,
5,vector1,NA,NA,101.888885,183400,54.778767,41.877327,0.001335,0.079192,
6,cube0,99.271667,178689,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,101.877777,183380,109.995560,82.752541,0.001335,0.087739,
6,vector1,NA,NA,101.879448,183383,83.406372,63.223038,0.001335,0.083465,
7,cube0,99.442780,178997,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,102.116669,183810,109.995560,83.026039,0.001335,0.087739,
7,vector1,NA,NA,102.129997,183834,83.406372,63.496536,0.001335,0.083465,
8,cube0,99.408333,178935,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,99.781113,179606,108.425079,80.682076,0.001335,0.087739,
8,vector1,NA,NA,99.778336,179601,81.835892,61.152565,0.001335,0.083465,
9,cube0,99.431664,178977,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,107.850555,194131,100.393196,78.017601,0.001335,0.085602,
9,vector1,NA,NA,108.022781,194441,59.490211,47.815239,0.001335,0.079192,
10,cube0,99.471664,179049,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,108.073334,194532,100.393196,78.291100,0.001335,0.085602,
10,vector1,NA,NA,108.097221,194575,59.490211,48.088737,0.001335,0.079192,
11,cube0,99.398331,178917,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,99.767220,179581,94.111282,70.077591,0.001335,0.085602,
11,vector1,NA,NA,99.797226,179635,53.208290,39.875237,0.001335,0.079192,
12,cube0,99.239441,178631,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,101.867775,183362,109.995560,82.752541,0.001335,0.087739,
12,vector1,NA,NA,101.868332,183363,83.406372,63.223038,0.001335,0.083465,
13,cube0,99.434998,178983,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,102.058891,183706,109.995560,83.026039,0.001335,0.087739,
13,vector1,NA,NA,102.098892,183778,83.406372,63.496536,0.001335,0.083465,
14,cube0,99.532219,179158,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,102.129448,183833,109.995560,82.752541,0.001335,0.087739,
14,vector1,NA,NA,102.163887,183895,83.406372,63.223038,0.001335,0.083465,
15,cube0,99.384445,178892,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,106.173332,191112,98.822716,76.083878,0.001335,0.085602,
15,vector1,NA,NA,106.158333,191085,57.919727,45.881519,0.001335,0.079192,
16,cube0,99.706665,179472,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,108.425552,195166,100.393196,78.291100,0.001335,0.085602,
16,vector1,NA,NA,108.489998,195282,59.490211,48.088737,0.001335,0.079192,
17,cube0,99.995552,179992,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,102.160004,183888,95.681755,72.011314,0.001335,0.085602,
17,vector1,NA,NA,102.207222,183973,54.778767,41.808952,0.001335,0.079192,
18,cube0,98.838890,177910,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,98.993889,178189,108.425079,80.682076,0.001335,0.087739,
18,vector1,NA,NA,99.041115,178274,81.835892,61.152565,0.001335,0.083465,
19,cube0,98.642776,177557,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,98.593887,177469,13.324508,10.102353,0.000267,0.071713,
19,vector1,NA,NA,98.627777,177530,0.029914,0.337600,0.000267,0.069577,
