block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,99.195000,178551,24.369444,0.219545,18.550556,0.167122,14.708333,0.132508,0.001111,0.000010,5578.994629,39.353333,0.354535,124.076210,0.000000,30.228889,0.272332,1.034444,5.935555,29.389999,0.000000,0.000000,0.000000,0.143889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.158889,6.956111,48.800556,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.762222,183172,58.706112,0.528884,24.771667,0.223168,80.693054,1.038333,0.009354,66.129585,0.000000,31.742777,0.285971,3.158333,10.967222,34.061668,0.000000,0.000000,0.000000,0.194444,35.415554,NA,NA,NA,2.715000,3.017778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.727219,183109,44.692780,0.402638,19.267778,0.173584,78.203377,1.076667,0.009700,63.775124,0.000000,30.610001,0.275766,2.846667,9.317778,28.123333,0.000000,0.000000,0.000000,0.227222,25.777222,NA,NA,NA,15.189445,9.223333,
1,cube0,99.312775,178763,24.344999,0.219324,18.567223,0.167272,15.436111,0.139064,0.001111,0.000010,5578.994629,38.288334,0.344940,127.527428,0.000000,30.799999,0.277477,1.042222,5.994444,28.371111,0.000000,0.000000,0.000000,0.142778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.466111,9.024445,46.448891,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.760002,183168,58.786667,0.529610,24.400555,0.219825,81.920326,1.602778,0.014439,61.881401,0.000000,32.353333,0.291471,3.170000,11.011111,34.299999,0.000000,0.000000,0.000000,0.216667,36.287777,NA,NA,NA,1.868889,2.285000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.825554,183286,44.773335,0.403363,18.952223,0.170741,79.505470,1.349444,0.012157,73.498497,0.000000,31.445000,0.283288,2.855556,9.362223,27.956112,0.000000,0.000000,0.000000,0.240000,26.445555,NA,NA,NA,12.264444,10.618889,
2,cube0,99.455002,179019,24.356112,0.219424,18.550556,0.167122,14.495000,0.130586,0.001111,0.000010,5578.994629,39.484444,0.355716,123.664215,0.000000,32.139446,0.289545,1.049444,5.987778,28.980556,0.000000,0.000000,0.000000,0.157778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619444,18.499445,36.268890,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.809448,179657,57.200001,0.515315,24.333334,0.219219,80.892479,1.176667,0.010601,51.871239,0.000000,30.600555,0.275681,3.155555,10.990000,34.466110,0.000000,0.000000,0.000000,0.200556,36.192780,NA,NA,NA,1.918889,2.413333,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.871109,179768,43.186668,0.389069,19.568333,0.176291,75.442703,0.918333,0.008273,66.462967,0.000000,28.958334,0.260886,2.841667,9.342222,26.623888,0.000000,0.000000,0.000000,0.212222,26.788889,NA,NA,NA,20.039444,2.877222,
3,cube0,99.202774,178565,24.356112,0.219424,18.517221,0.166822,16.444445,0.148148,0.001111,0.000010,5578.994629,39.356667,0.354565,124.065697,0.000000,29.975555,0.270050,1.060000,5.996111,31.006666,0.000000,0.000000,0.000000,0.150556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.035000,18.107222,24.421667,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.923332,194262,55.883335,0.503453,24.112778,0.217232,76.490822,1.518333,0.013679,60.298180,0.000000,27.503334,0.247778,3.044445,10.287778,29.103889,0.000000,0.000000,0.000000,0.187778,32.326668,NA,NA,NA,2.826111,12.574445,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.143333,194658,34.494999,0.310766,13.816667,0.124474,80.067223,1.550556,0.013969,54.124687,0.000000,24.190556,0.217933,2.560000,7.793889,17.981112,0.000000,0.000000,0.000000,0.215000,17.520000,NA,NA,NA,31.565556,14.532778,
4,cube0,99.211670,178581,24.392778,0.219755,18.557777,0.167187,16.793333,0.151291,0.001111,0.000010,5578.994629,38.618889,0.347918,126.435860,0.000000,30.292778,0.272908,1.067222,6.037778,30.526667,0.000000,0.000000,0.000000,0.170000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.958333,18.428888,24.060556,NA,NA,
