block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,30.780001,55404,0.148836,0.141098,0.060397,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,39.278332,70701,0.074643,0.039048,0.010595,0.025000,0.000000,0.080278,0.008294,0.139286,
0,vector1,NA,NA,NA,NA,NA,NA,37.583889,67651,0.049762,0.026032,0.007063,0.016667,0.000000,0.086825,0.004775,0.109656,
1,cube0,30.756666,55362,0.162156,0.155132,0.057910,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,33.291111,59924,0.074643,0.039048,0.010595,0.025000,0.000000,0.054259,0.000000,0.139246,
1,vector1,NA,NA,NA,NA,NA,NA,33.279446,59903,0.049762,0.026032,0.007063,0.016667,0.000000,0.048849,0.000000,0.109683,
2,cube0,31.922222,57460,0.147328,0.144352,0.056151,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,38.877224,69979,0.074643,0.039048,0.010595,0.025000,0.000000,0.069484,0.008122,0.139286,
2,vector1,NA,NA,NA,NA,NA,NA,37.283890,67111,0.049762,0.026032,0.007063,0.016667,0.000000,0.051032,0.004722,0.109683,
3,cube0,31.423889,56563,0.156310,0.148360,0.060331,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,33.167221,59701,0.074643,0.039048,0.010595,0.025000,0.000000,0.038479,0.000000,0.139246,
3,vector1,NA,NA,NA,NA,NA,NA,33.209999,59778,0.049762,0.026032,0.007063,0.016667,0.000000,0.034087,0.000000,0.109669,
4,cube0,31.150000,56070,0.153280,0.147421,0.054286,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,38.916668,70050,0.074643,0.039048,0.010595,0.025000,0.000000,0.066058,0.008360,0.139299,
4,vector1,NA,NA,NA,NA,NA,NA,37.265556,67078,0.049762,0.026032,0.007063,0.016667,0.000000,0.058942,0.004537,0.109669,
5,cube0,31.490000,56682,0.150317,0.141508,0.052421,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,33.151669,59673,0.074643,0.039048,0.010595,0.025000,0.000000,0.042037,0.000000,0.139299,
5,vector1,NA,NA,NA,NA,NA,NA,33.186668,59736,0.049762,0.026032,0.007063,0.016667,0.000000,0.034127,0.000000,0.109683,
6,cube0,31.629444,56933,0.139114,0.138677,0.054431,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,38.926666,70068,0.074643,0.039048,0.010595,0.025000,0.000000,0.070926,0.009140,0.139299,
6,vector1,NA,NA,NA,NA,NA,NA,37.304443,67148,0.049762,0.026032,0.007063,0.016667,0.000000,0.055251,0.004921,0.109643,
7,cube0,31.483889,56671,0.142712,0.138108,0.050185,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,33.101665,59583,0.074643,0.039048,0.010595,0.025000,0.000000,0.039405,0.000000,0.139286,
7,vector1,NA,NA,NA,NA,NA,NA,33.103889,59587,0.049762,0.026032,0.007063,0.016667,0.000000,0.029577,0.000000,0.109643,
8,cube0,23.773890,42793,0.102407,0.107011,0.064471,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,39.488335,71079,0.049762,0.026032,0.007063,0.016667,0.000000,0.060212,0.007500,0.139339,
8,vector1,NA,NA,NA,NA,NA,NA,37.602779,67685,0.033175,0.017354,0.004709,0.011111,0.000000,0.055952,0.004577,0.109683,
9,cube0,25.206667,45372,0.095873,0.098069,0.060992,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,33.043335,59478,0.049762,0.026032,0.007063,0.016667,0.000000,0.034286,0.000000,0.139246,
9,vector1,NA,NA,NA,NA,NA,NA,33.062222,59512,0.033175,0.017354,0.004709,0.011111,0.000000,0.030767,0.000000,0.109683,
10,cube0,24.510555,44119,0.089696,0.094947,0.059378,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,33.041668,59475,0.049762,0.026032,0.007063,0.016667,0.000000,0.043056,0.000000,0.139272,
10,vector1,NA,NA,NA,NA,NA,NA,33.046665,59484,0.033175,0.017354,0.004709,0.011111,0.000000,0.029167,0.000000,0.109643,
11,cube0,24.167223,43501,0.094378,0.099511,0.061402,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,39.435555,70984,0.049762,0.026032,0.007063,0.016667,0.000000,0.070000,0.007804,0.139339,
11,vector1,NA,NA,NA,NA,NA,NA,37.539444,67571,0.033175,0.017354,0.004709,0.011111,0.000000,0.042593,0.004325,0.109709,
12,cube0,24.958889,44926,0.097910,0.103056,0.061812,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,33.007221,59413,0.049762,0.026032,0.007063,0.016667,0.000000,0.035397,0.000000,0.139272,
12,vector1,NA,NA,NA,NA,NA,NA,33.027222,59449,0.033175,0.017354,0.004709,0.011111,0.000000,0.024458,0.000000,0.109630,
13,cube0,25.289444,45521,0.098796,0.102870,0.060926,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,33.006111,59411,0.049762,0.026032,0.007063,0.016667,0.000000,0.038796,0.000000,0.139272,
13,vector1,NA,NA,NA,NA,NA,NA,33.007778,59414,0.033175,0.017354,0.004709,0.011111,0.000000,0.035384,0.000000,0.109669,
14,cube0,25.169445,45305,0.093439,0.097950,0.064841,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,39.461666,71031,0.049762,0.026032,0.007063,0.016667,0.000000,0.088862,0.008717,0.139272,
14,vector1,NA,NA,NA,NA,NA,NA,37.625557,67726,0.033175,0.017354,0.004709,0.011111,0.000000,0.058730,0.004616,0.109709,
15,cube0,24.631111,44336,0.091905,0.095542,0.057249,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,32.989445,59381,0.049762,0.026032,0.007063,0.016667,0.000000,0.049471,0.000000,0.139299,
15,vector1,NA,NA,NA,NA,NA,NA,32.978333,59361,0.033175,0.017354,0.004709,0.011111,0.000000,0.045132,0.000000,0.109643,
16,cube0,24.951666,44913,0.093664,0.099524,0.059881,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,32.992779,59387,0.049762,0.026032,0.007063,0.016667,0.000000,0.063690,0.000000,0.139299,
16,vector1,NA,NA,NA,NA,NA,NA,32.981667,59367,0.033175,0.017354,0.004709,0.011111,0.000000,0.026005,0.000000,0.109630,
17,cube0,25.559999,46008,0.098942,0.104762,0.065939,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,39.456665,71022,0.049762,0.026032,0.007063,0.016667,0.000000,0.059524,0.007910,0.139299,
17,vector1,NA,NA,NA,NA,NA,NA,37.618889,67714,0.033175,0.017354,0.004709,0.011111,0.000000,0.045331,0.004339,0.109656,
18,cube0,25.579445,46043,0.102381,0.109074,0.066376,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,32.959446,59327,0.049762,0.026032,0.007063,0.016667,0.000000,0.034206,0.000000,0.139220,
18,vector1,NA,NA,NA,NA,NA,NA,32.950001,59310,0.033175,0.017354,0.004709,0.011111,0.000000,0.029458,0.000000,0.109616,
19,cube0,25.502777,45905,0.106561,0.112844,0.064894,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,32.952221,59314,0.049762,0.026032,0.007063,0.016667,0.000000,0.035741,0.000000,0.139220,
19,vector1,NA,NA,NA,NA,NA,NA,32.951668,59313,0.033175,0.017354,0.004709,0.011111,0.000000,0.029444,0.000000,0.109577,
