block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,30.780001,55404,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.278332,70701,60.376507,63.720791,0.002101,0.010854,
0,vector1,NA,NA,37.583889,67651,40.277145,43.470188,0.002101,0.007703,
1,cube0,30.756666,55362,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.291111,59924,51.200706,50.814182,0.002101,0.010854,
1,vector1,NA,NA,33.279446,59903,34.159946,34.865780,0.002101,0.007703,
2,cube0,31.922222,57460,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,38.877224,69979,60.376507,63.720791,0.002101,0.010854,
2,vector1,NA,NA,37.283890,67111,40.277145,43.470188,0.002101,0.007703,
3,cube0,31.423889,56563,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.167221,59701,51.200706,50.814182,0.002101,0.010854,
3,vector1,NA,NA,33.209999,59778,34.159946,34.865780,0.002101,0.007703,
4,cube0,31.150000,56070,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,38.916668,70050,60.376507,63.720791,0.002101,0.010854,
4,vector1,NA,NA,37.265556,67078,40.277145,43.470188,0.002101,0.007703,
5,cube0,31.490000,56682,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.151669,59673,51.200706,50.814182,0.002101,0.010854,
5,vector1,NA,NA,33.186668,59736,34.159946,34.865780,0.002101,0.007703,
6,cube0,31.629444,56933,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,38.926666,70068,60.376507,63.720791,0.002101,0.010854,
6,vector1,NA,NA,37.304443,67148,40.277145,43.470188,0.002101,0.007703,
7,cube0,31.483889,56671,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.101665,59583,51.200706,50.814182,0.002101,0.010854,
7,vector1,NA,NA,33.103889,59587,34.159946,34.865780,0.002101,0.007703,
8,cube0,23.773890,42793,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,39.488335,71079,43.907131,48.847942,0.002101,0.010854,
8,vector1,NA,NA,37.602779,67685,29.297562,33.554951,0.002101,0.007703,
9,cube0,25.206667,45372,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.043335,59478,34.159946,34.865780,0.002101,0.010854,
9,vector1,NA,NA,33.062222,59512,22.799440,24.233509,0.002101,0.007703,
10,cube0,24.510555,44119,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.041668,59475,34.159946,34.865780,0.002101,0.010854,
10,vector1,NA,NA,33.046665,59484,22.799440,24.233509,0.002101,0.007703,
11,cube0,24.167223,43501,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,39.435555,70984,43.907131,48.847942,0.002101,0.010854,
11,vector1,NA,NA,37.539444,67571,29.297562,33.554951,0.002101,0.007703,
12,cube0,24.958889,44926,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.007221,59413,34.159946,34.865780,0.002101,0.010854,
12,vector1,NA,NA,33.027222,59449,22.799440,24.233509,0.002101,0.007703,
13,cube0,25.289444,45521,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.006111,59411,34.159946,34.865780,0.002101,0.010854,
13,vector1,NA,NA,33.007778,59414,22.799440,24.233509,0.002101,0.007703,
14,cube0,25.169445,45305,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.461666,71031,43.907131,48.847942,0.002101,0.010854,
14,vector1,NA,NA,37.625557,67726,29.297562,33.554951,0.002101,0.007703,
15,cube0,24.631111,44336,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,32.989445,59381,34.159946,34.865780,0.002101,0.010854,
15,vector1,NA,NA,32.978333,59361,22.799440,24.233509,0.002101,0.007703,
16,cube0,24.951666,44913,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,32.992779,59387,34.159946,34.865780,0.002101,0.010854,
16,vector1,NA,NA,32.981667,59367,22.799440,24.233509,0.002101,0.007703,
17,cube0,25.559999,46008,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,39.456665,71022,43.907131,48.847942,0.002101,0.010854,
17,vector1,NA,NA,37.618889,67714,29.297562,33.554951,0.002101,0.007703,
18,cube0,25.579445,46043,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,32.959446,59327,34.159946,34.865780,0.002101,0.010854,
18,vector1,NA,NA,32.950001,59310,22.799440,24.233509,0.002101,0.007703,
19,cube0,25.502777,45905,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,32.952221,59314,34.159946,34.865780,0.002101,0.010854,
19,vector1,NA,NA,32.951668,59313,22.799440,24.233509,0.002101,0.007703,
