block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,41.840557,75313,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.254444,90458,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.388889,90700,
1,cube0,41.773335,75192,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.005001,79209,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.053890,79297,
2,cube0,41.938889,75490,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.415001,90747,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.356110,90641,
3,cube0,41.608891,74896,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,43.858334,78945,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,43.831112,78896,
4,cube0,41.801666,75243,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.106667,90192,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.173332,90312,
5,cube0,41.876110,75377,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,44.001667,79203,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,44.127777,79430,
6,cube0,42.103333,75786,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.487778,90878,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.418335,90753,
7,cube0,41.736111,75125,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,43.837223,78907,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,43.952778,79115,
8,cube0,42.021111,75638,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.342777,90617,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.416668,90750,
9,cube0,41.760555,75169,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,43.914444,79046,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,43.836113,78905,
10,cube0,42.084999,75753,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.434444,90782,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.455555,90820,
11,cube0,41.757221,75163,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,43.759445,78767,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,43.871113,78968,
12,cube0,42.016109,75629,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.341667,90615,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.367779,90662,
13,cube0,41.646111,74963,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,43.690556,78643,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,43.730000,78714,
14,cube0,41.895557,75412,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,50.157223,90283,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,50.230556,90415,
15,cube0,41.425556,74566,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,43.525555,78346,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,43.466110,78239,
16,cube0,41.327221,74389,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.267776,74282,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.275555,74296,
17,cube0,41.402779,74525,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.347221,74425,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.374443,74474,
18,cube0,41.256668,74262,22.833496,11.416748,91.333984,11.416748,0.000000,22.833496,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.220554,74197,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.215000,74187,
19,cube0,41.250000,74250,4.566699,2.283350,18.266796,2.283350,0.000000,4.566699,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,41.185555,74134,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,41.212776,74183,
