block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,10.644444,19160,1,512,25,523,25,522,0.194932,4.566210,3.171642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.600000,28080,1,80,323,1,323,0,1.234568,99.845444,88.873627,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.602777,28085,17,64,258,1,259,0,20.987654,99.806953,89.148582,
1,cube0,10.672778,19211,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.880555,19585,1,80,67,0,67,1,1.234568,99.259262,62.500000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.892777,19607,17,64,4,1,1,0,20.987654,83.333336,25.287355,
2,cube0,10.538889,18970,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.721666,19299,17,64,65,1,69,0,20.987654,99.259262,69.907410,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.785000,19413,1,80,2,0,3,1,1.234568,83.333336,6.896552,
3,cube0,10.548333,18987,1,512,35,513,34,513,0.194932,6.301370,4.353234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.697222,19255,1,80,67,2,66,0,1.234568,98.518517,62.037037,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.767777,19382,17,64,2,0,3,1,20.987654,83.333336,25.287355,
4,cube0,10.552778,18995,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.449445,27809,17,64,323,1,323,0,20.987654,99.845444,91.071426,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.347222,27625,17,64,260,1,257,0,20.987654,99.806953,89.148582,
5,cube0,10.508333,18915,1,512,36,512,35,513,0.194932,6.478102,4.474829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.677222,19219,17,64,66,0,68,1,20.987654,99.259262,69.907410,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.745556,19342,17,64,2,1,3,0,20.987654,83.333336,25.287355,
6,cube0,10.526667,18948,1,512,27,521,27,520,0.194932,4.931507,3.420398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.762777,19373,17,64,67,0,67,1,20.987654,99.259262,69.907410,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.785556,19414,17,64,2,1,3,0,20.987654,83.333336,25.287355,
7,cube0,10.497222,18895,1,512,35,512,35,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.665556,19198,1,80,66,1,68,0,1.234568,99.259262,62.500000,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.697222,19255,17,64,3,0,2,1,20.987654,83.333336,25.287355,
