block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,28.168333,50703,3.545556,0.088639,2.915000,0.072875,7.202222,0.180056,3.187222,0.079681,10.472631,9.482223,0.237056,77.241577,0.000000,12.867222,0.321681,0.261111,0.942778,3.167222,0.000000,0.000000,0.000000,0.151111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.642221,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.865555,66358,23.014444,0.575361,6.615556,0.165389,76.474945,1.577222,0.039431,44.366516,0.013940,8.680555,0.217014,1.264444,2.814445,0.000000,0.000000,0.000000,12.699445,0.160000,2.508333,NA,6.627778,0.436667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.258335,63465,16.075556,0.401889,4.766111,0.119153,70.783554,1.808889,0.045222,25.965364,0.018820,8.812222,0.220306,0.921111,2.061667,0.000000,0.000000,0.000000,6.712222,0.252778,2.516111,NA,7.550556,6.235556,
1,cube0,29.406111,52931,3.556667,0.088917,2.868889,0.071722,5.262778,0.131569,2.467778,0.061694,13.525773,7.649445,0.191236,95.748375,0.000000,12.896111,0.322403,0.261667,0.950000,1.357222,0.000000,0.000000,0.000000,0.121111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.760000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.022778,55841,19.392778,0.484819,5.746666,0.143667,72.106415,1.044444,0.026111,45.083939,0.017139,10.187778,0.254694,1.182222,2.679445,0.000000,0.000000,0.000000,12.663333,0.425556,2.421111,NA,6.223889,0.331111,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.008333,55815,13.661111,0.341528,5.205000,0.130125,53.088787,1.018333,0.025458,31.138792,0.021467,8.224444,0.205611,0.861667,1.958333,0.000000,0.000000,0.000000,7.008333,0.171111,0.932222,NA,5.477222,5.983889,
2,cube0,29.282778,52709,3.556667,0.088917,2.853889,0.071347,5.721111,0.143028,1.747222,0.043681,19.103809,7.876667,0.196917,92.986267,0.000000,13.700556,0.342514,0.272778,0.976111,1.651111,0.000000,0.000000,0.000000,0.156111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.130556,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.801109,66242,23.014444,0.575361,6.406667,0.160167,78.968399,1.546111,0.038653,45.259262,0.014080,9.510000,0.237750,1.273333,2.845556,0.000000,0.000000,0.000000,13.037222,0.133889,3.222778,NA,7.213333,0.697778,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.240002,63432,16.075556,0.401889,5.212778,0.130319,64.718338,1.181111,0.029528,39.766335,0.019731,9.194445,0.229861,0.930000,2.092778,0.000000,0.000000,0.000000,7.390555,0.215556,0.958889,NA,7.126667,6.396111,
3,cube0,29.515556,53128,3.556667,0.088917,2.840556,0.071014,5.465000,0.136625,1.344444,0.033611,24.827059,7.637222,0.190931,95.901604,0.000000,13.181111,0.329528,0.274444,0.982778,1.241111,0.000000,0.000000,0.000000,0.110000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.502222,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.933889,55681,19.392778,0.484819,6.114444,0.152861,67.769279,1.480000,0.037000,31.815990,0.014060,9.278889,0.231972,1.193333,2.710000,0.000000,0.000000,0.000000,12.716111,0.518333,2.762778,NA,3.607222,0.892222,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.931667,55677,13.661111,0.341528,4.741111,0.118528,58.283199,0.767778,0.019194,41.300583,0.023478,8.406667,0.210167,0.872778,1.988889,0.000000,0.000000,0.000000,6.810000,0.379444,2.302222,NA,5.823333,6.558333,
4,cube0,29.232222,52618,3.556667,0.088917,2.842778,0.071069,6.187778,0.154694,1.921111,0.048028,17.374634,8.233334,0.205833,88.958122,0.000000,16.308332,0.407708,0.278333,1.007222,1.355556,0.000000,0.000000,0.000000,0.119444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.711111,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.717224,66091,23.014444,0.575361,6.401667,0.160042,79.030075,1.734444,0.043361,40.344818,0.014511,9.318889,0.232972,1.282222,2.872778,0.000000,0.000000,0.000000,12.950556,0.148889,2.601111,NA,5.961667,1.877778,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.150555,63271,16.075556,0.401889,5.118333,0.127958,65.912529,1.372778,0.034319,34.214176,0.019745,9.449445,0.236236,0.938889,2.120000,0.000000,0.000000,0.000000,7.586667,0.877778,2.188333,NA,7.039444,7.388889,
5,cube0,29.413889,52945,3.556667,0.088917,2.862778,0.071569,5.680000,0.142000,2.048333,0.051208,16.295492,7.918889,0.197972,92.490479,0.000000,16.073334,0.401833,0.278889,1.014444,1.128889,0.000000,0.000000,0.000000,0.126667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.461666,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.887777,55598,19.392778,0.484819,5.669445,0.141736,73.088547,0.922222,0.023056,51.058918,0.015426,9.791111,0.244778,1.201667,2.737778,0.000000,0.000000,0.000000,12.915000,0.236111,2.545556,NA,5.895555,1.888889,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.891666,55605,13.661111,0.341528,4.586111,0.114653,60.253040,0.674444,0.016861,47.015987,0.018684,7.512222,0.187806,0.881111,2.016667,0.000000,0.000000,0.000000,7.298889,0.266111,2.116111,NA,7.795556,7.366111,
6,cube0,28.956112,52121,3.556667,0.088917,2.820555,0.070514,6.003334,0.150083,1.479445,0.036986,22.561577,8.147778,0.203694,89.892227,0.000000,14.235556,0.355889,0.283889,1.038333,2.362778,0.000000,0.000000,0.000000,0.121111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.650000,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.893333,66408,23.014444,0.575361,7.302222,0.182556,69.283600,1.550000,0.038750,45.145714,0.014013,10.217778,0.255444,1.288333,2.901111,0.000000,0.000000,0.000000,12.671111,1.697222,2.979445,NA,5.608333,1.525000,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.216110,63389,16.075556,0.401889,5.137778,0.128444,65.663071,1.277222,0.031931,36.773914,0.019465,8.940556,0.223514,0.945000,2.148333,0.000000,0.000000,0.000000,6.774445,1.354445,2.378889,NA,7.308333,6.562778,
7,cube0,29.535555,53164,3.556667,0.088917,2.860000,0.071500,5.565556,0.139139,1.706667,0.042667,19.557774,7.681111,0.192028,95.353630,0.000000,14.642222,0.366056,0.284444,1.045556,2.115000,0.000000,0.000000,0.000000,0.112222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.451111,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.846111,55523,19.392778,0.484819,5.945000,0.148625,69.700836,0.981111,0.024528,47.994228,0.015905,8.939445,0.223486,1.210000,2.765000,0.000000,0.000000,0.000000,12.609445,1.361667,2.929445,NA,5.530556,1.450556,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.790001,55422,13.661111,0.341528,5.132222,0.128306,53.841618,0.673333,0.016833,47.093571,0.020042,8.230000,0.205750,0.888333,2.044445,0.000000,0.000000,0.000000,7.018889,1.216111,3.062222,NA,6.488333,7.167778,
8,cube0,23.395000,42111,2.371111,0.059278,1.959444,0.048986,4.242778,0.106069,1.026111,0.025653,32.064522,5.620000,0.140500,86.882782,0.000000,8.788333,0.219708,0.232222,0.826111,2.062222,0.000000,0.000000,0.000000,0.133889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.322222,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.595554,67672,17.711111,0.442778,6.926111,0.173153,59.724167,2.226667,0.055667,31.426281,0.016309,9.376667,0.234417,0.976111,2.200556,0.000000,0.000000,0.000000,8.706667,0.148333,2.446111,NA,5.921111,6.511667,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.692780,64247,12.540000,0.313500,5.857222,0.146431,47.095757,1.178889,0.029472,39.841293,0.021750,9.283334,0.232083,0.734444,1.672778,0.000000,0.000000,0.000000,5.754445,1.339444,2.783889,NA,5.133333,11.224444,
9,cube0,23.205000,41769,2.371111,0.059278,1.999444,0.049986,3.913889,0.097847,2.770000,0.069250,11.877893,4.960556,0.124014,98.432777,0.000000,8.798333,0.219958,0.232778,0.833333,1.650556,0.000000,0.000000,0.000000,0.138333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.700001,NA,NA,
