block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,28.168333,50703,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.865555,66358,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.258335,63465,
1,cube0,29.406111,52931,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,31.022778,55841,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,31.008333,55815,
2,cube0,29.282778,52709,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.801109,66242,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.240002,63432,
3,cube0,29.515556,53128,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.933889,55681,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.931667,55677,
4,cube0,29.232222,52618,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.717224,66091,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.150555,63271,
5,cube0,29.413889,52945,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.887777,55598,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.891666,55605,
6,cube0,28.956112,52121,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.893333,66408,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.216110,63389,
7,cube0,29.535555,53164,18.219084,9.109542,72.876335,9.109542,0.000000,18.219084,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.846111,55523,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.790001,55422,
8,cube0,23.395000,42111,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.595554,67672,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.692780,64247,
9,cube0,23.205000,41769,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.778889,55402,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.711666,55281,
10,cube0,23.106112,41591,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.775000,55395,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.725555,55306,
11,cube0,22.966110,41339,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.331665,67197,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.539444,63971,
12,cube0,23.382778,42089,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.770555,55387,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.723333,55302,
13,cube0,23.093889,41569,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.770555,55387,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.725000,55305,
14,cube0,23.527779,42350,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.314445,67166,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.469444,63845,
15,cube0,23.487778,42278,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.708889,55276,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.666666,55200,
16,cube0,23.733889,42721,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.726667,55308,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.692223,55246,
17,cube0,23.621111,42518,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.353333,67236,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,35.525002,63945,
18,cube0,23.718334,42693,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.671112,55208,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.666111,55199,
19,cube0,22.817223,41071,12.146056,6.073028,48.584225,6.073028,0.000000,12.146056,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,30.678888,55222,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,30.663334,55194,
