block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,28.168333,50703,513,1089,2,1657,2,1657,32.022472,0.120555,10.508130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.865555,66358,4,146,2158,5,2137,5,2.666667,99.767715,96.498314,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.258335,63465,3,98,1433,2,1451,3,2.970297,99.826927,96.555183,
1,cube0,29.406111,52931,514,1088,123,1539,122,1534,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.022778,55841,4,98,1770,1,1750,2,3.921569,99.914848,97.213791,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.008333,55815,3,66,1175,0,1191,1,4.347826,99.957756,97.249588,
2,cube0,29.282778,52709,514,1088,123,1530,122,1543,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.801109,66242,4,146,2159,1,2148,0,2.666667,99.976784,96.702560,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.240002,63432,3,98,1435,2,1452,1,2.970297,99.896194,96.623199,
3,cube0,29.515556,53128,514,1088,4,1642,1,1671,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.933889,55681,4,98,1770,1,1759,1,3.921569,99.943359,97.247452,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.931667,55677,3,66,1176,0,1184,4,4.347826,99.830795,97.122894,
4,cube0,29.232222,52618,513,1089,2,1656,3,1657,32.022472,0.150693,10.528456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.717224,66091,4,146,2162,0,2144,1,2.666667,99.976784,96.701820,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.150555,63271,3,98,1436,0,1454,2,2.970297,99.930847,96.658875,
5,cube0,29.413889,52945,514,1088,122,1536,123,1537,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.887777,55598,4,98,1764,1,1758,0,3.921569,99.971619,97.268967,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.891666,55605,3,66,1179,0,1188,1,4.347826,99.957771,97.250717,
