block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,28.168333,50703,0.088639,0.088639,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.865555,66358,0.575361,0.073569,0.000000,0.001736,0.000000,0.062750,335808,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.258335,63465,0.401889,0.050889,0.000000,0.001306,0.000000,0.047181,229888,
1,cube0,29.406111,52931,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.022778,55841,0.484819,0.079903,0.000000,0.001889,0.000000,0.046819,304896,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.008333,55815,0.341528,0.055583,0.000000,0.001417,0.000000,0.036681,209280,
2,cube0,29.282778,52709,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.801109,66242,0.575361,0.073569,0.000000,0.001736,0.000000,0.062750,335808,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.240002,63432,0.401889,0.050889,0.000000,0.001306,0.000000,0.047181,229888,
3,cube0,29.515556,53128,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.933889,55681,0.484819,0.079903,0.000000,0.001889,0.000000,0.046819,304896,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.931667,55677,0.341528,0.055583,0.000000,0.001417,0.000000,0.036681,209280,
4,cube0,29.232222,52618,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.717224,66091,0.575361,0.073569,0.000000,0.001736,0.000000,0.062750,335808,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.150555,63271,0.401889,0.050889,0.000000,0.001306,0.000000,0.047181,229888,
5,cube0,29.413889,52945,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.887777,55598,0.484819,0.079903,0.000000,0.001889,0.000000,0.046819,304896,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.891666,55605,0.341528,0.055583,0.000000,0.001417,0.000000,0.036681,209280,
