block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,28.168333,50703,19.743273,10.200789,9.839018,18.996006,54,0.072875,30,0.180056,18,0.079681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.865555,66358,1.740658,12.584928,12.765814,1.761415,50,0.165389,11,0.039431,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.718862,73.375000,0.931830,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.258335,63465,1.168346,8.391929,8.566884,1.189104,34,0.119153,8,0.045222,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.813473,49.250000,0.625453,
1,cube0,29.406111,52931,19.743273,10.200789,9.839018,18.996006,54,0.071722,30,0.131569,18,0.061694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.022778,55841,1.171312,10.307542,10.446914,1.192069,38,0.143667,8,0.026111,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.683969,49.375000,0.627041,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.008333,55815,0.788782,6.873672,7.018974,0.809539,26,0.130125,6,0.025458,295.875000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.123544,33.250000,0.422260,
2,cube0,29.282778,52709,19.743273,10.200789,9.839018,18.996006,54,0.071347,30,0.143028,18,0.043681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.801109,66242,1.740658,12.584928,12.774709,1.761415,50,0.160167,11,0.038653,538.500000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.718862,73.375000,0.931830,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.240002,63432,1.168346,8.391929,8.569849,1.189104,34,0.130319,8,0.029528,361.250000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.813473,49.250000,0.625453,
3,cube0,29.515556,53128,19.743273,10.200789,9.839018,18.996006,54,0.071014,30,0.136625,18,0.033611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.933889,55681,1.171312,10.307542,10.470636,1.192069,38,0.152861,8,0.037000,441.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.683969,49.375000,0.627041,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.931667,55677,0.788782,6.873672,7.010077,0.809539,26,0.118528,6,0.019194,295.500000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.123544,33.250000,0.422260,
4,cube0,29.232222,52618,19.743273,10.200789,9.839018,18.996006,54,0.071069,30,0.154694,18,0.048028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.717224,66091,1.740658,12.584928,12.771744,1.761415,50,0.160042,11,0.043361,538.375000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.718862,73.375000,0.931830,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.150555,63271,1.168346,8.391929,8.575780,1.189104,34,0.127958,8,0.034319,361.500000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.813473,49.250000,0.625453,
5,cube0,29.413889,52945,19.743273,10.200789,9.839018,18.996006,54,0.071569,30,0.142000,18,0.051208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.887777,55598,1.171312,10.307542,10.446914,1.192069,38,0.141736,8,0.023056,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.683969,49.375000,0.627041,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.891666,55605,0.788782,6.873672,7.021939,0.809539,26,0.114653,6,0.016861,296.000000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.123544,33.250000,0.422260,
6,cube0,28.956112,52121,19.743273,10.200789,9.839018,18.996006,54,0.070514,30,0.150083,18,0.036986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.893333,66408,1.740658,12.584928,12.765814,1.761415,50,0.182556,11,0.038750,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.718862,73.375000,0.931830,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.216110,63389,1.168346,8.391929,8.566884,1.189104,34,0.128444,8,0.031931,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.813473,49.250000,0.625453,
7,cube0,29.535555,53164,19.743273,10.200789,9.839018,18.996006,54,0.071500,30,0.139139,18,0.042667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.863935,35.000000,0.416335,0.000000,0.000000,768.000000,8.703938,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.846111,55523,1.171312,10.307542,10.443948,1.192069,38,0.148625,8,0.024528,440.250000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.683969,49.375000,0.627041,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.790001,55422,0.788782,6.873672,7.013042,0.809539,26,0.128306,6,0.016833,295.625000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.123544,33.250000,0.422260,
8,cube0,23.395000,42111,13.670243,7.164276,6.802504,12.920012,38,0.048986,22,0.106069,18,0.025653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.750000,544.625000,302.000000,2.713741,34.500000,0.410387,0.000000,0.000000,512.000000,5.802625,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.595554,67672,1.740658,10.289750,10.485463,1.758450,44,0.173153,11,0.055667,442.000000,74.125000,NA,NA,NA,NA,NA,NA,NA,NA,433.750000,4.675884,73.375000,0.931830,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.692780,64247,1.168346,6.861810,7.042696,1.186138,30,0.146431,8,0.029472,296.875000,50.000000,NA,NA,NA,NA,NA,NA,NA,NA,289.250000,3.118154,49.250000,0.625453,
9,cube0,23.205000,41769,13.670243,7.164276,6.802504,12.920012,38,0.049986,22,0.097847,18,0.069250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.750000,544.625000,302.000000,2.713741,34.500000,0.410387,0.000000,0.000000,512.000000,5.802625,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.778889,55402,1.171312,6.873672,7.013042,1.189104,26,0.139611,8,0.029194,295.625000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.123544,49.375000,0.627041,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.711666,55281,0.788782,4.584424,4.723795,0.806574,18,0.120861,6,0.018750,199.125000,34.000000,NA,NA,NA,NA,NA,NA,NA,NA,193.250000,2.083261,33.250000,0.422260,
10,cube0,23.106112,41591,13.670243,7.164276,6.802504,12.920012,38,0.048944,22,0.093306,18,0.078708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.750000,544.625000,302.000000,2.713741,34.500000,0.410387,0.000000,0.000000,512.000000,5.802625,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.775000,55395,1.171312,6.873672,7.018974,1.189104,26,0.133722,8,0.025278,295.875000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.123544,49.375000,0.627041,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.725555,55306,0.788782,4.584424,4.723795,0.806574,18,0.116750,6,0.017444,199.125000,34.000000,NA,NA,NA,NA,NA,NA,NA,NA,193.250000,2.083261,33.250000,0.422260,
11,cube0,22.966110,41339,13.670243,7.164276,6.802504,12.920012,38,0.047736,22,0.093778,18,0.078194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.750000,544.625000,302.000000,2.713741,34.500000,0.410387,0.000000,0.000000,512.000000,5.802625,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.331665,67197,1.740658,10.289750,10.479532,1.758450,44,0.167625,11,0.052792,441.750000,74.125000,NA,NA,NA,NA,NA,NA,NA,NA,433.750000,4.675884,73.375000,0.931830,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.539444,63971,1.168346,6.861810,7.051592,1.186138,30,0.143097,8,0.027458,297.250000,50.000000,NA,NA,NA,NA,NA,NA,NA,NA,289.250000,3.118154,49.250000,0.625453,
