block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,42.387779,76298,22.563377,11.704752,11.722380,22.581003,323,0.084516,13,0.161944,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.000000,1281.000000,664.000000,4.433618,4.000000,0.035356,0.000000,0.000000,1280.000000,10.779369,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.849445,91529,1.128169,10.783709,10.799132,1.148000,99,0.130905,7,0.018508,612.625000,65.125000,NA,NA,NA,NA,NA,NA,NA,NA,611.750000,4.900349,64.000000,0.603945,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.859444,91547,1.128169,10.783709,10.799132,1.148000,99,0.129835,7,0.017274,612.625000,65.125000,NA,NA,NA,NA,NA,NA,NA,NA,611.750000,4.900349,64.000000,0.603945,
1,cube0,42.321667,76179,22.563377,12.127815,12.145443,22.581003,323,0.084516,14,0.110730,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.593869,4.000000,0.035356,0.000000,0.000000,1280.000000,10.779369,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.552223,80194,1.269190,5.680506,5.695930,1.289021,57,0.069856,6,0.013858,323.125000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,322.250000,2.581344,72.000000,0.679438,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.544998,80181,1.269190,2.269558,2.284983,1.289021,21,0.030854,6,0.019630,129.625000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.031336,72.000000,0.679438,
2,cube0,42.517223,76531,22.563377,12.127815,12.145443,22.581003,323,0.084733,14,0.150946,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.593869,4.000000,0.035356,0.000000,0.000000,1280.000000,10.779369,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.122776,92021,1.692253,9.078234,9.093658,1.712084,81,0.115648,9,0.026080,515.875000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,515.000000,4.125345,96.000000,0.905917,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.134445,92042,1.692253,7.372759,7.388184,1.712084,63,0.092006,9,0.026440,419.125000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,418.250000,3.350341,96.000000,0.905917,
3,cube0,42.159443,75887,22.563377,12.127815,12.145443,22.581003,323,0.084516,14,0.152994,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.593869,4.000000,0.035356,0.000000,0.000000,1280.000000,10.779369,NA,NA,NA,NA,
