block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,57.751110,103952,46.683132,9.586045,9.387422,42.108265,246,0.189262,87,0.143257,18,0.023250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.631078,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.834999,123903,0.955674,26.358370,26.473961,0.970327,134,0.289574,11,0.021941,2032.625000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,73.375000,0.511603,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.455559,121420,0.641457,17.573332,17.688925,0.656110,90,0.191925,8,0.013805,1358.125000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,49.250000,0.343393,
1,cube0,61.770000,111186,46.683132,10.628007,10.429383,42.108265,246,0.190167,89,0.135601,18,0.042930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.367775,124862,1.585735,26.358370,26.475588,1.600388,134,0.283447,17,0.033600,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.782776,122009,1.061498,17.573332,17.687296,1.076151,90,0.206903,12,0.024589,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
2,cube0,62.494446,112490,46.683132,10.628007,10.429383,42.108265,246,0.189155,89,0.149680,18,0.035601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.675003,125415,1.585735,26.358370,26.478844,1.600388,134,0.264543,17,0.033935,2033.000000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.931664,122277,1.061498,17.573332,17.687296,1.076151,90,0.176674,12,0.023607,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
3,cube0,60.697777,109256,46.683132,10.628007,10.429383,42.108265,246,0.188813,89,0.150518,18,0.047412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.105003,126189,1.585735,26.358370,26.473961,1.600388,134,0.276651,17,0.040548,2032.625000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.987221,122377,1.061498,17.573332,17.687296,1.076151,90,0.176986,12,0.022283,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
4,cube0,61.945557,111502,46.683132,10.628007,10.429383,42.108265,246,0.188409,89,0.153417,18,0.041674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.607224,123493,1.585735,26.358370,26.478844,1.600388,134,0.267930,17,0.035989,2033.000000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.282776,121109,1.061498,17.573332,17.690552,1.076151,90,0.189817,12,0.021545,1358.250000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
5,cube0,59.389446,106901,46.683132,9.586045,9.387422,42.108265,246,0.187352,87,0.142215,18,0.022922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.631078,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.746666,114744,0.643086,25.108015,25.204071,0.657738,122,0.265411,8,0.016157,1935.125000,50.500000,NA,NA,NA,NA,NA,NA,NA,NA,1927.750000,11.409622,49.375000,0.344264,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.695000,114651,0.433065,16.739763,16.830933,0.447718,82,0.198843,6,0.010852,1292.250000,34.375000,NA,NA,NA,NA,NA,NA,NA,NA,1285.250000,7.606909,33.250000,0.231834,
6,cube0,59.286110,106715,46.683132,9.586045,9.387422,42.108265,246,0.188531,87,0.142473,18,0.028813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.631078,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.527222,123349,0.955674,26.358370,26.475588,0.970327,134,0.280540,11,0.020266,2032.750000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,73.375000,0.511603,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.292778,121127,0.641457,17.573332,17.687296,0.656110,90,0.199186,8,0.015000,1358.000000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,49.250000,0.343393,
7,cube0,61.857777,111344,46.683132,10.628007,10.429383,42.108265,246,0.190715,89,0.137382,18,0.022641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.109444,124397,1.585735,26.358370,26.475588,1.600388,134,0.267671,17,0.034886,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.580559,121645,1.061498,17.573332,17.688925,1.076151,90,0.199285,12,0.022953,1358.125000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
8,cube0,61.294998,110331,46.683132,10.628007,10.429383,42.108265,246,0.189764,89,0.145061,18,0.025365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.573334,125232,1.585735,26.358370,26.477217,1.600388,134,0.283790,17,0.035084,2032.875000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.798889,122038,1.061498,17.573332,17.684040,1.076151,90,0.212793,12,0.025259,1357.750000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
9,cube0,61.997223,111595,46.683132,10.628007,10.429383,42.108265,246,0.189452,89,0.148394,18,0.044391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.805557,125650,1.585735,26.358370,26.478844,1.600388,134,0.279619,17,0.036499,2033.000000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.680000,121824,1.061498,17.573332,17.687296,1.076151,90,0.186629,12,0.021020,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
10,cube0,61.369999,110466,46.683132,10.628007,10.429383,42.108265,246,0.187740,89,0.145944,18,0.044673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.412224,123142,1.585735,26.358370,26.477217,1.600388,134,0.261895,17,0.035487,2032.875000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.230553,121015,1.061498,17.573332,17.688925,1.076151,90,0.194749,12,0.022953,1358.125000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
11,cube0,58.771667,105789,46.683132,9.586045,9.387422,42.108265,246,0.188311,87,0.138896,18,0.046218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.631078,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.566113,114419,0.643086,25.108015,25.200815,0.657738,122,0.270982,8,0.013592,1934.875000,50.500000,NA,NA,NA,NA,NA,NA,NA,NA,1927.750000,11.409622,49.375000,0.344264,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.616112,114509,0.433065,16.739763,16.834188,0.447718,82,0.190137,6,0.009954,1292.500000,34.375000,NA,NA,NA,NA,NA,NA,NA,NA,1285.250000,7.606909,33.250000,0.231834,
12,cube0,59.054443,106298,46.683132,9.586045,9.387422,42.108265,246,0.187938,87,0.144186,18,0.046088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.631078,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.424446,123164,0.955674,26.358370,26.475588,0.970327,134,0.287595,11,0.020053,2032.750000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,73.375000,0.511603,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.147781,120866,0.641457,17.573332,17.687296,0.656110,90,0.195670,8,0.014893,1358.000000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,49.250000,0.343393,
13,cube0,61.177776,110120,46.683132,10.628007,10.429383,42.108265,246,0.188775,89,0.138889,18,0.044810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.916115,124049,1.585735,26.358370,26.477217,1.600388,134,0.273516,17,0.034011,2032.875000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.355003,121239,1.061498,17.573332,17.687296,1.076151,90,0.194406,12,0.020814,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.985700,81.500000,0.568254,
14,cube0,61.443890,110599,46.683132,10.628007,10.429383,42.108265,246,0.188577,89,0.145221,18,0.043128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.025760,36.000000,0.235111,0.000000,0.000000,3200.000000,19.911358,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.402779,124925,1.585735,26.358370,26.477217,1.600388,134,0.269429,17,0.038691,2032.875000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.977810,121.750000,0.848895,
