block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,57.751110,103952,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.834999,123903,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.455559,121420,
1,cube0,61.770000,111186,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.367775,124862,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.782776,122009,
2,cube0,62.494446,112490,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.675003,125415,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.931664,122277,
3,cube0,60.697777,109256,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.105003,126189,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.987221,122377,
4,cube0,61.945557,111502,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.607224,123493,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.282776,121109,
5,cube0,59.389446,106901,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.746666,114744,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.695000,114651,
6,cube0,59.286110,106715,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.527222,123349,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.292778,121127,
7,cube0,61.857777,111344,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.109444,124397,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.580559,121645,
8,cube0,61.294998,110331,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.573334,125232,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.798889,122038,
9,cube0,61.997223,111595,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.805557,125650,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.680000,121824,
10,cube0,61.369999,110466,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.412224,123142,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.230553,121015,
11,cube0,58.771667,105789,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.566113,114419,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.616112,114509,
12,cube0,59.054443,106298,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.424446,123164,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.147781,120866,
13,cube0,61.177776,110120,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.916115,124049,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.355003,121239,
14,cube0,61.443890,110599,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.402779,124925,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.797775,122036,
15,cube0,61.559444,110807,41.678459,20.839230,166.713837,25.007074,0.000000,41.678459,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.669441,125405,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.675003,121815,
16,cube0,51.151112,92072,33.342766,16.671383,133.371063,20.005659,0.000000,33.342766,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.513889,114325,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.547222,114385,
17,cube0,51.601665,92883,33.342766,16.671383,133.371063,20.005659,0.000000,33.342766,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.933334,124080,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.546112,121583,
18,cube0,53.625557,96526,33.342766,16.671383,133.371063,20.005659,0.000000,33.342766,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.726112,125507,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.681114,121826,
19,cube0,50.479443,90863,33.342766,16.671383,133.371063,20.005659,0.000000,33.342766,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.494446,114290,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.508335,114315,
