block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,57.751110,103952,15.178333,0.207922,13.816112,0.189262,10.457778,0.143257,1.697222,0.023250,20.228508,23.541111,0.322481,129.635254,0.000000,21.732222,0.297702,0.591667,2.786111,11.436111,0.000000,0.000000,0.903333,0.135556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.283333,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.834999,123903,47.172779,0.646202,21.138889,0.289574,91.300835,1.601667,0.021941,43.689396,0.010150,16.711111,0.228919,2.794445,7.135000,0.000000,0.000000,0.000000,32.727222,0.475556,2.700556,NA,7.633333,4.682778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.455559,121420,32.184444,0.440883,14.010555,0.191925,91.841118,1.007778,0.013805,46.605968,0.013656,16.325556,0.223638,2.002778,5.000556,0.000000,0.000000,0.000000,18.113333,0.597778,2.405000,NA,16.537777,12.257222,
1,cube0,61.770000,111186,15.297778,0.209559,13.882222,0.190167,9.898889,0.135601,3.133889,0.042930,10.955167,22.988890,0.314916,132.749237,0.000000,22.509445,0.308349,0.633889,2.860556,10.755000,0.000000,0.000000,0.881667,0.174444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.906113,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.367775,124862,49.761665,0.681667,20.691668,0.283447,93.274185,2.452778,0.033600,47.338100,0.009846,20.271667,0.277694,2.876667,7.276111,0.000000,0.000000,0.000000,33.846111,0.667778,4.683889,NA,5.990556,1.187222,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.782776,122009,34.561111,0.473440,15.103889,0.206903,85.192963,1.795000,0.024589,43.300533,0.012574,17.224445,0.235951,2.063333,5.119444,0.000000,0.000000,0.000000,18.622223,0.577222,4.147222,NA,16.485556,8.543889,
2,cube0,62.494446,112490,15.488889,0.212177,13.808333,0.189155,10.926666,0.149680,2.598889,0.035601,13.210366,24.457777,0.335038,124.776581,0.000000,23.732222,0.325099,0.653889,2.879444,11.750556,0.000000,0.000000,0.799444,0.185000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.374443,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.675003,125415,50.192223,0.687565,19.311666,0.264543,99.939507,2.477222,0.033935,46.870987,0.009321,21.562778,0.295381,2.882778,7.298333,0.000000,0.000000,0.000000,33.630001,1.153889,3.920556,NA,6.437222,0.288889,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.931664,122277,34.845554,0.477336,12.897223,0.176674,99.769157,1.723333,0.023607,45.101234,0.012503,18.872778,0.258531,2.071111,5.141111,0.000000,0.000000,0.000000,19.329445,0.555000,2.675000,NA,16.804445,7.872222,
3,cube0,60.697777,109256,15.882778,0.217572,13.783334,0.188813,10.987778,0.150518,3.461111,0.047412,9.919437,24.321112,0.333166,125.477730,0.000000,21.813334,0.298813,0.661111,2.904444,11.886666,0.000000,0.000000,0.768333,0.202222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.366665,NA,NA,
