block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,57.751110,103952,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,68.834999,123903,109.396187,85.795761,0.001221,0.006309,
0,vector1,NA,NA,67.455559,121420,72.950325,57.776760,0.001221,0.004477,
1,cube0,61.770000,111186,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,69.367775,124862,109.773895,88.299721,0.001221,0.011803,
1,vector1,NA,NA,67.782776,122009,73.204308,59.971394,0.001221,0.008140,
2,cube0,62.494446,112490,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,69.675003,125415,110.086487,88.924896,0.001221,0.011803,
2,vector1,NA,NA,67.931664,122277,73.412697,60.388180,0.001221,0.008140,
3,cube0,60.697777,109256,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,70.105003,126189,110.389305,89.550072,0.001221,0.011803,
3,vector1,NA,NA,67.987221,122377,73.406181,60.388180,0.001221,0.008140,
4,cube0,61.945557,111502,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,68.607224,123493,109.402695,87.544304,0.001221,0.011803,
4,vector1,NA,NA,67.282776,121109,72.947075,59.463436,0.001221,0.008140,
5,cube0,59.389446,106901,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,63.746666,114744,104.762711,79.755638,0.001221,0.006309,
5,vector1,NA,NA,63.695000,114651,69.857002,53.719624,0.001221,0.004477,
6,cube0,59.286110,106715,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,68.527222,123349,109.402695,85.805527,0.001221,0.006309,
6,vector1,NA,NA,67.292778,121127,72.953583,57.780022,0.001221,0.004477,
7,cube0,61.857777,111344,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,69.109444,124397,109.773895,88.299721,0.001221,0.011803,
7,vector1,NA,NA,67.580559,121645,73.204308,59.971394,0.001221,0.008140,
8,cube0,61.294998,110331,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,69.573334,125232,110.086487,88.924896,0.001221,0.011803,
8,vector1,NA,NA,67.798889,122038,73.412697,60.388180,0.001221,0.008140,
9,cube0,61.997223,111595,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,69.805557,125650,110.389305,89.550072,0.001221,0.011803,
9,vector1,NA,NA,67.680000,121824,73.406181,60.388180,0.001221,0.008140,
10,cube0,61.369999,110466,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,68.412224,123142,109.405952,87.557327,0.001221,0.011803,
10,vector1,NA,NA,67.230553,121015,72.947075,59.463436,0.001221,0.008140,
11,cube0,58.771667,105789,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,63.566113,114419,104.762711,79.755638,0.001221,0.006309,
11,vector1,NA,NA,63.616112,114509,69.857002,53.719624,0.001221,0.004477,
12,cube0,59.054443,106298,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,68.424446,123164,109.402695,85.812035,0.001221,0.006309,
12,vector1,NA,NA,67.147781,120866,72.956841,57.789791,0.001221,0.004477,
13,cube0,61.177776,110120,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,68.916115,124049,109.773895,88.299721,0.001221,0.011803,
13,vector1,NA,NA,67.355003,121239,73.204308,59.971394,0.001221,0.008140,
14,cube0,61.443890,110599,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,69.402779,124925,110.086487,88.924896,0.001221,0.011803,
14,vector1,NA,NA,67.797775,122036,73.412697,60.388180,0.001221,0.008140,
15,cube0,61.559444,110807,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,69.669441,125405,110.389305,89.550072,0.001221,0.011803,
15,vector1,NA,NA,67.675003,121815,73.406181,60.388180,0.001221,0.008140,
16,cube0,51.151112,92072,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,63.513889,114325,83.819290,64.165283,0.001221,0.006309,
16,vector1,NA,NA,63.547222,114385,55.894722,43.326061,0.001221,0.004477,
17,cube0,51.601665,92883,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,68.933334,124080,88.830475,70.964088,0.001221,0.006309,
17,vector1,NA,NA,67.546112,121583,59.242020,47.884640,0.001221,0.004477,
18,cube0,53.625557,96526,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,69.726112,125507,89.445877,73.959724,0.001221,0.011803,
18,vector1,NA,NA,67.681114,121826,59.443897,49.994614,0.001221,0.008140,
19,cube0,50.479443,90863,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,63.494446,114290,83.819290,64.165283,0.001221,0.006309,
19,vector1,NA,NA,63.508335,114315,55.894722,43.326061,0.001221,0.004477,
