block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,23.924444,43064,1.802222,0.058136,1.712778,0.055251,6.578333,0.212204,2.513889,0.081093,12.898314,7.727778,0.249283,47.388905,0.000000,13.275000,0.428226,0.262222,0.912222,2.793333,0.000000,0.000000,0.210000,0.144444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.092778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.261667,49071,6.723333,0.216882,2.825556,0.091147,86.826370,0.602778,0.019444,6.526297,0.014417,10.287778,0.331864,0.532778,1.413333,0.000000,0.000000,0.000000,1.952222,0.390000,0.622778,NA,9.221666,3.497778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.289444,49121,4.460556,0.143889,2.270555,0.073244,54.077324,0.384444,0.012401,6.821803,0.020070,7.300000,0.235484,0.360556,0.949444,0.000000,0.000000,0.000000,1.091111,1.708333,1.580556,NA,8.568334,6.410000,
1,cube0,25.753889,46357,1.802222,0.058136,1.726111,0.055681,6.002222,0.193620,1.485556,0.047921,21.826801,7.184444,0.231756,50.972759,0.000000,9.335556,0.301147,0.268333,0.935000,2.862778,0.000000,0.000000,0.210556,0.118333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.066668,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.229445,49013,6.723333,0.216882,4.163889,0.134319,58.919128,0.628889,0.020287,7.013549,0.015316,8.968889,0.289319,0.541111,1.435000,0.000000,0.000000,0.000000,2.517222,2.931667,1.416111,NA,8.214444,1.140000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.256111,49061,4.467222,0.144104,2.185555,0.070502,56.180485,0.393333,0.012688,6.970713,0.015873,7.702778,0.248477,0.369444,0.971111,0.000000,0.000000,0.000000,0.954444,4.200000,1.375000,NA,8.053889,4.088333,
2,cube0,25.809444,46457,1.802222,0.058136,1.721111,0.055520,5.887222,0.189910,3.057222,0.098620,10.606009,7.017222,0.226362,52.187450,0.000000,11.592778,0.373961,0.274444,0.956667,2.991111,0.000000,0.000000,0.207778,0.123889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.613889,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.203888,48967,6.723333,0.216882,3.953889,0.127545,62.048458,0.505556,0.016308,8.488750,0.011700,8.233889,0.265609,0.547778,1.455556,0.000000,0.000000,0.000000,2.427222,4.497778,1.058889,NA,7.987778,1.930000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.241112,49034,4.460556,0.143889,1.929444,0.062240,63.637779,0.353333,0.011398,6.410311,0.015728,7.545556,0.243405,0.373889,0.992222,0.000000,0.000000,0.000000,0.882222,4.710000,0.995556,NA,12.834444,4.840556,
3,cube0,23.230000,41814,1.802222,0.058136,1.724444,0.055627,5.763333,0.185914,1.396667,0.045054,23.215939,6.914444,0.223047,52.963177,0.000000,14.401667,0.464570,0.278889,0.978889,2.734444,0.000000,0.000000,0.205556,0.136667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.813334,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.196112,48953,6.730000,0.217097,2.826111,0.091165,86.809303,0.611111,0.019713,7.217581,0.011050,10.320000,0.332903,0.552222,1.476111,0.000000,0.000000,0.000000,1.969444,0.752222,1.031667,NA,9.442778,3.215000,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.225000,49005,4.460556,0.143889,2.030000,0.065484,60.485500,0.420556,0.013566,6.519504,0.017843,7.020555,0.226470,0.378889,1.012778,0.000000,0.000000,0.000000,0.991667,0.670000,1.185000,NA,10.745556,5.881111,
4,cube0,23.825556,42886,1.802222,0.058136,1.738333,0.056075,6.331111,0.204229,1.492778,0.048154,21.721199,7.476111,0.241165,48.984150,0.000000,13.921111,0.449068,0.283333,1.001111,3.054445,0.000000,0.000000,0.205556,0.143333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.768888,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.182222,48928,6.723333,0.216882,3.215000,0.103710,76.308777,1.228333,0.039624,3.590836,0.013293,7.665000,0.247258,0.557222,1.496667,0.000000,0.000000,0.000000,1.851667,1.133333,1.190000,NA,10.344444,3.087778,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.166666,48900,4.460556,0.143889,2.266667,0.073118,54.170105,0.620000,0.020000,4.422280,0.013557,6.834445,0.220466,0.383889,1.033333,0.000000,0.000000,0.000000,0.984444,1.010000,0.790556,NA,10.953333,5.753334,
5,cube0,23.943333,43098,1.802222,0.058136,1.712222,0.055233,6.268333,0.202204,1.121667,0.036183,28.907812,7.355556,0.237276,49.786983,0.000000,14.811666,0.477796,0.287778,1.023333,2.875556,0.000000,0.000000,0.205556,0.127778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.462778,NA,NA,
