block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,23.924444,43064,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.261667,49071,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.289444,49121,
1,cube0,25.753889,46357,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.229445,49013,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.256111,49061,
2,cube0,25.809444,46457,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.203888,48967,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.241112,49034,
3,cube0,23.230000,41814,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.196112,48953,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.225000,49005,
4,cube0,23.825556,42886,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.182222,48928,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.166666,48900,
5,cube0,23.943333,43098,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.128334,48831,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.135000,48843,
6,cube0,22.456112,40421,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.111111,48800,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.136110,48845,
7,cube0,22.648333,40767,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.102777,48785,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.076111,48737,
8,cube0,23.929445,43073,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.057777,48704,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.038889,48670,
9,cube0,23.756666,42762,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.022223,48640,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.027779,48650,
10,cube0,23.924999,43065,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.004444,48608,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.033333,48660,
11,cube0,25.451111,45812,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.026112,48647,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,27.043333,48678,
12,cube0,25.690001,46242,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.014999,48627,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.983889,48571,
13,cube0,25.440001,45792,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.983889,48571,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.976667,48558,
14,cube0,26.884445,48392,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.987223,48577,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.982779,48569,
15,cube0,25.232222,45418,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.963888,48535,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.962223,48532,
16,cube0,26.500555,47701,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.976110,48557,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.975555,48556,
17,cube0,26.469999,47646,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.977222,48559,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.978333,48561,
18,cube0,26.452778,47615,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,27.021111,48638,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.927778,48470,
19,cube0,26.193333,47148,11.588722,5.794361,46.354889,7.725815,0.000000,11.588722,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.923334,48462,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.939444,48491,
