block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,99.183334,178530,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.699997,183060,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.772224,183190,
1,cube0,99.278336,178701,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.772781,183191,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.775002,183195,
2,cube0,99.529442,179153,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.909447,179837,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.937775,179888,
3,cube0,99.406113,178931,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.133888,194641,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.222221,194800,
4,cube0,99.475555,179056,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,106.241669,191235,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,106.259445,191267,
5,cube0,99.356110,178841,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.994446,183590,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.010559,183619,
6,cube0,99.442780,178997,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.983887,183571,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.051109,183692,
7,cube0,99.543335,179178,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.163330,183894,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.157219,183883,
8,cube0,99.545555,179182,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.915558,179848,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.940002,179892,
9,cube0,99.656113,179381,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.092781,194567,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.114998,194607,
10,cube0,99.851112,179732,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.355553,195040,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.342224,195016,
11,cube0,99.561111,179210,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.934448,179882,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.981667,179967,
12,cube0,99.491112,179084,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.118889,183814,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.171112,183908,
13,cube0,99.627220,179329,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.206665,183972,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.261665,184071,
14,cube0,99.589447,179261,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.181114,183926,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.246666,184044,
15,cube0,99.437775,178988,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,106.131111,191036,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,106.136665,191046,
16,cube0,99.666664,179400,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.312225,194962,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.229446,194813,
17,cube0,99.925003,179865,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.067780,183722,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.132225,183838,
18,cube0,98.703888,177667,43.619038,21.809519,174.476151,21.809519,0.000000,43.619038,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,98.826668,177888,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,98.915001,178047,
19,cube0,98.555000,177399,8.723807,4.361904,34.895229,4.361904,0.000000,8.723807,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,98.500000,177300,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,98.548889,177388,
