block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,99.183334,178530,24.416666,0.219970,18.581667,0.167402,14.383889,0.129585,0.001111,0.000010,5578.994629,39.922779,0.359665,122.306427,0.000000,30.636667,0.276006,1.033333,5.936111,27.957222,0.000000,0.000000,0.000000,0.146111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.034444,6.901667,48.285000,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.699997,183060,58.706112,0.528884,23.738333,0.213859,84.205635,1.079444,0.009725,63.611015,0.000000,31.118889,0.280350,3.158333,10.967222,33.922779,0.000000,0.000000,0.000000,0.183333,34.654446,NA,NA,NA,3.625000,3.847222,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.772224,183190,44.692780,0.402638,19.213888,0.173098,78.422722,1.168333,0.010526,58.771370,0.000000,30.872778,0.278133,2.846667,9.317778,27.806667,0.000000,0.000000,0.000000,0.215000,25.666111,NA,NA,NA,14.261111,9.985556,
1,cube0,99.278336,178701,24.379999,0.219640,18.538889,0.167017,15.552222,0.140110,0.001111,0.000010,5578.994629,38.452778,0.346421,126.982048,0.000000,30.713333,0.276697,1.042222,5.994444,27.932222,0.000000,0.000000,0.000000,0.142222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.690556,7.947778,46.546665,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.772781,183191,58.786667,0.529610,23.981667,0.216051,83.351234,1.372778,0.012367,72.249222,0.000000,33.438332,0.301246,3.170000,11.011111,33.903332,0.000000,0.000000,0.000000,0.206111,35.182777,NA,NA,NA,1.930000,3.402778,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.775002,183195,44.773335,0.403363,19.601667,0.176592,76.871284,1.353889,0.012197,73.257217,0.000000,29.769444,0.268193,2.855556,9.362223,27.657223,0.000000,0.000000,0.000000,0.237778,26.463333,NA,NA,NA,13.552222,10.554444,
2,cube0,99.529442,179153,24.403889,0.219855,18.550556,0.167122,14.704445,0.132472,0.001111,0.000010,5578.994629,39.386112,0.354830,123.972946,0.000000,31.692223,0.285516,1.048333,5.988333,28.406111,0.000000,0.000000,0.000000,0.156667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755556,18.791111,37.103333,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.909447,179837,57.200001,0.515315,25.603889,0.230666,76.878319,1.101111,0.009920,55.430519,0.000000,32.856110,0.296001,3.155555,10.990000,34.427776,0.000000,0.000000,0.000000,0.215000,37.492779,NA,NA,NA,2.103889,1.450556,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.937775,179888,43.186668,0.389069,18.219999,0.164144,81.025681,0.899444,0.008103,67.858727,0.000000,30.668333,0.276291,2.843333,9.341111,26.826111,0.000000,0.000000,0.000000,0.202222,25.835556,NA,NA,NA,20.735556,3.718333,
3,cube0,99.406113,178931,24.356667,0.219429,18.527222,0.166912,16.624445,0.149770,0.001111,0.000010,5578.994629,39.253887,0.353639,124.390541,0.000000,29.296112,0.263929,1.060000,5.996111,30.028889,0.000000,0.000000,0.000000,0.151111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.946111,17.584444,25.045000,NA,NA,
