block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,59.186111,106535,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,68.867775,123962,109.485909,85.866127,0.001222,0.006314,
0,vector1,NA,NA,67.538330,121569,73.010155,57.824146,0.001222,0.004481,
1,cube0,60.889999,109602,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,69.312775,124763,109.863930,88.372139,0.001222,0.011813,
1,vector1,NA,NA,67.863892,122155,73.264343,60.020580,0.001222,0.008147,
2,cube0,61.620556,110917,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,69.643890,125359,110.176773,88.997833,0.001222,0.011813,
2,vector1,NA,NA,68.054443,122498,73.472908,60.437706,0.001222,0.008147,
3,cube0,62.582222,112648,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,70.252777,126455,110.479843,89.623520,0.001222,0.011813,
3,vector1,NA,NA,68.091667,122565,73.466385,60.437706,0.001222,0.008147,
4,cube0,61.126667,110028,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,68.769447,123785,109.492432,87.616104,0.001222,0.011813,
4,vector1,NA,NA,67.497223,121495,73.006897,59.512207,0.001222,0.008147,
5,cube0,58.968334,106143,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,63.851112,114932,104.848633,79.821053,0.001222,0.006314,
5,vector1,NA,NA,63.818333,114873,69.914299,53.763683,0.001222,0.004481,
6,cube0,58.872223,105970,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,68.701111,123662,109.492432,85.875908,0.001222,0.006314,
6,vector1,NA,NA,67.406113,121331,73.013412,57.827412,0.001222,0.004481,
7,cube0,61.198891,110158,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,69.079445,124343,109.863930,88.372139,0.001222,0.011813,
7,vector1,NA,NA,67.562775,121613,73.264343,60.020580,0.001222,0.008147,
8,cube0,61.492779,110687,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,69.556664,125202,110.176773,88.997833,0.001222,0.011813,
8,vector1,NA,NA,67.916664,122250,73.472908,60.437706,0.001222,0.008147,
9,cube0,61.637222,110947,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,69.951668,125913,110.479843,89.623520,0.001222,0.011813,
9,vector1,NA,NA,67.893333,122208,73.466385,60.437706,0.001222,0.008147,
10,cube0,60.822224,109480,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,68.653336,123576,109.495682,87.629135,0.001222,0.011813,
10,vector1,NA,NA,67.351669,121233,73.006897,59.512207,0.001222,0.008147,
11,cube0,58.206112,104771,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,63.727779,114710,104.848633,79.821053,0.001222,0.006314,
11,vector1,NA,NA,63.675556,114616,69.914299,53.763683,0.001222,0.004481,
12,cube0,57.830002,104094,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,68.601112,123482,109.492432,85.882416,0.001222,0.006314,
12,vector1,NA,NA,67.331108,121196,73.016678,57.837189,0.001222,0.004481,
13,cube0,61.047779,109886,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,69.003891,124207,109.863930,88.372139,0.001222,0.011813,
13,vector1,NA,NA,67.531670,121557,73.264343,60.020580,0.001222,0.008147,
14,cube0,61.078335,109941,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,69.591110,125264,110.176773,88.997833,0.001222,0.011813,
14,vector1,NA,NA,67.947777,122306,73.472908,60.437706,0.001222,0.008147,
15,cube0,61.608891,110896,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,69.959999,125928,110.479843,89.623520,0.001222,0.011813,
15,vector1,NA,NA,67.936668,122286,73.466385,60.437706,0.001222,0.008147,
16,cube0,49.803890,89647,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,63.672779,114611,83.888031,64.217911,0.001222,0.006314,
16,vector1,NA,NA,63.627224,114529,55.940563,43.361595,0.001222,0.004481,
17,cube0,49.644444,89360,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,68.931114,124076,88.903328,71.022293,0.001222,0.006314,
17,vector1,NA,NA,67.487778,121478,59.290611,47.923916,0.001222,0.004481,
18,cube0,52.273335,94092,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,69.851669,125733,89.519241,74.020386,0.001222,0.011813,
18,vector1,NA,NA,67.861115,122150,59.492653,50.035618,0.001222,0.008147,
19,cube0,50.061111,90110,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,63.603889,114487,83.888031,64.217911,0.001222,0.006314,
19,vector1,NA,NA,63.611668,114501,55.940563,43.361595,0.001222,0.004481,
