block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,59.186111,106535,3841,2625,321,2564,323,2558,59.403030,11.168921,36.666122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.867775,123962,4,146,8127,2,8133,0,2.666667,99.987701,99.098221,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.538330,121569,3,98,5442,1,5421,0,2.970297,99.990799,99.097130,
1,cube0,60.889999,109602,3842,2624,323,2878,322,2883,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.312775,124763,7,242,8149,7,8098,8,2.811245,99.907761,98.443459,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.863892,122155,5,162,5421,2,5437,2,2.994012,99.963173,98.494881,
2,cube0,61.620556,110917,3842,2624,312,2877,333,2884,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.643890,125359,7,242,8138,2,8123,0,2.811245,99.987701,98.522285,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.054443,122498,5,162,5427,1,5436,0,2.994012,99.990799,98.522346,
3,cube0,62.582222,112648,3842,2624,324,2884,321,2877,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.252777,126455,7,242,8128,2,8129,1,2.811245,99.981552,98.515961,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.091667,122565,5,162,5422,2,5443,1,2.994012,99.972397,98.504761,
4,cube0,61.126667,110028,3841,2625,328,2886,317,2875,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.769447,123785,7,242,8122,1,8140,2,2.811245,99.981552,98.516411,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.497223,121495,5,162,5450,1,5414,1,2.994012,99.981590,98.513550,
5,cube0,58.968334,106143,3842,2624,1,2881,4,2880,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.851112,114932,4,98,7725,1,7756,1,3.921569,99.987083,99.358360,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.818333,114873,3,66,5185,3,5155,1,4.347826,99.961327,99.327766,
6,cube0,58.872223,105970,3842,2624,81,2825,88,2772,59.418495,2.930975,32.791039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.701111,123662,4,146,8141,0,8120,1,2.666667,99.993851,99.104317,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.406113,121331,3,98,5423,1,5440,0,2.970297,99.990799,99.097130,
7,cube0,61.198891,110158,3842,2624,561,2637,560,2648,59.418495,17.499220,38.556557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.079445,124343,7,242,8133,0,8128,2,2.811245,99.987701,98.522285,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.562775,121613,5,162,5440,1,5423,1,2.994012,99.981590,98.513412,
8,cube0,61.492779,110687,3842,2624,321,2898,324,2863,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.556664,125202,7,242,8124,1,8137,0,2.811245,99.993851,98.528252,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.916664,122250,5,162,5431,0,5434,2,2.994012,99.981598,98.513687,
9,cube0,61.637222,110947,3842,2624,319,2875,326,2886,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.951668,125913,7,242,8119,1,8143,0,2.811245,99.993851,98.528343,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.893333,122208,5,162,5434,0,5430,2,2.994012,99.981590,98.513550,
10,cube0,60.822224,109480,3841,2625,316,2870,329,2891,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.653336,123576,7,242,8139,1,8125,0,2.811245,99.993851,98.528519,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.351669,121233,5,162,5429,0,5434,2,2.994012,99.981590,98.513412,
11,cube0,58.206112,104771,3842,2624,2,2876,3,2885,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.727779,114710,4,98,7727,1,7756,1,3.921569,99.987083,99.358437,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.675556,114616,3,66,5183,0,5158,1,4.347826,99.990334,99.356453,
12,cube0,57.830002,104094,3842,2624,35,2858,42,2831,59.418495,1.335415,32.038914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.601112,123482,4,146,8128,0,8133,2,2.666667,99.987701,99.098274,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.331108,121196,3,98,5437,1,5427,1,2.970297,99.981590,99.088173,
13,cube0,61.047779,109886,3841,2625,610,2585,603,2608,59.403030,18.935373,39.263519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.003891,124207,7,242,8140,2,8122,0,2.811245,99.987701,98.522377,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.531670,121557,5,162,5436,0,5428,1,2.994012,99.990799,98.522484,
14,cube0,61.078335,109941,3842,2624,330,2873,315,2888,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.591110,125264,7,242,8138,1,8124,0,2.811245,99.993851,98.528343,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.947777,122306,5,162,5419,1,5444,1,2.994012,99.981590,98.513412,
15,cube0,61.608891,110896,3842,2624,322,2879,323,2882,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.959999,125928,7,242,8137,1,8123,1,2.811245,99.987701,98.522194,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.936668,122286,5,162,5414,0,5450,1,2.994012,99.990799,98.522484,
16,cube0,49.803890,89647,2562,2624,4,2357,1,2380,49.402237,0.105441,25.856165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.672779,114611,4,98,6181,2,6217,0,3.921569,99.983871,99.200127,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.627224,114529,3,66,4157,1,4119,2,4.347826,99.963760,99.173454,
17,cube0,49.644444,89360,2561,2625,77,2303,80,2282,49.382954,3.310839,27.377115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.931114,124076,4,146,6597,0,6583,1,2.666667,99.992416,98.897308,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.487778,121478,3,98,4371,0,4430,1,2.970297,99.988640,98.888016,
18,cube0,52.273335,94092,2562,2624,568,2133,565,2116,49.402237,21.051653,34.964043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.851669,125733,7,242,6600,0,6578,1,2.811245,99.992409,98.190346,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.861115,122150,5,162,4396,2,4410,0,2.994012,99.977295,98.172699,
19,cube0,50.061111,90110,2562,2624,3,2364,2,2373,49.402237,0.105441,25.856165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.603889,114487,4,98,6200,0,6202,1,3.921569,99.991936,99.208313,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.611668,114501,3,66,4124,5,4155,2,4.347826,99.915520,99.126274,
