block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,57.557220,103603,15.420555,0.217191,13.721666,0.193263,10.447778,0.147152,3.486111,0.049100,9.848302,24.123333,0.339765,126.506477,0.000000,20.043333,0.282300,0.591111,2.786111,11.969444,0.000000,0.000000,0.904444,0.167222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.766666,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.648888,121768,47.172779,0.664405,19.194445,0.270344,100.549843,1.451667,0.020446,48.203800,0.010474,15.881111,0.223678,2.796111,7.134444,0.000000,0.000000,0.000000,33.018890,0.857778,2.876667,NA,9.471666,4.617778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.343330,119418,32.184444,0.453302,12.857778,0.181095,100.075233,1.039444,0.014640,45.186123,0.014085,14.664444,0.206541,2.001667,5.001111,0.000000,0.000000,0.000000,17.511667,0.741667,2.545000,NA,18.626112,12.292778,
1,cube0,60.478333,108861,15.609445,0.219851,13.875000,0.195423,10.260000,0.144507,3.020555,0.042543,11.366213,23.411112,0.329734,130.355087,0.000000,20.803888,0.293013,0.637222,2.858889,11.114445,0.000000,0.000000,0.855000,0.155556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.775002,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.120003,122616,49.761665,0.700869,19.348888,0.272520,99.747253,2.466667,0.034742,47.071560,0.009668,18.511110,0.260720,2.877778,7.275556,0.000000,0.000000,0.000000,33.692223,0.538889,4.333333,NA,7.332778,1.490556,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.663887,119995,34.561111,0.486776,12.817778,0.180532,100.387527,1.620556,0.022825,47.961617,0.012120,18.006111,0.253607,2.063889,5.118889,0.000000,0.000000,0.000000,19.655001,0.456667,2.265000,NA,15.847222,9.162222,
2,cube0,60.662224,109192,15.407222,0.217003,13.748889,0.193646,10.744445,0.151330,1.641111,0.023114,20.920141,23.681667,0.333545,128.865845,0.000000,22.196112,0.312621,0.646667,2.882778,11.706667,0.000000,0.000000,0.865000,0.172778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.436668,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.557220,123403,50.192223,0.706933,19.607222,0.276158,98.433037,2.620556,0.036909,44.307339,0.009494,18.102222,0.254961,2.883889,7.297778,0.000000,0.000000,0.000000,33.596111,0.470556,2.980000,NA,8.636666,0.668333,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.933334,120480,34.845554,0.490782,12.875556,0.181346,99.937042,1.894444,0.026682,41.027573,0.012709,18.042778,0.254124,2.070000,5.141667,0.000000,0.000000,0.000000,18.902779,0.568333,2.106111,NA,16.915001,8.286667,
3,cube0,61.117222,110011,15.596111,0.219664,13.738334,0.193498,10.671667,0.150305,1.140556,0.016064,30.101362,24.160000,0.340282,126.314476,0.000000,23.833334,0.335681,0.653889,2.907778,11.927222,0.000000,0.000000,0.776667,0.160000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.500557,NA,NA,
