block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,57.557220,103603,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,67.648888,121768,111.280754,87.273766,0.001242,0.006417,
0,vector1,NA,NA,66.343330,119418,74.207047,58.772083,0.001242,0.004554,
1,cube0,60.478333,108861,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,68.120003,122616,111.664978,89.820869,0.001242,0.012007,
1,vector1,NA,NA,66.663887,119995,74.465401,61.004524,0.001242,0.008281,
2,cube0,60.662224,109192,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,68.557220,123403,111.982948,90.456810,0.001242,0.012007,
2,vector1,NA,NA,66.933334,120480,74.677383,61.428490,0.001242,0.008281,
3,cube0,61.117222,110011,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,68.946114,124103,112.290985,91.092758,0.001242,0.012007,
3,vector1,NA,NA,66.813332,120264,74.670753,61.428490,0.001242,0.008281,
4,cube0,61.422222,110560,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,67.553337,121596,111.287384,89.052429,0.001242,0.012007,
4,vector1,NA,NA,66.220001,119196,74.203735,60.487816,0.001242,0.008281,
5,cube0,58.459446,105227,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,62.659443,112787,106.567467,81.129593,0.001242,0.006417,
5,vector1,NA,NA,62.675556,112816,71.060432,54.645058,0.001242,0.004554,
6,cube0,58.002777,104405,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,67.522781,121541,111.287384,87.283707,0.001242,0.006417,
6,vector1,NA,NA,66.223335,119202,74.210358,58.775398,0.001242,0.004554,
7,cube0,60.301109,108542,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,67.998337,122397,111.664978,89.820869,0.001242,0.012007,
7,vector1,NA,NA,66.371109,119468,74.465401,61.004524,0.001242,0.008281,
8,cube0,60.305000,108549,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,68.473892,123253,111.982948,90.456810,0.001242,0.012007,
8,vector1,NA,NA,66.957222,120523,74.677383,61.428490,0.001242,0.008281,
9,cube0,60.799446,109439,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,68.683334,123630,112.290985,91.092758,0.001242,0.012007,
9,vector1,NA,NA,66.671669,120009,74.670753,61.428490,0.001242,0.008281,
10,cube0,60.003887,108007,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,67.468330,121443,111.290695,89.065681,0.001242,0.012007,
10,vector1,NA,NA,66.185555,119134,74.203735,60.487816,0.001242,0.008281,
11,cube0,57.835556,104104,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,62.521111,112538,106.567467,81.129593,0.001242,0.006417,
11,vector1,NA,NA,62.560001,112608,71.060432,54.645058,0.001242,0.004554,
12,cube0,57.726112,103907,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,67.408890,121336,111.287384,87.290329,0.001242,0.006417,
12,vector1,NA,NA,66.411667,119541,74.213669,58.785339,0.001242,0.004554,
13,cube0,60.581112,109046,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,67.983887,122371,111.664978,89.820869,0.001242,0.012007,
13,vector1,NA,NA,66.522781,119741,74.465401,61.004524,0.001242,0.008281,
14,cube0,61.108334,109995,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,68.433334,123180,111.982948,90.456810,0.001242,0.012007,
14,vector1,NA,NA,66.761108,120170,74.677383,61.428490,0.001242,0.008281,
15,cube0,60.660000,109188,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,68.841110,123914,112.290985,91.092758,0.001242,0.012007,
15,vector1,NA,NA,66.809998,120258,74.670753,61.428490,0.001242,0.008281,
16,cube0,50.642223,91156,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,62.475555,112456,85.263245,65.270668,0.001242,0.006417,
16,vector1,NA,NA,62.497776,112496,56.857620,44.072441,0.001242,0.004554,
17,cube0,49.948334,89907,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,67.709442,121877,90.360756,72.186592,0.001242,0.006417,
17,vector1,NA,NA,66.252777,119255,60.262585,48.709553,0.001242,0.004554,
18,cube0,52.192780,93947,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,68.730553,123715,90.986771,75.233833,0.001242,0.012007,
18,vector1,NA,NA,66.692780,120047,60.467941,50.855873,0.001242,0.008281,
19,cube0,50.153332,90276,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,62.450001,112410,85.263245,65.270668,0.001242,0.006417,
19,vector1,NA,NA,62.468334,112443,56.857620,44.072441,0.001242,0.004554,
