block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,100.513885,180925,24.427778,0.216175,18.550556,0.164164,13.142222,0.116303,0.001111,0.000010,5578.994629,39.067223,0.345728,124.984894,0.000000,30.577223,0.270595,1.033333,5.936111,28.222221,0.000000,0.000000,0.000000,0.145556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959444,6.931667,48.958889,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.007774,185414,58.706112,0.519523,24.719444,0.218756,80.863518,1.132778,0.010025,60.616081,0.000000,31.330555,0.277262,3.157778,10.967778,33.641109,0.000000,0.000000,0.000000,0.189444,35.208332,NA,NA,NA,3.518333,1.753889,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.056664,185502,44.692780,0.395511,19.892778,0.176042,75.746361,1.158333,0.010251,59.278751,0.000000,31.207222,0.276170,2.846667,9.317778,28.623333,0.000000,0.000000,0.000000,0.203889,25.868889,NA,NA,NA,13.917778,7.930000,
1,cube0,100.610558,181099,24.379999,0.215752,18.550556,0.164164,14.279445,0.126367,0.001111,0.000010,5578.994629,38.197224,0.338029,127.831612,0.000000,30.000000,0.265487,1.043333,5.993889,28.163889,0.000000,0.000000,0.000000,0.141667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686667,9.122778,47.545555,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.071114,185528,58.786667,0.520236,25.511667,0.225767,78.352440,1.371111,0.012134,72.337044,0.000000,33.594444,0.297296,3.171111,11.010555,34.131668,0.000000,0.000000,0.000000,0.210556,35.870556,NA,NA,NA,1.933889,1.562778,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.082779,185549,44.773335,0.396224,18.719999,0.165664,80.491745,1.327222,0.011745,74.729111,0.000000,29.992777,0.265423,2.855556,9.362223,27.476110,0.000000,0.000000,0.000000,0.243333,25.638889,NA,NA,NA,13.595000,9.918333,
2,cube0,100.519447,180935,24.344999,0.215442,18.543888,0.164105,14.961667,0.132404,0.001111,0.000010,5578.994629,39.512222,0.349666,123.577271,0.000000,31.372223,0.277630,1.049444,5.987778,28.706112,0.000000,0.000000,0.000000,0.157778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.086667,18.351110,36.994446,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.889999,181602,57.200001,0.506195,24.253334,0.214631,81.159309,1.055000,0.009336,57.853230,0.000000,32.240002,0.285310,3.155555,10.990000,33.817780,0.000000,0.000000,0.000000,0.204444,35.776112,NA,NA,NA,2.067778,1.910556,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.949997,181710,43.186668,0.382183,18.799999,0.166372,78.525955,0.939444,0.008314,64.969421,0.000000,31.014999,0.274469,2.843333,9.341111,27.225000,0.000000,0.000000,0.000000,0.230000,25.877777,NA,NA,NA,20.179445,1.837778,
3,cube0,100.350555,180631,24.356112,0.215541,18.515556,0.163854,16.818333,0.148835,0.001111,0.000010,5578.994629,39.311668,0.347891,124.207710,0.000000,30.077223,0.266170,1.061111,5.995555,30.130556,0.000000,0.000000,0.000000,0.149444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.455556,17.708889,24.441111,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.031670,196257,55.883335,0.494543,23.099445,0.204420,79.846336,1.440556,0.012748,63.553764,0.000000,28.760555,0.254518,3.044445,10.287778,29.148333,0.000000,0.000000,0.000000,0.206667,31.623333,NA,NA,NA,2.706111,12.973333,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.078888,196342,34.494999,0.305265,14.332778,0.126839,77.184074,1.315556,0.011642,63.793079,0.000000,26.222221,0.232055,2.558889,7.794445,18.139444,0.000000,0.000000,0.000000,0.216667,18.018888,NA,NA,NA,30.032778,14.674444,
4,cube0,100.358887,180646,24.367777,0.215644,18.527222,0.163958,17.328333,0.153348,0.001111,0.000010,5578.994629,38.465557,0.340403,126.939865,0.000000,29.947779,0.265025,1.065000,6.038889,30.872223,0.000000,0.000000,0.000000,0.172778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.224444,18.179445,24.250000,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.026108,192647,54.457779,0.481927,23.469444,0.207694,77.287231,1.663889,0.014725,68.779182,0.000000,29.410000,0.260265,3.037222,10.281667,28.671112,0.000000,0.000000,0.000000,0.186111,32.048332,NA,NA,NA,3.077222,11.784445,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.093330,192768,33.069443,0.292650,13.683888,0.121096,78.613960,1.705556,0.015093,62.625652,0.000000,26.635000,0.235708,2.550000,7.790000,18.505556,0.000000,0.000000,0.000000,0.217778,17.566111,NA,NA,NA,30.712778,13.551111,
5,cube0,100.334442,180602,24.344444,0.215438,18.515556,0.163854,16.238333,0.143702,0.001111,0.000010,5578.994629,38.038887,0.336627,128.363708,0.000000,30.856112,0.273063,1.067778,6.020000,30.283333,0.000000,0.000000,0.000000,0.146111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.113334,7.367778,34.188889,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.931114,185276,51.365002,0.454558,22.413334,0.198348,78.205833,1.178333,0.010428,58.272606,0.000000,27.215555,0.240846,3.006111,10.217778,28.498333,0.000000,0.000000,0.000000,0.177778,32.477779,NA,NA,NA,3.969445,11.730000,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.004448,185408,29.976667,0.265280,13.537222,0.119798,74.957001,1.085556,0.009607,56.224808,0.000000,26.472221,0.234267,2.518889,7.725555,18.258888,0.000000,0.000000,0.000000,0.206111,18.760555,NA,NA,NA,25.609444,18.432777,
