block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,100.513885,180925,0.365049,0.238240,0.051273,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,103.007774,185414,0.115914,0.092994,0.006401,0.016519,0.000000,0.241121,0.501357,0.012965,
0,vector1,NA,NA,NA,NA,NA,NA,103.056664,185502,0.087183,0.069749,0.005044,0.012389,0.000000,0.194312,0.402266,0.002557,
1,cube0,100.610558,181099,0.360418,0.233574,0.050855,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,103.071114,185528,0.115914,0.092994,0.006401,0.016519,0.000000,0.248117,0.508422,0.023289,
1,vector1,NA,NA,NA,NA,NA,NA,103.082779,185549,0.087183,0.069749,0.005044,0.012389,0.000000,0.183584,0.393545,0.002557,
2,cube0,100.519447,180935,0.374735,0.244720,0.049798,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,100.889999,181602,0.115605,0.092989,0.006096,0.016519,0.000000,0.236799,0.501922,0.012075,
2,vector1,NA,NA,NA,NA,NA,NA,100.949997,181710,0.086873,0.069744,0.004739,0.012389,0.000000,0.184317,0.394990,0.001696,
3,cube0,100.350555,180631,0.381868,0.254135,0.050029,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,109.031670,196257,0.102139,0.081382,0.006303,0.014454,0.000000,0.222881,0.431131,0.014808,
3,vector1,NA,NA,NA,NA,NA,NA,109.078888,196342,0.058702,0.046509,0.003933,0.008260,0.000000,0.136932,0.268889,0.013977,
4,cube0,100.358887,180646,0.377458,0.250521,0.050211,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
