block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,100.513885,180925,0.216175,0.216175,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.007774,185414,0.519523,0.154774,0.000000,0.000000,0.000000,0.110511,1624256,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.056664,185502,0.395511,0.116116,0.000000,0.000000,0.000000,0.085452,1234624,
1,cube0,100.610558,181099,0.215752,0.215752,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.071114,185528,0.520236,0.154661,0.000000,0.000000,0.000000,0.111524,1628480,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.082779,185549,0.396224,0.116008,0.000000,0.000000,0.000000,0.086460,1238848,
2,cube0,100.519447,180935,0.215442,0.215442,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.889999,181602,0.506195,0.156264,0.000000,0.000000,0.000000,0.109115,1606528,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.949997,181710,0.382183,0.117576,0.000000,0.000000,0.000000,0.084081,1216896,
3,cube0,100.350555,180631,0.215541,0.215541,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.031670,196257,0.494543,0.131303,0.000000,0.000000,0.000000,0.099902,1466048,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.078888,196342,0.305265,0.073382,0.000000,0.000000,0.000000,0.059636,863872,
4,cube0,100.358887,180646,0.215644,0.215644,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.026108,192647,0.481927,0.132232,0.000000,0.000000,0.000000,0.099356,1452544,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.093330,192768,0.292650,0.074046,0.000000,0.000000,0.000000,0.058992,850368,
5,cube0,100.334442,180602,0.215438,0.215438,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.931114,185276,0.454558,0.134803,0.000000,0.000000,0.000000,0.095403,1412864,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.004448,185408,0.265280,0.076205,0.000000,0.000000,0.000000,0.054956,810688,
6,cube0,100.351669,180633,0.215752,0.215752,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.938332,185289,0.519764,0.154754,0.000000,0.000000,0.000000,0.110796,1625408,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.089996,185562,0.395752,0.116101,0.000000,0.000000,0.000000,0.085737,1235776,
7,cube0,100.395554,180712,0.215654,0.215654,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.107780,185594,0.520477,0.154641,0.000000,0.000000,0.000000,0.111809,1629632,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.060555,185509,0.396465,0.115993,0.000000,0.000000,0.000000,0.086740,1240000,
8,cube0,100.668335,181203,0.215654,0.215654,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.035004,181863,0.506195,0.156264,0.000000,0.000000,0.000000,0.109115,1606528,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.052780,181895,0.382183,0.117576,0.000000,0.000000,0.000000,0.084081,1216896,
9,cube0,100.889442,181601,0.215964,0.215964,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.290001,196722,0.494302,0.131313,0.000000,0.000000,0.000000,0.099626,1464896,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.429443,196973,0.305025,0.073392,0.000000,0.000000,0.000000,0.059366,862720,
10,cube0,100.913330,181644,0.215329,0.215329,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.410553,196939,0.495015,0.131224,0.000000,0.000000,0.000000,0.100605,1469120,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.437775,196988,0.305737,0.073319,0.000000,0.000000,0.000000,0.060315,866944,
11,cube0,100.735001,181323,0.214907,0.214907,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.072220,181930,0.441229,0.136293,0.000000,0.000000,0.000000,0.093982,1395136,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.108887,181996,0.251952,0.077635,0.000000,0.000000,0.000000,0.053520,792960,
12,cube0,100.539444,180971,0.215442,0.215442,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.127777,185630,0.519764,0.154754,0.000000,0.000000,0.000000,0.110796,1625408,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.180000,185724,0.395752,0.116101,0.000000,0.000000,0.000000,0.085737,1235776,
13,cube0,100.571114,181028,0.215556,0.215556,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.212219,185782,0.520477,0.154641,0.000000,0.000000,0.000000,0.111809,1629632,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.134445,185642,0.396465,0.115993,0.000000,0.000000,0.000000,0.086740,1240000,
14,cube0,100.627777,181130,0.215329,0.215329,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.236115,185825,0.519764,0.154754,0.000000,0.000000,0.000000,0.110796,1625408,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.266113,185879,0.395752,0.116101,0.000000,0.000000,0.000000,0.085737,1235776,
15,cube0,100.529999,180954,0.215777,0.215777,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.193886,192949,0.481214,0.132330,0.000000,0.000000,0.000000,0.098368,1448320,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.441666,193395,0.291937,0.074130,0.000000,0.000000,0.000000,0.058029,846144,
16,cube0,100.767220,181381,0.215020,0.215020,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.564445,197216,0.495015,0.131224,0.000000,0.000000,0.000000,0.100605,1469120,
