block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,100.513885,180925,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,103.007774,185414,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.056664,185502,
1,cube0,100.610558,181099,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,103.071114,185528,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.082779,185549,
2,cube0,100.519447,180935,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,100.889999,181602,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,100.949997,181710,
3,cube0,100.350555,180631,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,109.031670,196257,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,109.078888,196342,
4,cube0,100.358887,180646,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,107.026108,192647,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,107.093330,192768,
5,cube0,100.334442,180602,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.931114,185276,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.004448,185408,
6,cube0,100.351669,180633,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.938332,185289,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.089996,185562,
7,cube0,100.395554,180712,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,103.107780,185594,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.060555,185509,
8,cube0,100.668335,181203,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.035004,181863,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.052780,181895,
9,cube0,100.889442,181601,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,109.290001,196722,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,109.429443,196973,
10,cube0,100.913330,181644,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,109.410553,196939,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,109.437775,196988,
11,cube0,100.735001,181323,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.072220,181930,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.108887,181996,
12,cube0,100.539444,180971,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,103.127777,185630,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.180000,185724,
13,cube0,100.571114,181028,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,103.212219,185782,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.134445,185642,
14,cube0,100.627777,181130,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,103.236115,185825,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.266113,185879,
15,cube0,100.529999,180954,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,107.193886,192949,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,107.441666,193395,
16,cube0,100.767220,181381,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,109.564445,197216,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,109.419998,196956,
17,cube0,101.251114,182252,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,103.437775,186188,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,103.495003,186291,
18,cube0,99.851112,179732,43.179298,21.589649,172.717194,21.589649,0.000000,43.179298,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,100.010002,180018,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,100.069443,180125,
19,cube0,99.873337,179772,8.635859,4.317930,34.543438,4.317930,0.000000,8.635859,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.831108,179696,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.847221,179725,
