block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,31.561111,56810,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.503334,71106,59.482040,62.776783,0.002070,0.010693,
0,vector1,NA,NA,37.769444,67985,39.680447,42.826187,0.002070,0.007588,
1,cube0,31.782778,57209,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.546112,60383,50.442181,50.061378,0.002070,0.010693,
1,vector1,NA,NA,33.578335,60441,33.653877,34.349251,0.002070,0.007588,
2,cube0,32.222221,58000,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,39.537224,71167,59.482040,62.776783,0.002070,0.010693,
2,vector1,NA,NA,37.818890,68074,39.680447,42.826187,0.002070,0.007588,
3,cube0,32.201111,57962,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.547779,60386,50.442181,50.061378,0.002070,0.010693,
3,vector1,NA,NA,33.544445,60380,33.653877,34.349251,0.002070,0.007588,
4,cube0,30.645555,55162,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,39.203335,70566,59.482040,62.776783,0.002070,0.010693,
4,vector1,NA,NA,37.576668,67638,39.680447,42.826187,0.002070,0.007588,
5,cube0,30.888889,55600,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.451111,60212,50.442181,50.061378,0.002070,0.010693,
5,vector1,NA,NA,33.471668,60249,33.653877,34.349251,0.002070,0.007588,
6,cube0,31.305000,56349,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,39.105000,70389,59.482040,62.776783,0.002070,0.010693,
6,vector1,NA,NA,37.542778,67577,39.680447,42.826187,0.002070,0.007588,
7,cube0,31.567223,56821,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.408333,60135,50.442181,50.061378,0.002070,0.010693,
7,vector1,NA,NA,33.442223,60196,33.653877,34.349251,0.002070,0.007588,
8,cube0,23.732779,42719,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,39.738335,71529,43.256657,48.124271,0.002070,0.010693,
8,vector1,NA,NA,37.845001,68121,28.863525,33.057842,0.002070,0.007588,
9,cube0,23.811111,42860,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.352779,60035,33.653877,34.349251,0.002070,0.010693,
9,vector1,NA,NA,33.369999,60066,22.461674,23.874495,0.002070,0.007588,
10,cube0,24.289444,43721,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.342224,60016,33.653877,34.349251,0.002070,0.010693,
10,vector1,NA,NA,33.357777,60044,22.461674,23.874495,0.002070,0.007588,
11,cube0,25.381666,45687,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,39.808887,71656,43.256657,48.124271,0.002070,0.010693,
11,vector1,NA,NA,37.898335,68217,28.863525,33.057842,0.002070,0.007588,
12,cube0,25.374445,45674,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.332779,59999,33.653877,34.349251,0.002070,0.010693,
12,vector1,NA,NA,33.336113,60005,22.461674,23.874495,0.002070,0.007588,
13,cube0,25.687222,46237,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.314999,59967,33.653877,34.349251,0.002070,0.010693,
13,vector1,NA,NA,33.313332,59964,22.461674,23.874495,0.002070,0.007588,
14,cube0,24.748333,44547,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.696110,71453,43.256657,48.124271,0.002070,0.010693,
14,vector1,NA,NA,37.891109,68204,28.863525,33.057842,0.002070,0.007588,
15,cube0,25.120001,45216,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,33.296665,59934,33.653877,34.349251,0.002070,0.010693,
15,vector1,NA,NA,33.307777,59954,22.461674,23.874495,0.002070,0.007588,
16,cube0,24.956112,44921,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,33.284443,59912,33.653877,34.349251,0.002070,0.010693,
16,vector1,NA,NA,33.283890,59911,22.461674,23.874495,0.002070,0.007588,
17,cube0,24.016111,43229,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,39.795555,71632,43.256657,48.124271,0.002070,0.010693,
17,vector1,NA,NA,37.949444,68309,28.863525,33.057842,0.002070,0.007588,
18,cube0,24.964445,44936,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,33.285557,59914,33.653877,34.349251,0.002070,0.010693,
18,vector1,NA,NA,33.273888,59893,22.461674,23.874495,0.002070,0.007588,
19,cube0,25.111666,45201,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,33.273888,59893,33.653877,34.349251,0.002070,0.010693,
19,vector1,NA,NA,33.261665,59871,22.461674,23.874495,0.002070,0.007588,
