block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,31.561111,56810,0.082713,0.082713,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.503334,71106,0.535220,0.068437,0.000000,0.001615,0.000000,0.058372,335808,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.769444,67985,0.373850,0.047339,0.000000,0.001214,0.000000,0.043889,229888,
1,cube0,31.782778,57209,0.082713,0.082713,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.546112,60383,0.450995,0.074328,0.000000,0.001757,0.000000,0.043553,304896,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.578335,60441,0.317700,0.051705,0.000000,0.001318,0.000000,0.034121,209280,
2,cube0,32.222221,58000,0.082003,0.082003,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.537224,71167,0.535220,0.068437,0.000000,0.001615,0.000000,0.058372,335808,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.818890,68074,0.373850,0.047339,0.000000,0.001214,0.000000,0.043889,229888,
3,cube0,32.201111,57962,0.082713,0.082713,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.547779,60386,0.450995,0.074328,0.000000,0.001757,0.000000,0.043553,304896,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.544445,60380,0.317700,0.051705,0.000000,0.001318,0.000000,0.034121,209280,
4,cube0,30.645555,55162,0.082713,0.082713,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.203335,70566,0.535220,0.068437,0.000000,0.001615,0.000000,0.058372,335808,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.576668,67638,0.373850,0.047339,0.000000,0.001214,0.000000,0.043889,229888,
5,cube0,30.888889,55600,0.082713,0.082713,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.451111,60212,0.450995,0.074328,0.000000,0.001757,0.000000,0.043553,304896,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.471668,60249,0.317700,0.051705,0.000000,0.001318,0.000000,0.034121,209280,
6,cube0,31.305000,56349,0.081602,0.081602,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.105000,70389,0.535220,0.068437,0.000000,0.001615,0.000000,0.058372,335808,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.542778,67577,0.373850,0.047339,0.000000,0.001214,0.000000,0.043889,229888,
7,cube0,31.567223,56821,0.082713,0.082713,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.408333,60135,0.450995,0.074328,0.000000,0.001757,0.000000,0.043553,304896,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.442223,60196,0.317700,0.051705,0.000000,0.001318,0.000000,0.034121,209280,
8,cube0,23.732779,42719,0.055142,0.055142,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.738335,71529,0.411886,0.045297,0.000000,0.001163,0.000000,0.048036,240192,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.845001,68121,0.291628,0.031680,0.000000,0.000904,0.000000,0.037106,166144,
9,cube0,23.811111,42860,0.055142,0.055142,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.352779,60035,0.317700,0.051705,0.000000,0.001318,0.000000,0.034121,209280,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.369999,60066,0.228837,0.036563,0.000000,0.001034,0.000000,0.028191,145536,
10,cube0,24.289444,43721,0.054793,0.054793,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.342224,60016,0.317700,0.051705,0.000000,0.001318,0.000000,0.034121,209280,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.357777,60044,0.228837,0.036563,0.000000,0.001034,0.000000,0.028191,145536,
11,cube0,25.381666,45687,0.055142,0.055142,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.808887,71656,0.411886,0.045297,0.000000,0.001163,0.000000,0.048036,240192,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.898335,68217,0.291628,0.031680,0.000000,0.000904,0.000000,0.037106,166144,
12,cube0,25.374445,45674,0.055142,0.055142,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.332779,59999,0.317700,0.051705,0.000000,0.001318,0.000000,0.034121,209280,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.336113,60005,0.228837,0.036563,0.000000,0.001034,0.000000,0.028191,145536,
13,cube0,25.687222,46237,0.055142,0.055142,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
