block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.902223,19624,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.805555,28450,27.250954,39.774090,0.000801,0.422992,
0,vector1,NA,NA,15.880000,28584,17.855398,28.801928,0.000801,0.416583,
1,cube0,10.833889,19501,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,11.010555,19819,9.575006,13.407572,0.000801,0.422992,
1,vector1,NA,NA,11.035556,19864,0.179451,2.435410,0.000801,0.416583,
2,cube0,10.810555,19459,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,10.991667,19785,9.575006,13.407572,0.000801,0.422992,
2,vector1,NA,NA,11.005000,19809,0.179451,2.435410,0.000801,0.416583,
3,cube0,10.801111,19442,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,10.986667,19776,9.575006,13.407572,0.000801,0.422992,
3,vector1,NA,NA,10.981667,19767,0.179451,2.435410,0.000801,0.416583,
4,cube0,10.817223,19471,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.638333,28149,27.250954,39.774090,0.000801,0.422992,
4,vector1,NA,NA,15.662778,28193,17.855398,28.801928,0.000801,0.416583,
5,cube0,10.833333,19500,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,10.975000,19755,9.575006,13.407572,0.000801,0.422992,
5,vector1,NA,NA,11.031111,19856,0.179451,2.435410,0.000801,0.416583,
6,cube0,10.807222,19453,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,11.408334,20535,9.575006,13.407572,0.000801,0.422992,
6,vector1,NA,NA,10.997222,19795,0.179451,2.435410,0.000801,0.416583,
7,cube0,10.782778,19409,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.947778,19706,9.575006,13.407572,0.000801,0.422992,
7,vector1,NA,NA,10.954445,19718,0.179451,2.435410,0.000801,0.416583,
