block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,11.223889,20203,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.113890,29005,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.170555,29107,
1,cube0,11.218333,20193,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.417222,20551,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.489445,20681,
2,cube0,11.243333,20238,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.433333,20580,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.434444,20582,
3,cube0,11.212778,20183,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.497778,20696,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.480556,20665,
4,cube0,11.118333,20013,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.906111,28631,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.982778,28769,
5,cube0,11.115000,20007,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.248333,20247,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.271111,20288,
6,cube0,11.092222,19966,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.252778,20255,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.292778,20327,
7,cube0,11.107223,19993,13.111479,6.555739,52.445915,6.555739,0.000000,13.111479,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.272778,20291,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.281667,20307,
