block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,11.223889,20203,13.111479,6.965473,7.010288,13.137087,67,0.051481,10,0.123889,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.638437,2.000000,0.051363,0.000000,0.000000,256.000000,6.263844,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.113890,29005,2.048669,4.103739,4.142152,2.080679,8,0.049444,4,0.022963,80.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,80.125000,1.864828,40.000000,1.096718,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.170555,29107,2.048669,3.277870,3.316282,2.080679,5,0.041296,4,0.022870,64.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,64.000000,1.489534,40.000000,1.096718,
1,cube0,11.218333,20193,13.111479,6.965473,7.010288,13.137087,67,0.051481,10,0.098796,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.638437,2.000000,0.051363,0.000000,0.000000,256.000000,6.263844,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.417222,20551,2.048669,0.825870,0.864282,2.080679,4,0.010247,4,0.022068,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.375293,40.000000,1.096718,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.489445,20681,2.048669,0.000000,0.038413,2.080679,1,0.000062,4,0.026019,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.096718,
2,cube0,11.243333,20238,13.111479,6.965473,7.010288,13.137087,67,0.051481,10,0.113611,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.638437,2.000000,0.051363,0.000000,0.000000,256.000000,6.263844,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.433333,20580,2.048669,0.825870,0.864282,2.080679,4,0.009969,4,0.022654,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.375293,40.000000,1.096718,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.434444,20582,2.048669,0.000000,0.038413,2.080679,1,0.000062,4,0.024938,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.096718,
3,cube0,11.212778,20183,13.111479,6.965473,7.010288,13.137087,67,0.051481,10,0.104105,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.638437,2.000000,0.051363,0.000000,0.000000,256.000000,6.263844,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.497778,20696,2.048669,0.825870,0.864282,2.080679,4,0.010370,4,0.028673,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.375293,40.000000,1.096718,
