block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,42.089443,75761,5.951667,0.112296,4.563889,0.086111,8.837222,0.166740,0.001111,0.000021,3433.227539,9.892777,0.186656,123.393372,0.000000,14.112778,0.266279,0.427222,1.691111,9.445000,0.000000,0.000000,0.000000,0.121667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.604445,11.137222,11.463889,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.542221,90976,29.165001,0.550283,7.577222,0.142966,76.995270,0.912222,0.017212,66.908218,0.000000,24.916666,0.470126,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.161111,22.242222,NA,NA,NA,1.367778,2.142222,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.533333,90960,29.165001,0.550283,7.123333,0.134403,81.901299,0.913333,0.017233,66.826813,0.000000,26.015556,0.490860,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.135556,22.043888,NA,NA,NA,0.657778,2.728889,
1,cube0,42.022221,75640,6.036111,0.113889,4.566111,0.086153,5.947222,0.112212,0.001111,0.000021,3433.227539,9.425555,0.177841,129.509949,0.000000,14.431111,0.272285,0.420000,1.681111,7.098889,0.000000,0.000000,0.000000,0.134444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.771111,4.342778,10.202778,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.271667,79689,15.591666,0.294182,3.776111,0.071247,81.385727,0.887778,0.016751,77.344299,0.000000,16.336111,0.308229,1.630000,4.482222,0.001667,0.000000,0.000000,0.282222,0.151667,13.578889,NA,NA,NA,0.809444,13.397778,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.197224,79555,6.456111,0.121813,1.455000,0.027453,84.388702,0.886667,0.016730,77.441223,0.000000,14.953333,0.282138,1.380556,3.088889,0.001667,0.000000,0.000000,0.285556,0.143333,5.162222,NA,NA,NA,7.791667,17.056667,
2,cube0,42.170555,75907,5.999444,0.113197,4.563889,0.086111,8.555000,0.161415,0.001111,0.000021,3433.227539,10.026667,0.189182,121.745659,0.000000,15.956111,0.301059,0.436111,1.726667,8.917222,0.000000,0.000000,0.000000,0.151667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.053889,11.166667,6.871666,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.510555,90919,24.677778,0.465618,5.596667,0.105597,87.756210,1.225000,0.023113,74.736931,0.000000,22.030556,0.415671,1.837778,5.314445,0.005000,0.000000,0.000000,0.874444,0.180556,17.670000,NA,NA,NA,0.700000,6.965000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.545555,90982,20.110001,0.379434,4.983889,0.094036,80.032738,1.165000,0.021981,78.586044,0.000000,21.660555,0.408690,1.711111,4.617222,0.005000,0.000000,0.000000,0.878333,0.151111,13.054444,NA,NA,NA,6.496666,6.738333,
3,cube0,41.856667,75342,5.975555,0.112746,4.568889,0.086205,7.902778,0.149109,0.001111,0.000021,3433.227539,9.890000,0.186604,123.428024,0.000000,14.645555,0.276331,0.422778,1.686667,9.259444,0.000000,0.000000,0.000000,0.108889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.582778,5.564445,12.052778,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.013332,79224,20.159445,0.380367,5.539444,0.104518,72.135307,0.747222,0.014099,91.893074,0.000000,20.318890,0.383375,1.762222,5.183333,0.005000,0.000000,0.000000,0.871667,0.178333,18.703888,NA,NA,NA,1.053333,6.111111,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.037777,79268,15.591666,0.294182,3.642778,0.068732,84.364624,0.708889,0.013375,96.862221,0.000000,19.618334,0.370157,1.638333,4.486111,0.005000,0.000000,0.000000,0.875000,0.164444,14.032778,NA,NA,NA,2.139444,11.003889,
4,cube0,42.048889,75688,5.975555,0.112746,4.563889,0.086111,6.174445,0.116499,0.001111,0.000021,3433.227539,9.256111,0.174644,131.880768,0.000000,16.122778,0.304203,0.445000,1.745556,7.231111,0.000000,0.000000,0.000000,0.147778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.900556,7.876667,4.371111,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.454445,90818,20.110001,0.379434,4.843889,0.091394,82.345879,1.217778,0.022977,75.180176,0.000000,15.396667,0.290503,1.713333,4.640000,0.001667,0.000000,0.000000,0.289444,0.173889,13.148334,NA,NA,NA,1.995556,12.467222,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.360001,90648,10.974444,0.207065,2.494444,0.047065,85.926270,1.266111,0.023889,72.310196,0.000000,13.791667,0.260220,1.462778,3.246667,0.001667,0.000000,0.000000,0.289444,0.163333,3.960000,NA,NA,NA,11.960000,13.770555,
5,cube0,42.023335,75642,5.975555,0.112746,4.563889,0.086111,7.243889,0.136677,0.001111,0.000021,3433.227539,9.808333,0.185063,124.455704,0.000000,16.729445,0.315650,0.421111,1.681111,8.797222,0.000000,0.000000,0.000000,0.123889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398889,10.761666,11.786667,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.161110,79490,24.646667,0.465031,6.026111,0.113700,81.621048,0.455000,0.008585,83.839500,0.000000,25.913334,0.488931,1.883333,5.872222,0.008333,0.000000,0.000000,1.460556,0.183333,22.096111,NA,NA,NA,2.121667,1.226667,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.097778,79376,24.646667,0.465031,5.902778,0.111373,83.326462,0.420000,0.007925,90.826134,0.000000,25.310556,0.477558,1.883889,5.872222,0.008333,0.000000,0.000000,1.460556,0.147222,22.121111,NA,NA,NA,2.333889,0.941111,
6,cube0,42.238888,76030,5.999444,0.113197,4.575555,0.086331,8.162222,0.154004,0.001111,0.000021,3433.227539,9.750556,0.183973,125.193176,0.000000,14.141666,0.266824,0.446111,1.756111,9.002778,0.000000,0.000000,0.000000,0.151111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.208333,3.723333,5.451111,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.619446,91115,17.745556,0.334822,4.932778,0.093071,71.509460,0.889444,0.016782,68.621658,0.000000,12.896667,0.243333,1.648333,4.299445,0.000000,0.000000,0.000000,0.000000,0.154444,11.508333,NA,NA,NA,0.635000,15.826111,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.528332,90951,6.319445,0.119235,1.401111,0.026436,87.123932,0.946667,0.017862,64.473755,0.000000,10.550000,0.199057,1.333333,2.557222,0.000000,0.000000,0.000000,0.000000,0.133889,0.265000,NA,NA,NA,12.074445,18.912222,
7,cube0,41.949444,75509,5.940556,0.112086,4.563889,0.086111,8.782778,0.165713,0.001111,0.000021,3433.227539,9.859445,0.186027,123.810532,0.000000,14.281667,0.269465,0.426111,1.696667,9.993889,0.000000,0.000000,0.000000,0.135000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.428333,11.015555,9.100555,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.090000,79362,22.443333,0.423459,5.767778,0.108826,77.278206,0.690000,0.013019,99.513840,0.000000,23.280001,0.439245,1.825000,5.543334,0.006667,0.000000,0.000000,1.171111,0.167778,20.440556,NA,NA,NA,0.640000,4.075555,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.073334,79332,20.159445,0.380367,5.139444,0.096971,77.749557,0.827778,0.015618,82.950462,0.000000,23.350000,0.440566,1.762222,5.194445,0.006667,0.000000,0.000000,1.171111,0.167778,17.858334,NA,NA,NA,2.555556,4.522222,
8,cube0,42.259998,76068,5.999444,0.113197,4.571667,0.086258,6.816667,0.128616,0.001111,0.000021,3433.227539,9.883333,0.186478,123.511269,0.000000,15.573334,0.293836,0.457222,1.786111,7.932222,0.000000,0.000000,0.000000,0.172222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.581667,4.407222,11.462222,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.572777,91031,22.393888,0.422526,5.720556,0.107935,77.791084,1.329444,0.025084,68.865410,0.000000,18.538889,0.349790,1.792778,5.027222,0.003333,0.000000,0.000000,0.568333,0.189444,15.933333,NA,NA,NA,0.606111,9.193334,
