block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,42.089443,75761,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,50.542221,90976,74.084587,72.498711,0.001384,0.167226,
0,vector1,NA,NA,50.533333,90960,74.084587,72.498711,0.001384,0.167226,
1,cube0,42.022221,75640,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,44.271667,79689,39.917259,38.535149,0.001384,0.158367,
1,vector1,NA,NA,44.197224,79555,15.517718,16.456844,0.001384,0.149507,
2,cube0,42.170555,75907,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,50.510555,90919,61.884819,62.026573,0.001384,0.162796,
2,vector1,NA,NA,50.545555,90982,49.685051,50.987419,0.001384,0.158367,
3,cube0,41.856667,75342,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,44.013332,79224,52.117031,49.574303,0.001384,0.162796,
3,vector1,NA,NA,44.037777,79268,39.917259,38.535149,0.001384,0.158367,
4,cube0,42.048889,75688,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,50.454445,90818,49.685051,50.987419,0.001384,0.158367,
4,vector1,NA,NA,50.360001,90648,25.285509,28.909115,0.001384,0.149507,
5,cube0,42.023335,75642,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,44.161110,79490,64.316803,60.046440,0.001384,0.167226,
5,vector1,NA,NA,44.097778,79376,64.316803,60.046440,0.001384,0.167226,
6,cube0,42.238888,76030,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,50.619446,91115,43.585163,44.900829,0.001384,0.156152,
6,vector1,NA,NA,50.528332,90951,13.085737,17.302942,0.001384,0.145077,
7,cube0,41.949444,75509,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,44.090000,79362,58.216911,55.093880,0.001384,0.165011,
7,vector1,NA,NA,44.073334,79332,52.117031,49.574303,0.001384,0.162796,
8,cube0,42.259998,76068,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,50.572777,91031,55.784935,56.506996,0.001384,0.160582,
8,vector1,NA,NA,50.526669,90948,37.485279,39.948269,0.001384,0.153937,
9,cube0,42.084999,75753,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,44.083332,79350,46.017143,44.054726,0.001384,0.160582,
9,vector1,NA,NA,44.167221,79501,27.717489,27.495996,0.001384,0.153937,
10,cube0,42.332222,76198,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,50.742222,91336,67.984703,67.546150,0.001384,0.165011,
10,vector1,NA,NA,50.724445,91304,61.884819,62.026573,0.001384,0.162796,
11,cube0,42.005554,75610,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,44.008888,79216,33.817375,32.448555,0.001384,0.156152,
11,vector1,NA,NA,44.081112,79346,3.317948,4.850672,0.001384,0.145077,
12,cube0,42.177223,75919,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,50.480556,90865,74.084587,72.498711,0.001384,0.167226,
12,vector1,NA,NA,50.541111,90974,74.084587,72.498711,0.001384,0.167226,
13,cube0,41.990555,75583,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,44.066666,79320,39.917259,38.535149,0.001384,0.158367,
13,vector1,NA,NA,44.016109,79229,15.517718,16.456844,0.001384,0.149507,
14,cube0,42.224998,76005,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,50.481110,90866,61.884819,62.026573,0.001384,0.162796,
14,vector1,NA,NA,50.559444,91007,49.685051,50.987419,0.001384,0.158367,
15,cube0,41.660557,74989,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,43.660000,78588,52.117031,49.574303,0.001384,0.162796,
15,vector1,NA,NA,43.744999,78741,39.917259,38.535149,0.001384,0.158367,
16,cube0,41.526112,74747,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,41.508335,74715,36.661327,34.384392,0.001384,0.158367,
16,vector1,NA,NA,41.553890,74797,12.261788,12.306086,0.001384,0.149507,
17,cube0,41.711113,75080,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,41.690556,75043,61.060871,55.895683,0.001384,0.167226,
17,vector1,NA,NA,41.734444,75122,61.060871,55.895683,0.001384,0.167226,
18,cube0,41.506668,74712,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,41.460556,74629,30.561443,28.297796,0.001384,0.156152,
18,vector1,NA,NA,41.508335,74715,0.062018,0.699914,0.001384,0.145077,
19,cube0,41.512222,74722,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,41.478889,74662,6.161903,6.219491,0.000277,0.146185,
19,vector1,NA,NA,41.473331,74652,0.062018,0.699914,0.000277,0.143970,
