block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,57.319443,103175,3841,2625,3,2863,2,2898,59.403030,0.086715,31.442120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.592224,121666,4,146,8144,1,8116,0,2.666667,99.993851,99.104256,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.291664,119325,3,98,5418,6,5431,9,2.970297,99.861931,98.969452,
1,cube0,60.399445,108719,3842,2624,650,2548,635,2573,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.087219,122557,7,242,8155,3,8103,3,2.811245,99.963112,98.498154,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.559448,119807,5,162,5417,1,5446,0,2.994012,99.990799,98.522346,
2,cube0,61.372223,110470,3842,2624,334,2883,311,2878,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.422226,123160,7,242,8124,2,8136,0,2.811245,99.987701,98.522194,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.862778,120353,5,162,5421,0,5439,2,2.994012,99.981590,98.513008,
3,cube0,60.598331,109077,3842,2624,323,2889,322,2872,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.967224,124141,7,242,8138,1,8121,2,2.811245,99.981552,98.516144,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.762779,120173,5,162,5430,0,5432,1,2.994012,99.990791,98.522209,
4,cube0,61.140556,110053,3842,2624,314,2887,331,2874,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.501663,121503,7,242,8111,2,8148,0,2.811245,99.987701,98.522110,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.184448,119132,5,162,5426,1,5437,1,2.994012,99.981590,98.513412,
5,cube0,58.338333,105009,3842,2624,1,2900,4,2861,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.583332,112650,4,98,7746,2,7737,1,3.921569,99.980629,99.352066,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.583332,112650,3,66,5161,1,5181,2,4.347826,99.971001,99.337433,
6,cube0,58.141109,104654,3842,2624,323,2537,322,2584,59.418495,11.186264,36.682472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.398331,121317,4,146,8135,1,8127,0,2.666667,99.993851,99.104370,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.117226,119011,3,98,5424,1,5439,1,2.970297,99.981590,99.088089,
