block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,19.395555,34912,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,24.982222,44968,36.708160,29.304001,0.003085,0.002057,
0,vector1,NA,NA,24.993334,44988,18.411669,16.832113,0.003085,0.002057,
1,cube0,22.504999,40509,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,24.943890,44899,36.708160,29.304001,0.003085,0.002057,
1,vector1,NA,NA,24.964445,44936,18.411669,16.832113,0.003085,0.002057,
2,cube0,23.935556,43084,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,24.913334,44844,36.708160,29.304001,0.003085,0.002057,
2,vector1,NA,NA,24.936666,44886,18.411669,16.832113,0.003085,0.002057,
3,cube0,23.796667,42834,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,24.885555,44794,36.708160,29.304001,0.003085,0.002057,
3,vector1,NA,NA,24.910555,44839,18.411669,16.832113,0.003085,0.002057,
4,cube0,21.053888,37897,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,24.859444,44747,36.708160,29.304001,0.003085,0.002057,
4,vector1,NA,NA,24.869444,44765,18.411669,16.832113,0.003085,0.002057,
5,cube0,21.718334,39093,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,24.818333,44673,36.708160,29.304001,0.003085,0.002057,
5,vector1,NA,NA,24.844444,44720,18.411669,16.832113,0.003085,0.002057,
6,cube0,22.903334,41226,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,24.796112,44633,36.708160,29.304001,0.003085,0.002057,
6,vector1,NA,NA,24.811666,44661,18.411669,16.832113,0.003085,0.002057,
7,cube0,23.160000,41688,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,24.777222,44599,36.708160,29.304001,0.003085,0.002057,
7,vector1,NA,NA,24.770555,44587,18.411669,16.832113,0.003085,0.002057,
8,cube0,20.647223,37165,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,24.772223,44590,36.708160,29.304001,0.003085,0.002057,
8,vector1,NA,NA,24.732222,44518,18.411669,16.832113,0.003085,0.002057,
9,cube0,21.202223,38164,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,24.733889,44521,36.708160,29.304001,0.003085,0.002057,
9,vector1,NA,NA,24.727777,44510,18.411669,16.832113,0.003085,0.002057,
10,cube0,21.808332,39255,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,24.727222,44509,36.708160,29.304001,0.003085,0.002057,
10,vector1,NA,NA,24.708334,44475,18.411669,16.832113,0.003085,0.002057,
11,cube0,21.612778,38903,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,24.707222,44473,36.708160,29.304001,0.003085,0.002057,
11,vector1,NA,NA,24.697779,44456,18.411669,16.832113,0.003085,0.002057,
12,cube0,22.245556,40042,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,24.696667,44454,36.708160,29.304001,0.003085,0.002057,
12,vector1,NA,NA,24.691668,44445,18.411669,16.832113,0.003085,0.002057,
13,cube0,22.275555,40096,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,24.677221,44419,36.708160,29.304001,0.003085,0.002057,
13,vector1,NA,NA,24.680000,44424,18.411669,16.832113,0.003085,0.002057,
14,cube0,21.813889,39265,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,24.662777,44393,36.708160,29.304001,0.003085,0.002057,
14,vector1,NA,NA,24.676111,44417,18.411669,16.832113,0.003085,0.002057,
15,cube0,23.057222,41503,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,24.661667,44391,36.708160,29.304001,0.003085,0.002057,
15,vector1,NA,NA,24.684999,44433,18.411669,16.832113,0.003085,0.002057,
16,cube0,23.199444,41759,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,24.652779,44375,36.708160,29.304001,0.003085,0.002057,
16,vector1,NA,NA,24.677221,44419,18.411669,16.832113,0.003085,0.002057,
17,cube0,23.425556,42166,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,24.641666,44355,36.708160,29.304001,0.003085,0.002057,
17,vector1,NA,NA,24.655556,44380,18.411669,16.832113,0.003085,0.002057,
18,cube0,23.918333,43053,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,24.623333,44322,36.708160,29.304001,0.003085,0.002057,
18,vector1,NA,NA,24.650555,44371,18.411669,16.832113,0.003085,0.002057,
19,cube0,24.475555,44056,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,24.616112,44309,36.708160,29.304001,0.003085,0.002057,
19,vector1,NA,NA,24.632778,44339,18.411669,16.832113,0.003085,0.002057,
