block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,19.395555,34912,16.856794,6.318213,5.832829,13.705914,38,0.061508,46,0.216786,18,0.027460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.393262,34.000000,0.561024,0.000000,0.000000,384.000000,6.036893,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.982222,44968,0.135743,8.465418,8.560026,0.139856,18,0.122262,4,0.023016,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.846868,4.125000,0.072667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.993334,44988,0.090495,4.236823,4.331431,0.098722,10,0.065516,3,0.015040,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.925303,2.750000,0.048445,
1,cube0,22.504999,40509,16.856794,6.318213,5.832829,13.705914,38,0.061567,46,0.215734,18,0.070913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.393262,34.000000,0.561024,0.000000,0.000000,384.000000,6.036893,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.943890,44899,0.152197,8.465418,8.560026,0.143970,18,0.152242,4,0.022242,260.125000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.846868,4.625000,0.081476,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.964445,44936,0.094609,4.236823,4.331431,0.098722,10,0.075417,3,0.015972,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.925303,2.875000,0.050647,
2,cube0,23.935556,43084,16.856794,6.318213,5.832829,13.705914,38,0.061270,46,0.210456,18,0.054841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.393262,34.000000,0.561024,0.000000,0.000000,384.000000,6.036893,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.913334,44844,0.148083,8.465418,8.560026,0.139856,18,0.128889,4,0.018313,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.846868,4.500000,0.079274,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.936666,44886,0.078155,4.236823,4.331431,0.098722,10,0.073115,3,0.014623,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.925303,2.375000,0.041839,
3,cube0,23.796667,42834,16.856794,6.318213,5.832829,13.705914,38,0.061349,46,0.203095,18,0.070119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.393262,34.000000,0.561024,0.000000,0.000000,384.000000,6.036893,NA,NA,NA,NA,
