block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,9547.648438,17185767,0.000698,0.000698,0.000000,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.660557,89389,0.004502,0.000576,0.000000,0.000014,0.000000,0.000491,335808,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.070000,86526,0.003145,0.000398,0.000000,0.000010,0.000000,0.000369,229888,
1,cube0,9472.079102,17049742,0.000697,0.000697,0.000000,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.792221,78826,0.003794,0.000625,0.000000,0.000015,0.000000,0.000366,304896,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.732777,78719,0.002675,0.000435,0.000000,0.000011,0.000000,0.000287,209280,
2,cube0,9334.833008,16802699,0.000691,0.000691,0.000000,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.598331,89277,0.004503,0.000576,0.000000,0.000014,0.000000,0.000491,335808,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.913887,86245,0.003147,0.000399,0.000000,0.000010,0.000000,0.000369,229888,
3,cube0,9333.535156,16800364,0.000693,0.000693,0.000000,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.752777,78755,0.003794,0.000625,0.000000,0.000015,0.000000,0.000366,304896,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.690556,78643,0.002673,0.000435,0.000000,0.000011,0.000000,0.000287,209280,
