block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,9547.648438,17185767,0.001650,0.001578,0.000539,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,49.660557,89389,0.000613,0.000321,0.000087,0.000205,0.000000,0.001158,0.000064,0.001144,
0,vector1,NA,NA,NA,NA,NA,NA,48.070000,86526,0.000409,0.000214,0.000058,0.000137,0.000000,0.001039,0.000032,0.000901,
1,cube0,9472.079102,17049742,0.001964,0.001986,0.000521,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,43.792221,78826,0.000613,0.000321,0.000087,0.000205,0.000000,0.000932,0.000000,0.000997,
1,vector1,NA,NA,NA,NA,NA,NA,43.732777,78719,0.000409,0.000214,0.000058,0.000137,0.000000,0.000492,0.000000,0.000851,
2,cube0,9334.833008,16802699,0.002335,0.002353,0.000442,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,49.598331,89277,0.000613,0.000321,0.000087,0.000205,0.000000,0.000691,0.000077,0.001101,
2,vector1,NA,NA,NA,NA,NA,NA,47.913887,86245,0.000409,0.000214,0.000058,0.000137,0.000000,0.000636,0.000040,0.000900,
3,cube0,9333.535156,16800364,0.002108,0.002205,0.000489,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,43.752777,78755,0.000613,0.000321,0.000087,0.000205,0.000000,0.000458,0.000000,0.001118,
3,vector1,NA,NA,NA,NA,NA,NA,43.690556,78643,0.000409,0.000214,0.000058,0.000137,0.000000,0.000457,0.000000,0.000898,
4,cube0,9484.476562,17072058,0.001680,0.001753,0.000489,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,49.381668,88887,0.000613,0.000321,0.000087,0.000205,0.000000,0.000668,0.000069,0.001142,
4,vector1,NA,NA,NA,NA,NA,NA,47.759998,85968,0.000409,0.000214,0.000058,0.000137,0.000000,0.000621,0.000036,0.000900,
5,cube0,9331.396484,16796514,0.002026,0.002114,0.000470,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,43.713333,78684,0.000613,0.000321,0.000087,0.000205,0.000000,0.000532,0.000000,0.001143,
5,vector1,NA,NA,NA,NA,NA,NA,43.666668,78600,0.000409,0.000214,0.000058,0.000137,0.000000,0.000467,0.000000,0.000900,
6,cube0,9271.500000,16688700,0.001629,0.001572,0.000503,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,49.377777,88880,0.000613,0.000321,0.000087,0.000205,0.000000,0.000607,0.000068,0.001144,
6,vector1,NA,NA,NA,NA,NA,NA,47.768890,85984,0.000409,0.000214,0.000058,0.000137,0.000000,0.000679,0.000037,0.000900,
7,cube0,9289.482422,16721068,0.002179,0.002183,0.000650,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,43.619999,78516,0.000613,0.000321,0.000087,0.000205,0.000000,0.000900,0.000000,0.001143,
7,vector1,NA,NA,NA,NA,NA,NA,43.574444,78434,0.000409,0.000214,0.000058,0.000137,0.000000,0.000744,0.000000,0.000900,
8,cube0,9437.750000,16987950,0.001415,0.001527,0.000598,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,50.044998,90081,0.000409,0.000214,0.000058,0.000137,0.000000,0.000756,0.000075,0.001143,
8,vector1,NA,NA,NA,NA,NA,NA,48.287777,86918,0.000273,0.000143,0.000039,0.000091,0.000000,0.000522,0.000041,0.000900,
9,cube0,9451.493164,17012688,0.001510,0.001627,0.000828,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,43.562222,78412,0.000409,0.000214,0.000058,0.000137,0.000000,0.000814,0.000000,0.001144,
9,vector1,NA,NA,NA,NA,NA,NA,43.531666,78357,0.000273,0.000143,0.000039,0.000091,0.000000,0.000620,0.000000,0.000900,
10,cube0,9428.193359,16970749,0.001394,0.001542,0.000593,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,43.543888,78379,0.000409,0.000214,0.000058,0.000137,0.000000,0.000532,0.000000,0.001143,
10,vector1,NA,NA,NA,NA,NA,NA,43.536667,78366,0.000273,0.000143,0.000039,0.000091,0.000000,0.000391,0.000000,0.000899,
11,cube0,9358.840820,16845914,0.001459,0.001590,0.000633,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,50.100555,90181,0.000409,0.000214,0.000058,0.000137,0.000000,0.000647,0.000065,0.001144,
11,vector1,NA,NA,NA,NA,NA,NA,48.278332,86901,0.000273,0.000143,0.000039,0.000091,0.000000,0.000521,0.000040,0.000901,
12,cube0,9349.311523,16828759,0.001296,0.001438,0.000599,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,43.555000,78399,0.000409,0.000214,0.000058,0.000137,0.000000,0.000664,0.000000,0.001144,
12,vector1,NA,NA,NA,NA,NA,NA,43.537777,78368,0.000273,0.000143,0.000039,0.000091,0.000000,0.000646,0.000000,0.000900,
13,cube0,9375.083984,16875153,0.001162,0.001361,0.000589,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,43.547779,78386,0.000409,0.000214,0.000058,0.000137,0.000000,0.000676,0.000000,0.001143,
13,vector1,NA,NA,NA,NA,NA,NA,43.534443,78362,0.000273,0.000143,0.000039,0.000091,0.000000,0.000459,0.000000,0.000900,
14,cube0,9423.959961,16963128,0.001286,0.001461,0.000725,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,50.202778,90365,0.000409,0.000214,0.000058,0.000137,0.000000,0.000756,0.000072,0.001144,
14,vector1,NA,NA,NA,NA,NA,NA,48.390556,87103,0.000273,0.000143,0.000039,0.000091,0.000000,0.000591,0.000044,0.000900,
15,cube0,9525.583984,17146052,0.001252,0.001406,0.000610,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,43.491112,78284,0.000409,0.000214,0.000058,0.000137,0.000000,0.000559,0.000000,0.001144,
15,vector1,NA,NA,NA,NA,NA,NA,43.493889,78289,0.000273,0.000143,0.000039,0.000091,0.000000,0.000480,0.000000,0.000900,
16,cube0,9505.073242,17109132,0.001235,0.001381,0.000563,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,43.493889,78289,0.000409,0.000214,0.000058,0.000137,0.000000,0.000793,0.000000,0.001143,
16,vector1,NA,NA,NA,NA,NA,NA,43.485001,78273,0.000273,0.000143,0.000039,0.000091,0.000000,0.000714,0.000000,0.000899,
17,cube0,9428.446289,16971203,0.001115,0.001280,0.000568,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,50.072777,90131,0.000409,0.000214,0.000058,0.000137,0.000000,0.001133,0.000065,0.001143,
17,vector1,NA,NA,NA,NA,NA,NA,48.279446,86903,0.000273,0.000143,0.000039,0.000091,0.000000,0.000861,0.000038,0.000900,
18,cube0,9467.355469,17041241,0.001192,0.001313,0.000580,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,43.487778,78278,0.000409,0.000214,0.000058,0.000137,0.000000,0.000418,0.000000,0.001144,
18,vector1,NA,NA,NA,NA,NA,NA,43.477779,78260,0.000273,0.000143,0.000039,0.000091,0.000000,0.000359,0.000000,0.000900,
19,cube0,9483.734375,17070722,0.001047,0.001245,0.000575,0.000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,43.474445,78254,0.000409,0.000214,0.000058,0.000137,0.000000,0.000421,0.000000,0.001143,
