block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,14.442778,25997,1,129,9,514,12,512,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.202778,32765,2,50,359,5,358,4,3.846154,98.760330,92.416451,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.246111,29243,1,2,39,0,44,1,33.333332,98.809525,96.551727,
1,cube0,14.928889,26872,2,128,11,511,11,514,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.500556,27901,2,34,88,7,97,8,5.555555,92.500000,79.237289,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.486111,27875,1,2,36,2,31,3,33.333332,93.055557,90.666664,
2,cube0,14.832778,26699,2,128,12,513,10,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.502222,27904,2,34,103,1,94,1,5.555555,98.994972,84.680855,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.487223,27877,1,2,34,1,38,1,33.333332,97.297295,94.805191,
3,cube0,13.230556,23815,2,128,5,521,1,520,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.478889,27862,2,34,108,1,103,2,5.555555,98.598129,85.199997,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.462222,27832,1,2,35,0,37,2,33.333332,97.297295,94.805191,
4,cube0,13.152223,23674,2,128,2,519,3,523,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.083334,32550,2,50,361,0,368,2,3.846154,99.726402,93.358879,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.227777,29210,1,2,47,0,37,1,33.333332,98.823532,96.590912,
5,cube0,13.492778,24287,2,128,10,514,12,511,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.424444,27764,2,34,99,1,101,0,5.555555,99.502487,85.232071,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.390000,27702,1,2,39,0,37,2,33.333332,97.435898,95.061729,
6,cube0,13.653889,24577,2,128,11,513,11,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.387777,27698,2,34,104,0,105,1,5.555555,99.523811,85.772354,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.355556,27640,1,2,38,2,41,1,33.333332,96.341461,94.117645,
7,cube0,14.435000,25983,1,129,9,515,13,510,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.389444,27701,2,34,110,1,110,0,5.555555,99.547508,86.381325,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.355000,27639,1,2,35,1,39,1,33.333332,97.368423,94.936707,
8,cube0,4.412778,7943,1,65,4,1,1,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.377222,27679,1,2,52,2,48,0,33.333332,98.039215,96.190475,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.345000,27621,1,2,48,0,52,1,33.333332,99.009903,97.115387,
9,cube0,6.828333,12291,2,64,3,1,2,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.324445,27584,1,2,47,3,38,2,33.333332,94.444443,92.473122,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.272223,27490,1,2,42,0,51,1,33.333332,98.936172,96.907219,
10,cube0,6.702222,12064,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.320556,27577,1,2,44,2,50,1,33.333332,96.907219,95.000000,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.269444,27485,1,2,50,0,44,1,33.333332,98.947365,96.938774,
11,cube0,6.599444,11879,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.301666,27543,1,2,44,1,50,0,33.333332,98.947365,96.938774,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.251111,27452,1,2,51,1,45,0,33.333332,98.969070,97.000000,
12,cube0,6.292778,11327,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.294444,27530,1,2,46,0,46,1,33.333332,98.924728,96.875000,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.242222,27436,1,2,52,1,47,0,33.333332,99.000000,97.087379,
13,cube0,6.398334,11517,1,65,2,0,3,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.298889,27538,1,2,43,0,54,1,33.333332,98.979591,97.029701,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.247222,27445,1,2,57,0,43,1,33.333332,99.009903,97.115387,
14,cube0,6.568333,11823,2,64,1,0,4,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.298333,27537,1,2,53,0,52,1,33.333332,99.056602,97.247704,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.250000,27450,1,2,57,0,51,1,33.333332,99.082565,97.321426,
15,cube0,6.813334,12264,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
