block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,14.442778,25997,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,18.202778,32765,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.246111,29243,
1,cube0,14.928889,26872,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.500556,27901,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.486111,27875,
2,cube0,14.832778,26699,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.502222,27904,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.487223,27877,
3,cube0,13.230556,23815,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.478889,27862,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.462222,27832,
4,cube0,13.152223,23674,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,18.083334,32550,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.227777,29210,
5,cube0,13.492778,24287,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.424444,27764,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.390000,27702,
6,cube0,13.653889,24577,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.387777,27698,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.355556,27640,
7,cube0,14.435000,25983,1.453189,0.726595,5.812756,5.812756,0.000000,1.453189,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.389444,27701,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.355000,27639,
8,cube0,4.412778,7943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.377222,27679,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.345000,27621,
9,cube0,6.828333,12291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.324445,27584,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.272223,27490,
10,cube0,6.702222,12064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.320556,27577,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.269444,27485,
11,cube0,6.599444,11879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.301666,27543,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.251111,27452,
12,cube0,6.292778,11327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.294444,27530,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.242222,27436,
13,cube0,6.398334,11517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.298889,27538,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.247222,27445,
14,cube0,6.568333,11823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.298333,27537,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.250000,27450,
15,cube0,6.813334,12264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.248889,27448,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.212222,27382,
16,cube0,7.228889,13012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.224444,27404,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.227777,27410,
17,cube0,7.273889,13093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.220555,27397,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.226111,27407,
18,cube0,6.607222,11893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.209444,27377,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.211667,27381,
19,cube0,6.835556,12304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.213333,27384,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.212778,27383,
