block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,14.442778,25997,0.126481,0.132116,0.105847,0.001878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,18.202778,32765,0.008889,0.003042,0.000291,0.005556,0.000000,0.032646,0.001508,0.126190,
0,vector1,NA,NA,NA,NA,NA,NA,16.246111,29243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000582,0.000000,0.100952,
1,cube0,14.928889,26872,0.127778,0.132513,0.107804,0.001878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,15.500556,27901,0.008889,0.003042,0.000291,0.005556,0.000000,0.017884,0.000000,0.121905,
1,vector1,NA,NA,NA,NA,NA,NA,15.486111,27875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000582,0.000000,0.100820,
2,cube0,14.832778,26699,0.118624,0.123704,0.088439,0.001878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,15.502222,27904,0.008889,0.003042,0.000291,0.005556,0.000000,0.018122,0.000000,0.126138,
2,vector1,NA,NA,NA,NA,NA,NA,15.487223,27877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.100952,
3,cube0,13.230556,23815,0.153995,0.158228,0.087275,0.001878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,15.478889,27862,0.008889,0.003042,0.000291,0.005556,0.000000,0.020529,0.000000,0.126190,
3,vector1,NA,NA,NA,NA,NA,NA,15.462222,27832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000582,0.000000,0.100926,
4,cube0,13.152223,23674,0.156296,0.161058,0.096508,0.001878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,18.083334,32550,0.008889,0.003042,0.000291,0.005556,0.000000,0.036825,0.001878,0.126138,
4,vector1,NA,NA,NA,NA,NA,NA,16.227777,29210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.100873,
5,cube0,13.492778,24287,0.107963,0.113148,0.092857,0.001878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,15.424444,27764,0.008889,0.003042,0.000291,0.005556,0.000000,0.019471,0.000000,0.122143,
5,vector1,NA,NA,NA,NA,NA,NA,15.390000,27702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000582,0.000000,0.100820,
6,cube0,13.653889,24577,0.137011,0.141058,0.101455,0.001878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,15.387777,27698,0.008889,0.003042,0.000291,0.005556,0.000000,0.019524,0.000000,0.126138,
6,vector1,NA,NA,NA,NA,NA,NA,15.355556,27640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000370,0.000000,0.100741,
