block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,57.178333,102921,15.331111,0.215931,13.715555,0.193177,9.895000,0.139366,1.670000,0.023521,20.558249,23.135000,0.325845,131.910858,0.000000,20.421112,0.287621,0.591111,2.786111,11.376111,0.000000,0.000000,0.917222,0.169444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.485001,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.027222,122449,47.172779,0.664405,20.365555,0.286839,94.767776,1.466111,0.020649,47.728889,0.009963,18.072222,0.254538,2.795556,7.134444,0.000000,0.000000,0.000000,33.048889,0.541667,2.941667,NA,6.181667,4.210556,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.738335,120129,32.184444,0.453302,13.885000,0.195563,92.671593,1.242778,0.017504,37.793129,0.012836,15.927222,0.224327,2.002222,5.000556,0.000000,0.000000,0.000000,17.775000,0.533889,2.330555,NA,17.437222,12.055555,
1,cube0,60.186668,108336,15.693334,0.221033,13.931666,0.196221,10.030556,0.141275,4.372778,0.061588,7.851365,23.348888,0.328858,130.702499,0.000000,20.328333,0.286315,0.637222,2.858889,10.711667,0.000000,0.000000,0.891667,0.155000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.276669,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.504448,123308,49.761665,0.700869,21.027222,0.296158,91.785706,2.474444,0.034851,46.923603,0.009338,18.484444,0.260344,2.876111,7.276111,0.000000,0.000000,0.000000,33.569443,0.617778,4.988889,NA,6.379445,1.435000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.932220,120478,34.561111,0.486776,13.133889,0.184984,97.971367,1.648333,0.023216,47.153362,0.012511,17.988890,0.253365,2.063889,5.118889,0.000000,0.000000,0.000000,19.092222,0.493333,2.523889,NA,16.331667,9.127778,
2,cube0,61.432220,110578,15.463333,0.217793,13.786667,0.194178,11.007778,0.155039,2.636667,0.037136,13.021091,24.120001,0.339718,126.523956,0.000000,22.078888,0.310970,0.646667,2.882778,11.403889,0.000000,0.000000,0.839444,0.171111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.611668,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.934998,124083,50.192223,0.706933,20.100000,0.283099,96.019821,2.659444,0.037457,43.659439,0.009659,21.139444,0.297739,2.883889,7.297778,0.000000,0.000000,0.000000,33.919445,0.945000,2.851111,NA,7.515000,0.272778,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.307777,121154,34.845554,0.490782,12.462778,0.175532,103.247047,2.138333,0.030117,36.348148,0.012249,18.539444,0.261119,2.071111,5.141111,0.000000,0.000000,0.000000,19.199444,0.483889,1.977778,NA,17.296667,7.697778,
3,cube0,60.831665,109497,15.606667,0.219812,13.756111,0.193748,10.624444,0.149640,0.767222,0.010806,44.748802,23.992222,0.337919,127.197800,0.000000,23.782778,0.334969,0.653889,2.907778,12.237778,0.000000,0.000000,0.751111,0.160556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.990002,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.298332,124737,50.618889,0.712942,19.919445,0.280556,96.890167,2.570555,0.036205,45.169167,0.009436,17.681667,0.249038,2.880000,7.323889,0.000000,0.000000,0.000000,33.846111,2.616111,4.457778,NA,6.965000,0.565556,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.133888,120841,34.845554,0.490782,13.461111,0.189593,95.589813,1.689444,0.023795,46.005928,0.013004,15.822222,0.222848,2.073333,5.165000,0.000000,0.000000,0.000000,19.064444,0.524444,3.138333,NA,17.383888,9.788889,
4,cube0,60.821667,109479,16.893888,0.237942,13.816112,0.194593,11.260555,0.158599,3.567778,0.050250,9.622872,25.527222,0.359538,119.549156,0.000000,21.990000,0.309718,0.659444,2.932222,11.892222,0.000000,0.000000,0.758333,0.206667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.566113,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.912781,122243,49.251667,0.693685,18.838333,0.265329,102.450592,2.625000,0.036972,44.232319,0.009412,18.191668,0.256221,2.878889,7.348333,0.000000,0.000000,0.000000,34.086113,0.627222,4.076667,NA,8.266111,0.838889,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.565552,119818,34.217777,0.481941,13.395000,0.188662,96.061592,1.639444,0.023091,47.409019,0.012267,14.796667,0.208404,2.071111,5.190556,0.000000,0.000000,0.000000,18.889444,0.540000,3.263889,NA,18.361111,8.694445,
