block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,57.178333,102921,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,68.027222,122449,111.621918,87.541328,0.001246,0.006437,
0,vector1,NA,NA,66.738335,120129,74.434547,58.952263,0.001246,0.004568,
1,cube0,60.186668,108336,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,68.504448,123308,112.007317,90.096230,0.001246,0.012044,
1,vector1,NA,NA,66.932220,120478,74.693687,61.191547,0.001246,0.008306,
2,cube0,61.432220,110578,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,68.934998,124083,112.326263,90.734131,0.001246,0.012044,
2,vector1,NA,NA,67.307777,121154,74.906319,61.616814,0.001246,0.008306,
3,cube0,60.831665,109497,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,69.298332,124737,112.635239,91.372025,0.001246,0.012044,
3,vector1,NA,NA,67.133888,120841,74.899673,61.616814,0.001246,0.008306,
4,cube0,60.821667,109479,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,67.912781,122243,111.628563,89.325439,0.001246,0.012044,
4,vector1,NA,NA,66.565552,119818,74.431221,60.673256,0.001246,0.008306,
5,cube0,57.634445,103742,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,63.008335,113415,106.894173,81.378311,0.001246,0.006437,
5,vector1,NA,NA,63.036110,113465,71.278290,54.812584,0.001246,0.004568,
6,cube0,58.585556,105454,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,67.886665,122196,111.628563,87.551292,0.001246,0.006437,
6,vector1,NA,NA,66.731667,120117,74.437866,58.955589,0.001246,0.004568,
7,cube0,61.028889,109852,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,68.387779,123098,112.007317,90.096230,0.001246,0.012044,
7,vector1,NA,NA,66.746109,120143,74.693687,61.191547,0.001246,0.008306,
8,cube0,59.556110,107201,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,68.803337,123846,112.326263,90.734131,0.001246,0.012044,
8,vector1,NA,NA,67.253891,121057,74.906319,61.616814,0.001246,0.008306,
9,cube0,60.474998,108855,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,69.008888,124216,112.635239,91.372025,0.001246,0.012044,
9,vector1,NA,NA,67.058891,120706,74.899673,61.616814,0.001246,0.008306,
10,cube0,59.843887,107719,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,67.806664,122052,111.631882,89.338730,0.001246,0.012044,
10,vector1,NA,NA,66.546112,119783,74.431221,60.673256,0.001246,0.008306,
11,cube0,58.412777,105143,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,62.849998,113130,106.894173,81.378311,0.001246,0.006437,
11,vector1,NA,NA,62.896111,113213,71.278290,54.812584,0.001246,0.004568,
12,cube0,57.951668,104313,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,67.854446,122138,111.628563,87.557938,0.001246,0.006437,
12,vector1,NA,NA,66.583885,119851,74.441193,58.965557,0.001246,0.004568,
13,cube0,60.000557,108001,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,68.354446,123038,112.007317,90.096230,0.001246,0.012044,
13,vector1,NA,NA,66.826668,120288,74.693687,61.191547,0.001246,0.008306,
14,cube0,60.791111,109424,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,68.688889,123640,112.326263,90.734131,0.001246,0.012044,
14,vector1,NA,NA,67.037781,120668,74.906319,61.616814,0.001246,0.008306,
15,cube0,61.539444,110771,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,69.149445,124469,112.635239,91.372025,0.001246,0.012044,
15,vector1,NA,NA,67.148331,120867,74.899673,61.616814,0.001246,0.008306,
16,cube0,50.105556,90190,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,62.830002,113094,85.524643,65.470772,0.001246,0.006437,
16,vector1,NA,NA,62.853889,113137,57.031933,44.207558,0.001246,0.004568,
17,cube0,49.652779,89375,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,68.125000,122625,90.637779,72.407898,0.001246,0.006437,
17,vector1,NA,NA,66.647224,119965,60.447334,48.858883,0.001246,0.004568,
18,cube0,52.382221,94288,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,69.031670,124257,91.265709,75.464478,0.001246,0.012044,
18,vector1,NA,NA,67.033890,120661,60.653320,51.011784,0.001246,0.008306,
19,cube0,48.882221,87988,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,62.782776,113009,85.524643,65.470772,0.001246,0.006437,
19,vector1,NA,NA,62.811111,113060,57.031933,44.207558,0.001246,0.004568,
