block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,57.178333,102921,0.215931,0.215931,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.027222,122449,0.664405,0.200086,0.000000,0.001706,0.000000,0.072277,1191840,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.738335,120129,0.453302,0.135767,0.000000,0.001221,0.000000,0.051369,800576,
1,cube0,60.186668,108336,0.221033,0.221033,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.504448,123308,0.700869,0.205196,0.000000,0.001753,0.000000,0.081377,1209568,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.932220,120478,0.486776,0.141135,0.000000,0.001268,0.000000,0.060563,817536,
2,cube0,61.432220,110578,0.217793,0.217793,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.934998,124083,0.706933,0.204038,0.000000,0.001745,0.000000,0.080923,1209568,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.307777,121154,0.490782,0.140305,0.000000,0.001260,0.000000,0.060203,817536,
3,cube0,60.831665,109497,0.219812,0.219812,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.298332,124737,0.712942,0.202895,0.000000,0.001729,0.000000,0.080469,1209568,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.133888,120841,0.490782,0.140305,0.000000,0.001260,0.000000,0.060203,817536,
4,cube0,60.821667,109479,0.237942,0.237942,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.912781,122243,0.693685,0.206659,0.000000,0.001768,0.000000,0.081964,1209568,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.565552,119818,0.481941,0.142199,0.000000,0.001275,0.000000,0.061017,817536,
5,cube0,57.634445,103742,0.213811,0.213811,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.008335,113415,0.627480,0.207300,0.000000,0.001768,0.000000,0.062574,1162080,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.036110,113465,0.428349,0.140751,0.000000,0.001260,0.000000,0.044726,780352,
6,cube0,58.585556,105454,0.214781,0.214781,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.886665,122196,0.664523,0.200063,0.000000,0.001706,0.000000,0.072269,1191840,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.731667,120117,0.453341,0.135759,0.000000,0.001221,0.000000,0.051362,800576,
7,cube0,61.028889,109852,0.214257,0.214257,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.387779,123098,0.700923,0.205203,0.000000,0.001753,0.000000,0.081385,1209568,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.746109,120143,0.486776,0.141135,0.000000,0.001268,0.000000,0.060563,817536,
8,cube0,59.556110,107201,0.213302,0.213302,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.803337,123846,0.706933,0.204038,0.000000,0.001745,0.000000,0.080923,1209568,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.253891,121057,0.490782,0.140305,0.000000,0.001260,0.000000,0.060203,817536,
9,cube0,60.474998,108855,0.217942,0.217942,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.008888,124216,0.712942,0.202895,0.000000,0.001729,0.000000,0.080469,1209568,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.058891,120706,0.490782,0.140305,0.000000,0.001260,0.000000,0.060203,817536,
10,cube0,59.843887,107719,0.227770,0.227770,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.806664,122052,0.693779,0.206643,0.000000,0.001761,0.000000,0.081956,1209568,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.546112,119783,0.481909,0.142207,0.000000,0.001275,0.000000,0.061025,817536,
11,cube0,58.412777,105143,0.217050,0.217050,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.849998,113130,0.627480,0.207300,0.000000,0.001768,0.000000,0.062574,1162080,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.896111,113213,0.428349,0.140751,0.000000,0.001260,0.000000,0.044726,780352,
12,cube0,57.951668,104313,0.219061,0.219061,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.854446,122138,0.664562,0.200055,0.000000,0.001706,0.000000,0.072261,1191840,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.583885,119851,0.453388,0.135728,0.000000,0.001221,0.000000,0.051354,800576,
13,cube0,60.000557,108001,0.238185,0.238185,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.354446,123038,0.700923,0.205203,0.000000,0.001753,0.000000,0.081385,1209568,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.826668,120288,0.486776,0.141135,0.000000,0.001268,0.000000,0.060563,817536,
14,cube0,60.791111,109424,0.221604,0.221604,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.688889,123640,0.706933,0.204038,0.000000,0.001745,0.000000,0.080923,1209568,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.037781,120668,0.490782,0.140305,0.000000,0.001260,0.000000,0.060203,817536,
15,cube0,61.539444,110771,0.257347,0.257347,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.149445,124469,0.712942,0.202895,0.000000,0.001729,0.000000,0.080469,1209568,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.148331,120867,0.490829,0.140321,0.000000,0.001260,0.000000,0.060211,817536,
16,cube0,50.105556,90190,0.178552,0.178552,0.000000,393216,48,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.830002,113094,0.508349,0.167426,0.000000,0.001463,0.000000,0.052066,933504,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.853889,113137,0.348928,0.114147,0.000000,0.001064,0.000000,0.037770,627968,
17,cube0,49.652779,89375,0.184961,0.184961,0.000000,393216,48,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.125000,122625,0.552535,0.158865,0.000000,0.001393,0.000000,0.061197,963264,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.647224,119965,0.378732,0.108200,0.000000,0.001009,0.000000,0.043991,648192,
18,cube0,52.382221,94288,0.181111,0.181111,0.000000,393216,48,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
