block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,4979.367188,8962861,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,47.201111,84962,0.827869,0.873726,0.000029,0.000149,
0,vector1,NA,NA,45.603333,82086,0.552271,0.596054,0.000029,0.000106,
1,cube0,5007.576660,9013638,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,41.249443,74249,0.702053,0.696753,0.000029,0.000149,
1,vector1,NA,NA,41.225555,74206,0.468394,0.478072,0.000029,0.000106,
2,cube0,5013.077637,9023540,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,46.906113,84431,0.827869,0.873726,0.000029,0.000149,
2,vector1,NA,NA,45.286667,81516,0.552271,0.596054,0.000029,0.000106,
3,cube0,5043.645996,9078563,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,41.220554,74197,0.702053,0.696753,0.000029,0.000149,
3,vector1,NA,NA,41.180000,74124,0.468394,0.478072,0.000029,0.000106,
4,cube0,5020.268555,9036483,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,46.822777,84281,0.827869,0.873726,0.000029,0.000149,
4,vector1,NA,NA,45.220554,81397,0.552271,0.596054,0.000029,0.000106,
5,cube0,4948.634277,8907542,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,41.176109,74117,0.702053,0.696753,0.000029,0.000149,
5,vector1,NA,NA,41.126667,74028,0.468394,0.478072,0.000029,0.000106,
6,cube0,4960.500000,8928900,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,46.871666,84369,0.827869,0.873726,0.000029,0.000149,
6,vector1,NA,NA,45.257221,81463,0.552271,0.596054,0.000029,0.000106,
7,cube0,5029.882812,9053789,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,41.083332,73950,0.702053,0.696753,0.000029,0.000149,
7,vector1,NA,NA,41.052776,73895,0.468394,0.478072,0.000029,0.000106,
8,cube0,4941.210938,8894180,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,47.663334,85794,0.602045,0.669792,0.000029,0.000149,
8,vector1,NA,NA,45.636665,82146,0.401722,0.460098,0.000029,0.000106,
9,cube0,4917.614258,8851706,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,41.064999,73917,0.468394,0.478072,0.000029,0.000149,
9,vector1,NA,NA,41.024445,73844,0.312621,0.332285,0.000029,0.000106,
10,cube0,4938.547363,8889385,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,41.029999,73854,0.468394,0.478072,0.000029,0.000149,
10,vector1,NA,NA,41.000557,73801,0.312621,0.332285,0.000029,0.000106,
11,cube0,5019.365234,9034857,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,47.596668,85674,0.602045,0.669792,0.000029,0.000149,
11,vector1,NA,NA,45.695557,82252,0.401722,0.460098,0.000029,0.000106,
12,cube0,5028.347168,9051025,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,41.016666,73830,0.468394,0.478072,0.000029,0.000149,
12,vector1,NA,NA,41.002224,73804,0.312621,0.332285,0.000029,0.000106,
13,cube0,5013.314941,9023967,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,41.017776,73832,0.468394,0.478072,0.000029,0.000149,
13,vector1,NA,NA,40.998333,73797,0.312621,0.332285,0.000029,0.000106,
14,cube0,5001.817383,9003271,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,47.512779,85523,0.602045,0.669792,0.000029,0.000149,
14,vector1,NA,NA,45.786110,82415,0.401722,0.460098,0.000029,0.000106,
15,cube0,5014.087891,9025358,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,40.959999,73728,0.468394,0.478072,0.000029,0.000149,
15,vector1,NA,NA,40.961113,73730,0.312621,0.332285,0.000029,0.000106,
16,cube0,5013.484863,9024273,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,40.959999,73728,0.468394,0.478072,0.000029,0.000149,
16,vector1,NA,NA,40.961666,73731,0.312621,0.332285,0.000029,0.000106,
17,cube0,5038.838379,9069909,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,47.485554,85474,0.602045,0.669792,0.000029,0.000149,
17,vector1,NA,NA,45.723888,82303,0.401722,0.460098,0.000029,0.000106,
18,cube0,5086.029785,9154854,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,40.947777,73706,0.468394,0.478072,0.000029,0.000149,
18,vector1,NA,NA,40.955555,73720,0.312621,0.332285,0.000029,0.000106,
19,cube0,5012.117676,9021812,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,40.955002,73719,0.468394,0.478072,0.000029,0.000149,
19,vector1,NA,NA,40.943890,73699,0.312621,0.332285,0.000029,0.000106,
