block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,4979.367188,8962861,523,1089,97,37502,91,37485,32.444168,0.250083,0.925938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.201111,84962,4,146,2196,7,2185,7,2.666667,99.681458,96.479645,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.603333,82086,3,98,1482,1,1491,1,2.970297,99.932770,96.749023,
1,cube0,5007.576660,9013638,526,1088,77,37462,82,37445,32.589840,0.211814,0.893323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.249443,74249,4,98,1807,0,1804,1,3.921569,99.972313,97.334412,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.225555,74206,3,66,1224,0,1227,1,4.347826,99.959213,97.342323,
2,cube0,5013.077637,9023540,524,1088,27,37531,32,37522,32.506203,0.078549,0.759867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.906113,84431,4,146,2203,1,2191,0,2.666667,99.977249,96.765678,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.286667,81516,3,98,1476,1,1504,0,2.970297,99.966454,96.787804,
3,cube0,5043.645996,9078563,525,1088,151,37293,149,37274,32.548046,0.400711,1.078713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.220554,74197,4,98,1822,0,1798,1,3.921569,99.972382,97.340851,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.180000,74124,3,66,1229,0,1225,1,4.347826,99.959267,97.345482,
4,cube0,5020.268555,9036483,526,1088,67,37283,68,37244,32.589840,0.180815,0.866590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.822777,84281,4,146,2200,1,2192,2,2.666667,99.931740,96.721672,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.220554,81397,3,98,1495,0,1488,1,2.970297,99.966492,96.790924,
5,cube0,4948.634277,8907542,525,1089,112,37041,112,37016,32.527882,0.301558,0.986890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.176109,74117,4,98,1803,1,1809,1,3.921569,99.944656,97.308937,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.126667,74028,3,66,1234,1,1227,0,4.347826,99.959381,97.352821,
6,cube0,4960.500000,8928900,527,1088,31,37268,29,37259,32.631580,0.080443,0.770321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.871666,84369,4,146,2190,3,2202,2,2.666667,99.886284,96.679131,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.257221,81463,3,98,1490,1,1487,2,2.970297,99.899330,96.721840,
7,cube0,5029.882812,9053789,525,1088,151,37086,146,37085,32.548046,0.398829,1.080427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.083332,73950,4,98,1803,1,1808,0,3.921569,99.972313,97.334412,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.052776,73895,3,66,1230,1,1227,2,4.347826,99.878052,97.271652,
8,cube0,4941.210938,8894180,12,1089,28,36625,31,36608,1.089918,0.080500,0.095439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.663334,85794,4,146,1811,0,1812,1,2.666667,99.972404,96.104927,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.636665,82146,3,98,1221,0,1241,1,2.970297,99.959396,96.138847,
9,cube0,4917.614258,8851706,15,1088,150,36240,150,36215,1.359927,0.412343,0.426494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.064999,73917,4,98,1231,2,1217,6,3.921569,99.674271,95.856140,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.024445,73844,3,66,838,5,836,5,4.347826,99.406174,95.664574,
10,cube0,4938.547363,8889385,14,1088,151,36363,148,36344,1.270417,0.409555,0.422357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.029999,73854,4,98,1232,0,1227,1,3.921569,99.959351,96.135834,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.000557,73801,3,66,842,0,843,1,4.347826,99.940689,96.182335,
11,cube0,5019.365234,9034857,14,1088,149,36261,150,36240,1.270417,0.410714,0.423534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.596668,85674,4,146,1817,1,1804,0,2.666667,99.972389,96.102859,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.695557,82252,3,98,1236,0,1232,1,2.970297,99.959496,96.147858,
12,cube0,5028.347168,9051025,16,1088,147,36237,153,36204,1.449275,0.412422,0.427923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.016666,73830,4,98,1224,0,1228,1,3.921569,99.959236,96.125244,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.002224,73804,3,66,853,1,832,0,4.347826,99.940689,96.182335,
13,cube0,5013.314941,9023967,10,1089,27,36264,32,36255,0.909918,0.081292,0.093652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.017776,73832,4,98,1204,0,1246,1,3.921569,99.959198,96.122208,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.998333,73797,3,66,848,1,832,0,4.347826,99.940514,96.171425,
14,cube0,5001.817383,9003271,13,1088,79,37471,84,37446,1.180745,0.217102,0.231029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.512779,85523,4,146,1798,1,1820,0,2.666667,99.972366,96.099762,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.786110,82415,3,98,1231,0,1227,2,2.970297,99.918701,96.095276,
15,cube0,5014.087891,9025358,14,1088,143,37311,157,37290,1.270417,0.400529,0.413142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.959999,73728,4,98,1230,0,1221,1,3.921569,99.959213,96.123726,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.961113,73730,3,66,845,1,833,0,4.347826,99.940437,96.167046,
16,cube0,5013.484863,9024273,13,1089,95,37327,100,37304,1.179673,0.260605,0.273944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.959999,73728,4,98,1225,0,1226,1,3.921569,99.959213,96.123726,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.961666,73731,3,66,841,1,838,0,4.347826,99.940475,96.169243,
17,cube0,5038.838379,9069909,14,1088,59,37200,60,37179,1.270417,0.159736,0.175926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.485554,85474,4,146,1811,0,1811,1,2.666667,99.972397,96.103897,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.723888,82303,3,98,1222,1,1238,0,2.970297,99.959366,96.135834,
18,cube0,5086.029785,9154854,15,1088,144,37171,151,37142,1.359927,0.395400,0.409452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.947777,73706,4,98,1231,0,1221,1,3.921569,99.959236,96.125244,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.955555,73720,3,66,830,0,846,1,4.347826,99.940369,96.162659,
19,cube0,5012.117676,9021812,11,1088,122,37068,121,37055,1.000910,0.326762,0.336580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.955002,73719,4,98,1233,1,1219,1,3.921569,99.918503,96.087639,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.943890,73699,3,66,834,0,844,1,4.347826,99.940437,96.167046,
