block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,4979.367188,8962861,0.002870,0.002912,0.001123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,47.201111,84962,0.001010,0.000529,0.000143,0.000338,0.000000,0.001329,0.000111,NA,
0,vector1,NA,NA,NA,NA,NA,NA,45.603333,82086,0.000674,0.000352,0.000096,0.000226,0.000000,0.001175,0.000072,NA,
1,cube0,5007.576660,9013638,0.002605,0.002585,0.000741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,41.249443,74249,0.001010,0.000529,0.000143,0.000338,0.000000,0.000911,0.000000,NA,
1,vector1,NA,NA,NA,NA,NA,NA,41.225555,74206,0.000674,0.000352,0.000096,0.000226,0.000000,0.000810,0.000000,NA,
2,cube0,5013.077637,9023540,0.002617,0.002799,0.000703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,46.906113,84431,0.001010,0.000529,0.000143,0.000338,0.000000,0.001272,0.000111,NA,
2,vector1,NA,NA,NA,NA,NA,NA,45.286667,81516,0.000674,0.000352,0.000096,0.000226,0.000000,0.000670,0.000060,NA,
3,cube0,5043.645996,9078563,0.002391,0.002660,0.000735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,41.220554,74197,0.001010,0.000529,0.000143,0.000338,0.000000,0.001073,0.000000,NA,
3,vector1,NA,NA,NA,NA,NA,NA,41.180000,74124,0.000674,0.000352,0.000096,0.000226,0.000000,0.000902,0.000000,NA,
4,cube0,5020.268555,9036483,0.002631,0.002619,0.000788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,46.822777,84281,0.001010,0.000529,0.000143,0.000338,0.000000,0.001341,0.000106,NA,
4,vector1,NA,NA,NA,NA,NA,NA,45.220554,81397,0.000674,0.000352,0.000096,0.000226,0.000000,0.001028,0.000060,NA,
5,cube0,4948.634277,8907542,0.002876,0.002922,0.000744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,41.176109,74117,0.001010,0.000529,0.000143,0.000338,0.000000,0.000944,0.000000,NA,
5,vector1,NA,NA,NA,NA,NA,NA,41.126667,74028,0.000674,0.000352,0.000096,0.000226,0.000000,0.000965,0.000000,NA,
6,cube0,4960.500000,8928900,0.002486,0.002695,0.000753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,46.871666,84369,0.001010,0.000529,0.000143,0.000338,0.000000,0.001163,0.000128,NA,
6,vector1,NA,NA,NA,NA,NA,NA,45.257221,81463,0.000674,0.000352,0.000096,0.000226,0.000000,0.000935,0.000067,NA,
7,cube0,5029.882812,9053789,0.002437,0.002649,0.000715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,41.083332,73950,0.001010,0.000529,0.000143,0.000338,0.000000,0.000806,0.000000,NA,
7,vector1,NA,NA,NA,NA,NA,NA,41.052776,73895,0.000674,0.000352,0.000096,0.000226,0.000000,0.000650,0.000000,NA,
8,cube0,4941.210938,8894180,0.002111,0.002157,0.000809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,47.663334,85794,0.000674,0.000352,0.000096,0.000226,0.000000,0.001251,0.000109,NA,
8,vector1,NA,NA,NA,NA,NA,NA,45.636665,82146,0.000449,0.000235,0.000064,0.000150,0.000000,0.001095,0.000066,NA,
9,cube0,4917.614258,8851706,0.001943,0.002164,0.000944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,41.064999,73917,0.000674,0.000352,0.000096,0.000226,0.000000,0.000973,0.000000,NA,
9,vector1,NA,NA,NA,NA,NA,NA,41.024445,73844,0.000449,0.000235,0.000064,0.000150,0.000000,0.000911,0.000000,NA,
10,cube0,4938.547363,8889385,0.001898,0.002046,0.000845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,41.029999,73854,0.000674,0.000352,0.000096,0.000226,0.000000,0.000881,0.000000,NA,
10,vector1,NA,NA,NA,NA,NA,NA,41.000557,73801,0.000449,0.000235,0.000064,0.000150,0.000000,0.000709,0.000000,NA,
11,cube0,5019.365234,9034857,0.001809,0.002027,0.000918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,47.596668,85674,0.000674,0.000352,0.000096,0.000226,0.000000,0.001129,0.000113,NA,
11,vector1,NA,NA,NA,NA,NA,NA,45.695557,82252,0.000449,0.000235,0.000064,0.000150,0.000000,0.001069,0.000070,NA,
12,cube0,5028.347168,9051025,0.001865,0.002086,0.000818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,41.016666,73830,0.000674,0.000352,0.000096,0.000226,0.000000,0.000909,0.000000,NA,
12,vector1,NA,NA,NA,NA,NA,NA,41.002224,73804,0.000449,0.000235,0.000064,0.000150,0.000000,0.000920,0.000000,NA,
13,cube0,5013.314941,9023967,0.001851,0.002064,0.000871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,41.017776,73832,0.000674,0.000352,0.000096,0.000226,0.000000,0.001012,0.000000,NA,
13,vector1,NA,NA,NA,NA,NA,NA,40.998333,73797,0.000449,0.000235,0.000064,0.000150,0.000000,0.000910,0.000000,NA,
14,cube0,5001.817383,9003271,0.002058,0.002316,0.001110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,47.512779,85523,0.000674,0.000352,0.000096,0.000226,0.000000,0.001212,0.000111,NA,
14,vector1,NA,NA,NA,NA,NA,NA,45.786110,82415,0.000449,0.000235,0.000064,0.000150,0.000000,0.000714,0.000055,NA,
15,cube0,5014.087891,9025358,0.001645,0.001912,0.000944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,40.959999,73728,0.000674,0.000352,0.000096,0.000226,0.000000,0.000883,0.000000,NA,
15,vector1,NA,NA,NA,NA,NA,NA,40.961113,73730,0.000449,0.000235,0.000064,0.000150,0.000000,0.000787,0.000000,NA,
16,cube0,5013.484863,9024273,0.001766,0.002061,0.001182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,40.959999,73728,0.000674,0.000352,0.000096,0.000226,0.000000,0.000970,0.000000,NA,
16,vector1,NA,NA,NA,NA,NA,NA,40.961666,73731,0.000449,0.000235,0.000064,0.000150,0.000000,0.000823,0.000000,NA,
17,cube0,5038.838379,9069909,0.001658,0.001927,0.001033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,47.485554,85474,0.000674,0.000352,0.000096,0.000226,0.000000,0.001273,0.000106,NA,
17,vector1,NA,NA,NA,NA,NA,NA,45.723888,82303,0.000449,0.000235,0.000064,0.000150,0.000000,0.000819,0.000061,NA,
18,cube0,5086.029785,9154854,0.001406,0.001753,0.000990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,40.947777,73706,0.000674,0.000352,0.000096,0.000226,0.000000,0.000925,0.000000,NA,
18,vector1,NA,NA,NA,NA,NA,NA,40.955555,73720,0.000449,0.000235,0.000064,0.000150,0.000000,0.000814,0.000000,NA,
19,cube0,5012.117676,9021812,0.001517,0.001675,0.000854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,40.955002,73719,0.000674,0.000352,0.000096,0.000226,0.000000,0.000812,0.000000,NA,
19,vector1,NA,NA,NA,NA,NA,NA,40.943890,73699,0.000449,0.000235,0.000064,0.000150,0.000000,0.000607,0.000000,NA,
