block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,21.213888,38185,1.802222,0.064365,1.726667,0.061667,5.577222,0.199187,0.663333,0.023690,48.881794,6.669445,0.238194,54.908760,0.000000,7.384444,0.263730,0.262222,0.912222,3.207778,0.000000,0.000000,0.205556,0.117778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.805000,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.176666,45318,6.723333,0.240119,3.086111,0.110218,79.495750,0.615556,0.021984,6.390823,0.012508,4.556111,0.162718,0.534444,1.412778,0.000000,0.000000,0.000000,1.998333,0.595556,1.032222,NA,12.236111,3.258889,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.141666,45255,4.460556,0.159306,3.190000,0.113929,38.490772,0.371667,0.013274,7.056334,0.016799,5.353333,0.191190,0.359444,0.950556,0.000000,0.000000,0.000000,1.139444,1.860556,2.267778,NA,8.352222,5.913333,
1,cube0,24.502777,44105,1.802222,0.064365,1.723333,0.061548,5.888333,0.210298,1.981667,0.070774,16.362452,7.037222,0.251329,52.039127,0.000000,9.221111,0.329325,0.268333,0.935000,3.096111,0.000000,0.000000,0.205556,0.141667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.228889,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.142221,45256,6.730000,0.240357,4.233889,0.151210,57.945004,0.622778,0.022242,7.082372,0.012141,7.434444,0.265516,0.542778,1.434444,0.000000,0.000000,0.000000,2.602222,3.462778,1.300000,NA,7.993889,1.040000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.107779,45194,4.460556,0.159306,2.354445,0.084087,52.150547,0.436111,0.015575,6.286961,0.018565,6.570556,0.234663,0.367778,0.972222,0.000000,0.000000,0.000000,1.047778,4.208889,1.110556,NA,7.870000,3.736667,
2,cube0,24.516111,44129,1.802222,0.064365,1.728889,0.061746,5.903333,0.210833,1.161667,0.041488,27.912418,7.070000,0.252500,51.797871,0.000000,11.070000,0.395357,0.274444,0.956667,2.920556,0.000000,0.000000,0.207778,0.111111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.046667,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.139999,45252,6.723333,0.240119,4.370000,0.156071,56.140209,0.711667,0.025417,6.030260,0.014295,7.449444,0.266052,0.548333,1.455000,0.000000,0.000000,0.000000,2.617778,3.480000,1.186111,NA,8.021111,0.678889,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.089445,45161,4.460556,0.159306,2.376667,0.084881,51.662930,0.405556,0.014484,5.584874,0.018092,6.663889,0.237996,0.375000,0.991667,0.000000,0.000000,0.000000,1.100556,4.378334,1.261111,NA,7.951667,3.831111,
3,cube0,24.858889,44746,1.802222,0.064365,1.733889,0.061925,6.096667,0.217738,2.097778,0.074921,15.456797,7.203889,0.257282,50.835175,0.000000,12.144444,0.433730,0.278889,0.978889,2.757778,0.000000,0.000000,0.214444,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.507222,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.104445,45188,6.723333,0.240119,4.472778,0.159742,54.850189,0.617778,0.022063,7.139693,0.015319,7.260000,0.259286,0.553333,1.475556,0.000000,0.000000,0.000000,2.661667,4.107222,0.618889,NA,8.381111,0.300000,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.053888,45097,4.460556,0.159306,2.423333,0.086548,50.668045,0.902778,0.032242,3.037086,0.018548,6.493889,0.231925,0.380000,1.012222,0.000000,0.000000,0.000000,1.021667,0.578889,0.807222,NA,8.262777,3.112778,
4,cube0,21.148890,38068,1.802222,0.064365,1.720556,0.061448,6.727778,0.240278,1.054444,0.037659,30.750721,7.870000,0.281071,46.532524,0.000000,11.338889,0.404960,0.283333,1.001111,3.492222,0.000000,0.000000,0.205556,0.153333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.048333,NA,NA,
