block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,21.213888,38185,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.176666,45318,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.141666,45255,
1,cube0,24.502777,44105,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.142221,45256,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.107779,45194,
2,cube0,24.516111,44129,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.139999,45252,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.089445,45161,
3,cube0,24.858889,44746,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.104445,45188,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.053888,45097,
4,cube0,21.148890,38068,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.071667,45129,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.020555,45037,
5,cube0,21.777222,39199,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.052221,45094,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.003334,45006,
6,cube0,22.957222,41323,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.013334,45024,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.961111,44930,
7,cube0,24.027779,43250,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.983334,44970,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.932222,44878,
8,cube0,21.016666,37830,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.950556,44911,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.916666,44850,
9,cube0,21.161667,38091,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.908890,44836,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.908333,44835,
10,cube0,24.015556,43228,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.895000,44811,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.894444,44810,
11,cube0,21.754999,39159,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.896667,44814,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.896667,44814,
12,cube0,22.763889,40975,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.879444,44783,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.877777,44780,
13,cube0,23.389444,42101,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.865555,44758,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.865555,44758,
14,cube0,22.399445,40319,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.861111,44750,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.846666,44724,
15,cube0,22.088888,39760,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.847778,44726,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.831667,44697,
16,cube0,22.690556,40843,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.845556,44722,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.831112,44696,
17,cube0,23.831667,42897,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.860556,44749,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.820000,44676,
18,cube0,24.666666,44400,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.843889,44719,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.809444,44657,
19,cube0,24.193333,43548,12.697767,6.348884,50.791069,8.465178,0.000000,12.697767,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.825001,44685,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.790556,44623,
