block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,21.213888,38185,1,833,1,707,4,706,0.119904,0.352609,0.266430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.176666,45318,7,6,1034,2,1041,4,53.846153,99.711678,99.426933,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.141666,45255,2,6,527,1,525,0,25.000000,99.905037,99.340248,
1,cube0,24.502777,44105,2,832,6,699,3,710,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.142221,45256,8,6,1047,0,1033,1,57.142857,99.951942,99.665871,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.107779,45194,5,4,520,0,532,1,55.555557,99.905037,99.529190,
2,cube0,24.516111,44129,2,832,4,704,5,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.139999,45252,6,7,1039,2,1039,1,46.153847,99.855835,99.522446,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.089445,45161,2,6,525,0,527,1,25.000000,99.905037,99.340248,
3,cube0,24.858889,44746,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.104445,45188,8,6,1038,2,1041,0,57.142857,99.903893,99.618141,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.053888,45097,5,4,527,0,525,1,55.555557,99.905037,99.529190,
4,cube0,21.148890,38068,1,833,3,705,5,705,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.071667,45129,7,7,1049,1,1030,1,50.000000,99.903893,99.570404,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.020555,45037,4,5,517,1,535,0,44.444443,99.905037,99.435028,
5,cube0,21.777222,39199,2,832,6,704,3,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.052221,45094,8,6,1039,1,1041,0,57.142857,99.951942,99.665871,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.003334,45006,3,5,530,1,521,1,37.500000,99.810066,99.340248,
6,cube0,22.957222,41323,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.013334,45024,6,7,1050,0,1030,1,46.153847,99.951942,99.617958,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.961111,44930,4,5,518,0,533,2,44.444443,99.810066,99.340866,
7,cube0,24.027779,43250,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.983334,44970,8,6,1015,1,1065,0,57.142857,99.951942,99.665871,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.932222,44878,3,5,550,1,502,0,37.500000,99.905037,99.434494,
8,cube0,21.016666,37830,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
