block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,16.965000,30537,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,20.388889,36700,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,18.472221,33250,
1,cube0,16.263334,29274,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.747778,31946,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.735001,31923,
2,cube0,16.492222,29686,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.766666,31980,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.711111,31880,
3,cube0,16.363333,29454,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.643333,31758,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.654444,31778,
4,cube0,16.458334,29625,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,20.257223,36463,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,18.451666,33213,
5,cube0,15.851666,28533,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.618334,31713,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.661667,31791,
6,cube0,15.958889,28726,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.616667,31710,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.606667,31692,
7,cube0,15.602777,28085,1.301918,0.650959,5.207674,5.207674,0.000000,1.301918,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.557222,31603,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.587223,31657,
8,cube0,6.285555,11314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.537222,31567,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.551666,31593,
9,cube0,6.837778,12308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.500000,31500,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.533333,31560,
10,cube0,7.015000,12627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.485556,31474,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.541111,31574,
11,cube0,7.202778,12965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.490555,31483,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.541111,31574,
12,cube0,6.869444,12365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.489445,31481,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.497778,31496,
13,cube0,6.852778,12335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.460556,31429,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.468889,31444,
14,cube0,7.059444,12707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.469444,31445,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.461111,31430,
15,cube0,7.130556,12835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.467222,31441,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.452223,31414,
16,cube0,7.552222,13594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.452223,31414,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.457222,31423,
17,cube0,7.294445,13130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.456667,31422,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.447222,31405,
18,cube0,7.131667,12837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.447222,31405,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.418333,31353,
19,cube0,7.263333,13074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.401667,31323,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.414444,31346,
